time;BusPDR_BUS_Voltage;BusPDR_BUS_ActivePower;BusPDR_BUS_ReactivePower;BusPDR_BUS_ActiveCurrent;BusPDR_BUS_ReactiveCurrent;Wind_Turbine_GEN_UPuInjTerminal;Wind_Turbine_GEN_IpInjTerminal;Wind_Turbine_GEN_IqInjTerminal;Measurements_BUS_Voltage;Measurements_BUS_ActivePower;Measurements_BUS_ReactivePower;Wind_Turbine_GEN_ActivePowerSetpointPu;Wind_Turbine_GEN_ReactivePowerSetpointPu
30.001660000;9.972e-07;9.363e-10;-2.477e-09;-6.272e-09;-8.903e-10;1.039e-03;2.406e-02;9.384e-01;1.002e-06;-4.191e-09;-3.252e-09;8.333e-01;-4.435e-01
30.001788000;9.972e-07;9.110e-10;-2.593e-09;-6.203e-09;-8.128e-10;1.039e-03;2.406e-02;9.383e-01;1.002e-06;-4.167e-09;-3.151e-09;8.333e-01;-4.435e-01
30.001916000;9.973e-07;8.916e-10;-2.716e-09;-6.130e-09;-7.283e-10;1.039e-03;2.407e-02;9.388e-01;1.003e-06;-4.140e-09;-3.065e-09;8.333e-01;-4.435e-01
30.002044000;9.973e-07;8.776e-10;-2.845e-09;-6.050e-09;-6.354e-10;1.039e-03;2.407e-02;9.386e-01;1.003e-06;-4.111e-09;-2.993e-09;8.333e-01;-4.435e-01
30.002172000;9.974e-07;8.670e-10;-2.974e-09;-5.959e-09;-5.341e-10;1.039e-03;2.406e-02;9.384e-01;1.003e-06;-4.083e-09;-2.933e-09;8.333e-01;-4.435e-01
30.002300000;9.975e-07;8.565e-10;-3.104e-09;-5.853e-09;-4.251e-10;1.039e-03;2.406e-02;9.382e-01;1.004e-06;-4.058e-09;-2.882e-09;8.333e-01;-4.435e-01
30.002415000;9.976e-07;8.419e-10;-3.235e-09;-5.727e-09;-3.091e-10;1.039e-03;2.407e-02;9.386e-01;1.004e-06;-4.038e-09;-2.836e-09;8.333e-01;-4.435e-01
30.002516000;9.977e-07;8.197e-10;-3.368e-09;-5.581e-09;-1.866e-10;1.038e-03;2.408e-02;9.391e-01;1.004e-06;-4.026e-09;-2.790e-09;8.333e-01;-4.435e-01
30.002618000;9.978e-07;7.868e-10;-3.503e-09;-5.414e-09;-5.796e-11;1.039e-03;2.407e-02;9.388e-01;1.005e-06;-4.022e-09;-2.742e-09;8.333e-01;-4.435e-01
30.002719000;9.979e-07;7.409e-10;-3.641e-09;-5.228e-09;7.789e-11;1.038e-03;2.408e-02;9.393e-01;1.005e-06;-4.028e-09;-2.687e-09;8.333e-01;-4.435e-01
30.002802000;9.988e-07;6.479e-11;-4.415e-09;-3.591e-09;1.349e-09;1.038e-03;2.408e-02;9.391e-01;1.005e-06;-4.457e-09;-2.046e-09;8.333e-01;-4.435e-01
30.002834000;9.990e-07;-6.799e-11;-4.465e-09;-3.337e-09;1.558e-09;1.038e-03;2.409e-02;9.397e-01;1.005e-06;-4.558e-09;-1.921e-09;8.333e-01;-4.435e-01
30.002898000;9.991e-07;-2.035e-10;-4.494e-09;-3.080e-09;1.756e-09;1.038e-03;2.409e-02;9.395e-01;1.005e-06;-4.663e-09;-1.790e-09;8.333e-01;-4.435e-01
30.003026000;9.992e-07;-3.394e-10;-4.500e-09;-2.822e-09;1.931e-09;1.038e-03;2.408e-02;9.392e-01;1.004e-06;-4.770e-09;-1.654e-09;8.333e-01;-4.435e-01
30.003154000;9.993e-07;-4.733e-10;-4.482e-09;-2.561e-09;2.073e-09;1.037e-03;2.410e-02;9.400e-01;1.004e-06;-4.877e-09;-1.514e-09;8.333e-01;-4.435e-01
30.003282000;9.993e-07;-6.024e-10;-4.443e-09;-2.299e-09;2.176e-09;1.037e-03;2.411e-02;9.404e-01;1.004e-06;-4.982e-09;-1.372e-09;8.333e-01;-4.435e-01
30.003410000;9.994e-07;-7.242e-10;-4.383e-09;-2.037e-09;2.236e-09;1.036e-03;2.413e-02;9.412e-01;1.004e-06;-5.082e-09;-1.230e-09;8.333e-01;-4.435e-01
30.003538000;9.995e-07;-8.365e-10;-4.304e-09;-1.779e-09;2.253e-09;1.036e-03;2.414e-02;9.413e-01;1.003e-06;-5.175e-09;-1.093e-09;8.333e-01;-4.435e-01
30.003666000;9.995e-07;-9.371e-10;-4.206e-09;-1.527e-09;2.226e-09;1.035e-03;2.416e-02;9.422e-01;1.003e-06;-5.258e-09;-9.630e-10;8.333e-01;-4.435e-01
30.003794000;9.996e-07;-1.024e-09;-4.089e-09;-1.284e-09;2.157e-09;1.035e-03;2.416e-02;9.423e-01;1.003e-06;-5.331e-09;-8.441e-10;8.333e-01;-4.435e-01
30.003922000;9.996e-07;-1.094e-09;-3.953e-09;-1.053e-09;2.049e-09;1.033e-03;2.419e-02;9.436e-01;1.002e-06;-5.391e-09;-7.406e-10;8.333e-01;-4.435e-01
30.004050000;9.996e-07;-1.147e-09;-3.797e-09;-8.328e-10;1.905e-09;1.032e-03;2.421e-02;9.444e-01;1.002e-06;-5.437e-09;-6.574e-10;8.333e-01;-4.435e-01
30.004178000;9.996e-07;-1.180e-09;-3.618e-09;-6.258e-10;1.730e-09;1.032e-03;2.423e-02;9.449e-01;1.002e-06;-5.465e-09;-5.981e-10;8.333e-01;-4.435e-01
30.004306000;9.996e-07;-1.194e-09;-3.418e-09;-4.321e-10;1.529e-09;1.031e-03;2.424e-02;9.455e-01;1.001e-06;-5.474e-09;-5.653e-10;8.333e-01;-4.435e-01
30.004434000;9.996e-07;-1.187e-09;-3.197e-09;-2.532e-10;1.308e-09;1.030e-03;2.428e-02;9.468e-01;1.001e-06;-5.462e-09;-5.600e-10;8.333e-01;-4.435e-01
30.004562000;9.996e-07;-1.160e-09;-2.958e-09;-9.044e-11;1.074e-09;1.029e-03;2.429e-02;9.472e-01;1.000e-06;-5.427e-09;-5.808e-10;8.333e-01;-4.435e-01
30.004690000;9.995e-07;-1.112e-09;-2.705e-09;5.489e-11;8.307e-10;1.028e-03;2.432e-02;9.485e-01;1.000e-06;-5.368e-09;-6.237e-10;8.333e-01;-4.435e-01
30.004818000;9.995e-07;-1.043e-09;-2.442e-09;1.824e-10;5.854e-10;1.028e-03;2.433e-02;9.489e-01;9.998e-07;-5.287e-09;-6.826e-10;8.333e-01;-4.435e-01
30.004946000;9.995e-07;-9.542e-10;-2.175e-09;2.929e-10;3.438e-10;1.026e-03;2.435e-02;9.255e-01;9.995e-07;-5.184e-09;-7.500e-10;8.333e-01;-4.435e-01
30.005074000;9.994e-07;-8.459e-10;-1.905e-09;3.892e-10;1.133e-10;1.026e-03;2.436e-02;9.258e-01;9.992e-07;-5.064e-09;-8.187e-10;8.333e-01;-4.435e-01
30.005202000;9.994e-07;-7.198e-10;-1.637e-09;4.756e-10;-9.894e-11;1.024e-03;2.441e-02;9.274e-01;9.989e-07;-4.925e-09;-8.826e-10;8.333e-01;-4.435e-01
30.005330000;9.993e-07;-5.777e-10;-1.374e-09;5.560e-10;-2.872e-10;1.023e-03;2.443e-02;9.282e-01;9.986e-07;-4.769e-09;-9.373e-10;8.333e-01;-4.435e-01
30.005458000;9.993e-07;-4.212e-10;-1.122e-09;6.337e-10;-4.481e-10;1.023e-03;2.445e-02;9.290e-01;9.984e-07;-4.596e-09;-9.808e-10;8.333e-01;-4.435e-01
30.005586000;9.993e-07;-2.514e-10;-8.838e-10;7.107e-10;-5.781e-10;1.022e-03;2.447e-02;9.297e-01;9.982e-07;-4.406e-09;-1.014e-09;8.333e-01;-4.435e-01
30.005714000;9.993e-07;-6.853e-11;-6.626e-10;7.875e-10;-6.742e-10;1.021e-03;2.449e-02;9.304e-01;9.981e-07;-4.201e-09;-1.038e-09;8.333e-01;-4.435e-01
30.005842000;9.993e-07;1.279e-10;-4.593e-10;8.633e-10;-7.353e-10;1.020e-03;2.450e-02;9.311e-01;9.980e-07;-3.984e-09;-1.055e-09;8.333e-01;-4.435e-01
30.005900000;9.993e-07;3.381e-10;-2.732e-10;9.360e-10;-7.631e-10;1.020e-03;2.452e-02;9.318e-01;9.980e-07;-3.757e-09;-1.066e-09;8.333e-01;-4.435e-01
30.005908000;9.994e-07;1.267e-09;3.526e-10;1.173e-09;-6.221e-10;1.020e-03;2.452e-02;9.318e-01;9.982e-07;-2.778e-09;-1.031e-09;8.333e-01;-4.435e-01
30.005916000;9.994e-07;1.504e-09;5.012e-10;1.220e-09;-5.469e-10;1.019e-03;2.453e-02;9.323e-01;9.984e-07;-2.526e-09;-9.964e-10;8.333e-01;-4.435e-01
30.005932000;9.994e-07;1.740e-09;6.542e-10;1.264e-09;-4.648e-10;1.020e-03;2.451e-02;9.315e-01;9.986e-07;-2.277e-09;-9.492e-10;8.333e-01;-4.435e-01
30.005964000;9.994e-07;1.973e-09;8.132e-10;1.306e-09;-3.797e-10;1.020e-03;2.452e-02;9.317e-01;9.988e-07;-2.031e-09;-8.880e-10;8.333e-01;-4.435e-01
30.006028000;9.994e-07;2.205e-09;9.783e-10;1.347e-09;-2.956e-10;1.019e-03;2.454e-02;9.324e-01;9.990e-07;-1.787e-09;-8.109e-10;8.333e-01;-4.435e-01
30.006093000;9.994e-07;2.435e-09;1.148e-09;1.386e-09;-2.165e-10;1.019e-03;2.453e-02;9.323e-01;9.992e-07;-1.542e-09;-7.172e-10;8.333e-01;-4.435e-01
30.006159000;9.994e-07;2.661e-09;1.318e-09;1.422e-09;-1.454e-10;1.018e-03;2.456e-02;9.334e-01;9.995e-07;-1.290e-09;-6.069e-10;8.333e-01;-4.435e-01
30.006224000;9.994e-07;2.884e-09;1.483e-09;1.456e-09;-8.309e-11;1.018e-03;2.456e-02;9.333e-01;9.997e-07;-1.029e-09;-4.807e-10;8.333e-01;-4.435e-01
30.006289000;9.994e-07;3.104e-09;1.638e-09;1.490e-09;-2.849e-11;1.017e-03;2.458e-02;9.340e-01;1.000e-06;-7.555e-10;-3.404e-10;8.333e-01;-4.435e-01
30.006420000;9.994e-07;3.322e-09;1.777e-09;1.528e-09;1.959e-11;1.016e-03;2.460e-02;9.349e-01;1.000e-06;-4.684e-10;-1.894e-10;8.333e-01;-4.435e-01
30.006550000;9.993e-07;3.541e-09;1.899e-09;1.570e-09;6.156e-11;1.015e-03;2.463e-02;9.358e-01;1.000e-06;-1.655e-10;-3.201e-11;8.333e-01;-4.435e-01
30.006680000;9.993e-07;3.762e-09;2.002e-09;1.619e-09;9.646e-11;1.013e-03;2.467e-02;9.128e-01;1.001e-06;1.557e-10;1.278e-10;8.333e-01;-4.435e-01
30.006811000;9.993e-07;3.988e-09;2.089e-09;1.679e-09;1.217e-10;1.012e-03;2.470e-02;9.140e-01;1.001e-06;4.968e-10;2.868e-10;8.333e-01;-4.435e-01
30.006941000;9.993e-07;4.219e-09;2.164e-09;1.749e-09;1.348e-10;1.010e-03;2.474e-02;9.155e-01;1.001e-06;8.582e-10;4.424e-10;8.333e-01;-4.435e-01
30.007072000;9.992e-07;4.456e-09;2.233e-09;1.830e-09;1.352e-10;1.010e-03;2.476e-02;9.162e-01;1.001e-06;1.239e-09;5.936e-10;8.333e-01;-4.435e-01
30.007202000;9.992e-07;4.696e-09;2.299e-09;1.919e-09;1.261e-10;1.008e-03;2.481e-02;9.181e-01;1.002e-06;1.635e-09;7.403e-10;8.333e-01;-4.435e-01
30.007333000;9.992e-07;4.939e-09;2.369e-09;2.014e-09;1.135e-10;1.006e-03;2.486e-02;9.199e-01;1.002e-06;2.041e-09;8.834e-10;8.333e-01;-4.435e-01
30.007463000;9.992e-07;5.182e-09;2.444e-09;2.111e-09;1.031e-10;1.004e-03;2.490e-02;9.212e-01;1.002e-06;2.450e-09;1.025e-09;8.333e-01;-4.435e-01
30.007593000;9.992e-07;5.422e-09;2.528e-09;2.207e-09;9.751e-11;1.002e-03;2.494e-02;9.230e-01;1.002e-06;2.854e-09;1.165e-09;8.333e-01;-4.435e-01
30.007724000;9.992e-07;5.656e-09;2.623e-09;2.298e-09;9.586e-11;1.000e-03;2.499e-02;9.246e-01;1.002e-06;3.246e-09;1.308e-09;8.333e-01;-4.435e-01
30.007854000;9.992e-07;5.879e-09;2.731e-09;2.384e-09;9.496e-11;9.987e-04;2.503e-02;9.012e-01;1.002e-06;3.622e-09;1.454e-09;8.333e-01;-4.435e-01
30.007985000;9.993e-07;6.089e-09;2.854e-09;2.464e-09;9.133e-11;9.957e-04;2.511e-02;9.039e-01;1.002e-06;3.979e-09;1.601e-09;8.333e-01;-4.435e-01
30.008115000;9.993e-07;6.279e-09;2.992e-09;2.537e-09;8.276e-11;9.941e-04;2.515e-02;9.054e-01;1.002e-06;4.315e-09;1.749e-09;8.333e-01;-4.435e-01
30.008246000;9.993e-07;6.444e-09;3.143e-09;2.603e-09;6.801e-11;9.916e-04;2.521e-02;9.076e-01;1.002e-06;4.625e-09;1.895e-09;8.333e-01;-4.435e-01
30.008376000;9.993e-07;6.579e-09;3.304e-09;2.662e-09;4.615e-11;9.888e-04;2.528e-02;9.102e-01;1.002e-06;4.907e-09;2.037e-09;8.333e-01;-4.435e-01
30.008507000;9.993e-07;6.683e-09;3.471e-09;2.714e-09;1.704e-11;9.865e-04;2.534e-02;9.123e-01;1.002e-06;5.160e-09;2.174e-09;8.333e-01;-4.435e-01
30.008637000;9.994e-07;6.754e-09;3.642e-09;2.756e-09;-1.841e-11;9.839e-04;2.541e-02;8.893e-01;1.002e-06;5.382e-09;2.305e-09;8.333e-01;-4.435e-01
30.008715000;9.994e-07;6.792e-09;3.812e-09;2.791e-09;-5.880e-11;9.829e-04;2.544e-02;8.903e-01;1.002e-06;5.573e-09;2.431e-09;8.333e-01;-4.435e-01
30.008717000;9.995e-07;6.777e-09;4.144e-09;2.828e-09;-1.485e-10;9.829e-04;2.544e-02;8.903e-01;1.002e-06;5.869e-09;2.663e-09;8.333e-01;-4.435e-01
30.008719000;9.996e-07;6.725e-09;4.304e-09;2.825e-09;-1.941e-10;9.825e-04;2.545e-02;8.906e-01;1.002e-06;5.979e-09;2.768e-09;8.333e-01;-4.435e-01
30.008731000;9.998e-07;6.543e-09;4.608e-09;2.763e-09;-2.775e-10;9.825e-04;2.545e-02;8.906e-01;1.001e-06;6.129e-09;2.959e-09;8.333e-01;-4.435e-01
30.008747000;9.999e-07;6.415e-09;4.751e-09;2.699e-09;-3.143e-10;9.817e-04;2.547e-02;8.913e-01;1.001e-06;6.170e-09;3.048e-09;8.333e-01;-4.435e-01
30.008779000;1.000e-06;6.263e-09;4.887e-09;2.613e-09;-3.493e-10;9.809e-04;2.549e-02;8.920e-01;1.001e-06;6.189e-09;3.133e-09;8.333e-01;-4.435e-01
30.008843000;1.000e-06;6.088e-09;5.013e-09;2.504e-09;-3.841e-10;9.803e-04;2.550e-02;8.926e-01;1.001e-06;6.186e-09;3.215e-09;8.333e-01;-4.435e-01
30.008971000;1.000e-06;5.890e-09;5.128e-09;2.376e-09;-4.192e-10;9.769e-04;2.559e-02;8.957e-01;1.001e-06;6.162e-09;3.296e-09;8.333e-01;-4.435e-01
30.009099000;1.000e-06;5.673e-09;5.233e-09;2.234e-09;-4.535e-10;9.749e-04;2.564e-02;8.975e-01;1.001e-06;6.119e-09;3.375e-09;8.333e-01;-4.435e-01
30.009179000;1.000e-06;5.440e-09;5.327e-09;2.083e-09;-4.848e-10;9.741e-04;2.567e-02;8.983e-01;1.001e-06;6.057e-09;3.454e-09;8.333e-01;-4.435e-01
30.009181000;1.001e-06;4.941e-09;5.486e-09;1.782e-09;-5.279e-10;9.741e-04;2.567e-02;8.983e-01;1.001e-06;5.892e-09;3.615e-09;8.333e-01;-4.435e-01
30.009183000;1.001e-06;4.682e-09;5.550e-09;1.644e-09;-5.356e-10;9.737e-04;2.568e-02;8.986e-01;1.001e-06;5.798e-09;3.695e-09;8.333e-01;-4.435e-01
30.009195000;1.001e-06;4.164e-09;5.634e-09;1.422e-09;-5.200e-10;9.737e-04;2.568e-02;8.986e-01;1.001e-06;5.600e-09;3.845e-09;8.333e-01;-4.435e-01
30.009211000;1.001e-06;3.908e-09;5.645e-09;1.346e-09;-4.966e-10;9.733e-04;2.568e-02;8.990e-01;1.001e-06;5.498e-09;3.915e-09;8.333e-01;-4.435e-01
30.009243000;1.001e-06;3.656e-09;5.630e-09;1.297e-09;-4.613e-10;9.723e-04;2.571e-02;8.742e-01;1.001e-06;5.392e-09;3.980e-09;8.333e-01;-4.435e-01
30.009307000;1.001e-06;3.407e-09;5.588e-09;1.274e-09;-4.120e-10;9.709e-04;2.575e-02;8.755e-01;1.001e-06;5.283e-09;4.039e-09;8.333e-01;-4.435e-01
30.009435000;1.001e-06;3.160e-09;5.517e-09;1.273e-09;-3.472e-10;9.690e-04;2.580e-02;8.772e-01;1.001e-06;5.167e-09;4.090e-09;8.333e-01;-4.435e-01
30.009563000;1.001e-06;2.913e-09;5.417e-09;1.287e-09;-2.657e-10;9.672e-04;2.585e-02;8.788e-01;1.001e-06;5.043e-09;4.135e-09;8.333e-01;-4.435e-01
30.009819000;1.001e-06;2.664e-09;5.288e-09;1.312e-09;-1.667e-10;9.626e-04;2.597e-02;8.830e-01;1.001e-06;4.909e-09;4.171e-09;8.333e-01;-4.435e-01
30.010049000;1.001e-06;2.409e-09;5.131e-09;1.342e-09;-4.952e-11;9.589e-04;2.607e-02;8.865e-01;1.001e-06;4.763e-09;4.201e-09;8.333e-01;-4.435e-01
30.010280000;1.001e-06;2.147e-09;4.950e-09;1.375e-09;8.509e-11;9.566e-04;2.613e-02;8.624e-01;1.001e-06;4.604e-09;4.223e-09;8.333e-01;-4.435e-01
30.010510000;1.001e-06;1.877e-09;4.744e-09;1.407e-09;2.347e-10;9.536e-04;2.622e-02;8.652e-01;1.001e-06;4.432e-09;4.236e-09;8.333e-01;-4.435e-01
30.010740000;1.001e-06;1.601e-09;4.518e-09;1.435e-09;3.966e-10;9.505e-04;2.630e-02;8.680e-01;1.001e-06;4.249e-09;4.238e-09;8.333e-01;-4.435e-01
30.010971000;1.001e-06;1.317e-09;4.274e-09;1.456e-09;5.689e-10;9.479e-04;2.638e-02;8.704e-01;1.001e-06;4.056e-09;4.227e-09;8.333e-01;-4.435e-01
30.011201000;1.001e-06;1.026e-09;4.017e-09;1.471e-09;7.498e-10;9.466e-04;2.641e-02;8.715e-01;1.001e-06;3.854e-09;4.202e-09;8.333e-01;-4.435e-01
30.011432000;1.001e-06;7.302e-10;3.752e-09;1.479e-09;9.373e-10;9.444e-04;2.647e-02;8.736e-01;1.001e-06;3.645e-09;4.161e-09;8.333e-01;-4.435e-01
30.011662000;1.001e-06;4.292e-10;3.484e-09;1.482e-09;1.130e-09;9.424e-04;2.653e-02;8.489e-01;1.001e-06;3.428e-09;4.104e-09;8.333e-01;-4.435e-01
30.011892000;1.001e-06;1.253e-10;3.217e-09;1.485e-09;1.326e-09;9.408e-04;2.657e-02;8.504e-01;1.001e-06;3.209e-09;4.034e-09;8.333e-01;-4.435e-01
30.012123000;1.001e-06;-1.785e-10;2.955e-09;1.493e-09;1.525e-09;9.393e-04;2.661e-02;8.517e-01;1.001e-06;2.990e-09;3.951e-09;8.333e-01;-4.435e-01
30.012353000;1.001e-06;-4.783e-10;2.699e-09;1.514e-09;1.726e-09;9.390e-04;2.662e-02;8.519e-01;1.001e-06;2.778e-09;3.859e-09;8.333e-01;-4.435e-01
30.012584000;1.000e-06;-7.703e-10;2.452e-09;1.552e-09;1.927e-09;9.380e-04;2.665e-02;8.529e-01;1.001e-06;2.573e-09;3.759e-09;8.333e-01;-4.435e-01
30.012814000;1.000e-06;-1.050e-09;2.216e-09;1.612e-09;2.129e-09;9.371e-04;2.668e-02;8.537e-01;1.001e-06;2.375e-09;3.654e-09;8.333e-01;-4.435e-01
30.013044000;1.000e-06;-1.315e-09;1.991e-09;1.696e-09;2.331e-09;9.365e-04;2.670e-02;8.543e-01;1.001e-06;2.182e-09;3.545e-09;8.333e-01;-4.435e-01
30.013275000;9.999e-07;-1.558e-09;1.780e-09;1.803e-09;2.534e-09;9.359e-04;2.671e-02;8.548e-01;1.001e-06;1.989e-09;3.434e-09;8.333e-01;-4.435e-01
30.013505000;9.997e-07;-1.777e-09;1.582e-09;1.930e-09;2.738e-09;9.356e-04;2.672e-02;8.550e-01;1.001e-06;1.793e-09;3.320e-09;8.333e-01;-4.435e-01
30.013736000;9.995e-07;-1.967e-09;1.395e-09;2.073e-09;2.944e-09;9.365e-04;2.669e-02;8.542e-01;1.001e-06;1.592e-09;3.205e-09;8.333e-01;-4.435e-01
30.013966000;9.994e-07;-2.124e-09;1.220e-09;2.228e-09;3.150e-09;9.365e-04;2.669e-02;8.542e-01;1.001e-06;1.386e-09;3.088e-09;8.333e-01;-4.435e-01
30.014196000;9.992e-07;-2.244e-09;1.056e-09;2.390e-09;3.354e-09;9.367e-04;2.669e-02;8.540e-01;1.001e-06;1.173e-09;2.971e-09;8.333e-01;-4.435e-01
30.014427000;9.990e-07;-2.325e-09;9.026e-10;2.554e-09;3.552e-09;9.371e-04;2.668e-02;8.537e-01;1.001e-06;9.552e-10;2.855e-09;8.333e-01;-4.435e-01
30.014657000;9.989e-07;-2.364e-09;7.598e-10;2.714e-09;3.741e-09;9.376e-04;2.666e-02;8.532e-01;1.000e-06;7.332e-10;2.742e-09;8.333e-01;-4.435e-01
30.014888000;9.987e-07;-2.363e-09;6.273e-10;2.866e-09;3.917e-09;9.383e-04;2.665e-02;8.526e-01;1.000e-06;5.090e-10;2.633e-09;8.333e-01;-4.435e-01
30.015118000;9.985e-07;-2.324e-09;5.047e-10;3.006e-09;4.074e-09;9.391e-04;2.662e-02;8.519e-01;1.000e-06;2.856e-10;2.531e-09;8.333e-01;-4.435e-01
30.015348000;9.984e-07;-2.250e-09;3.907e-10;3.130e-09;4.211e-09;9.400e-04;2.660e-02;8.511e-01;9.999e-07;6.702e-11;2.436e-09;8.333e-01;-4.435e-01
30.015579000;9.983e-07;-2.148e-09;2.831e-10;3.236e-09;4.323e-09;9.411e-04;2.657e-02;8.501e-01;9.997e-07;-1.429e-10;2.350e-09;8.333e-01;-4.435e-01
30.015809000;9.982e-07;-2.026e-09;1.798e-10;3.322e-09;4.411e-09;9.433e-04;2.650e-02;8.481e-01;9.994e-07;-3.413e-10;2.274e-09;8.333e-01;-4.435e-01
30.016040000;9.981e-07;-1.891e-09;7.946e-11;3.389e-09;4.474e-09;9.446e-04;2.647e-02;8.469e-01;9.991e-07;-5.271e-10;2.207e-09;8.333e-01;-4.435e-01
30.016270000;9.980e-07;-1.749e-09;-1.748e-11;3.435e-09;4.510e-09;9.460e-04;2.643e-02;8.721e-01;9.989e-07;-6.998e-10;2.149e-09;8.333e-01;-4.435e-01
30.016500000;9.980e-07;-1.603e-09;-1.093e-10;3.461e-09;4.520e-09;9.475e-04;2.638e-02;8.707e-01;9.986e-07;-8.592e-10;2.097e-09;8.333e-01;-4.435e-01
30.016731000;9.979e-07;-1.455e-09;-1.934e-10;3.467e-09;4.505e-09;9.492e-04;2.634e-02;8.691e-01;9.983e-07;-1.005e-09;2.048e-09;8.333e-01;-4.435e-01
30.016961000;9.980e-07;-1.307e-09;-2.682e-10;3.452e-09;4.467e-09;9.510e-04;2.629e-02;8.675e-01;9.980e-07;-1.137e-09;2.000e-09;8.333e-01;-4.435e-01
30.017192000;9.980e-07;-1.161e-09;-3.330e-10;3.419e-09;4.407e-09;9.528e-04;2.624e-02;8.659e-01;9.977e-07;-1.255e-09;1.953e-09;8.333e-01;-4.435e-01
30.017422000;9.981e-07;-1.018e-09;-3.883e-10;3.368e-09;4.326e-09;9.547e-04;2.619e-02;8.641e-01;9.974e-07;-1.362e-09;1.907e-09;8.333e-01;-4.435e-01
30.017652000;1.998e-06;-8.786e-10;-4.342e-10;3.302e-09;4.224e-09;9.568e-04;2.613e-02;8.623e-01;1.997e-06;-1.461e-09;1.863e-09;8.333e-01;-4.435e-01
30.017883000;1.998e-06;-7.438e-10;-4.708e-10;3.222e-09;4.101e-09;9.589e-04;2.607e-02;8.864e-01;1.997e-06;-1.555e-09;1.824e-09;8.333e-01;-4.435e-01
