time;BusPDR_BUS_Voltage;BusPDR_BUS_ActivePower;BusPDR_BUS_ReactivePower;BusPDR_BUS_ActiveCurrent;BusPDR_BUS_ReactiveCurrent;Wind_Turbine_GEN_MagnitudeControlledByAVRPu;Wind_Turbine_GEN_UPuInjTerminal;Wind_Turbine_GEN_IpInjTerminal;Wind_Turbine_GEN_IqInjTerminal;Measurements_BUS_Voltage;Measurements_BUS_ActivePower;Measurements_BUS_ReactivePower;StepUp_Xfmr_XFMR_Tap;Wind_Turbine_GEN_ActivePowerSetpointPu;Wind_Turbine_GEN_ReactivePowerSetpointPu;Wind_Turbine_GEN_VoltageSetpointPu;Wind_Turbine_GEN_NetworkFrequencyPu;NetworkFrequencyPu
0.000000000;1.044e+00;8.333e-01;4.444e-01;7.979e-01;4.255e-01;1.178e+00;1.095e+00;7.830e-01;4.757e-01;1.044e+00;7.500e-01;4.000e-01;1.000e+01;8.333e-01;4.444e-01;1.178e+00;5.000e+01;5.000e+01
19.990000000;1.044e+00;8.333e-01;4.444e-01;7.979e-01;4.255e-01;1.178e+00;1.095e+00;7.830e-01;4.757e-01;1.044e+00;7.500e-01;4.000e-01;1.000e+01;8.333e-01;4.444e-01;1.178e+00;5.000e+01;5.000e+01
19.990004000;1.044e+00;8.334e-01;4.445e-01;7.979e-01;4.255e-01;1.178e+00;1.095e+00;7.830e-01;4.757e-01;1.044e+00;7.500e-01;4.000e-01;1.000e+01;8.333e-01;4.444e-01;1.178e+00;5.000e+01;5.000e+01
19.990028000;1.045e+00;8.336e-01;4.446e-01;7.979e-01;4.255e-01;1.178e+00;1.095e+00;7.830e-01;4.757e-01;1.045e+00;7.503e-01;4.001e-01;1.000e+01;8.333e-01;4.444e-01;1.178e+00;5.000e+01;5.000e+01
19.990124000;1.046e+00;8.346e-01;4.451e-01;7.979e-01;4.255e-01;1.180e+00;1.097e+00;7.830e-01;4.757e-01;1.046e+00;7.511e-01;4.006e-01;1.000e+01;8.333e-01;4.444e-01;1.178e+00;4.999e+01;4.999e+01
19.990403000;1.050e+00;8.374e-01;4.466e-01;7.979e-01;4.255e-01;1.184e+00;1.100e+00;7.831e-01;4.755e-01;1.050e+00;7.537e-01;4.020e-01;1.000e+01;8.333e-01;4.444e-01;1.178e+00;4.996e+01;4.996e+01
19.990746000;1.054e+00;8.409e-01;4.485e-01;7.978e-01;4.256e-01;1.189e+00;1.104e+00;7.831e-01;4.754e-01;1.054e+00;7.568e-01;4.037e-01;1.000e+01;8.333e-01;4.444e-01;1.178e+00;4.994e+01;4.994e+01
19.991620000;1.065e+00;8.495e-01;4.533e-01;7.976e-01;4.256e-01;1.201e+00;1.116e+00;7.832e-01;4.749e-01;1.065e+00;7.646e-01;4.080e-01;1.000e+01;8.333e-01;4.444e-01;1.178e+00;4.991e+01;4.991e+01
19.991850000;1.068e+00;8.518e-01;4.545e-01;7.975e-01;4.256e-01;1.204e+00;1.119e+00;7.832e-01;4.748e-01;1.068e+00;7.666e-01;4.091e-01;1.000e+01;8.333e-01;4.444e-01;1.178e+00;4.991e+01;4.991e+01
19.992081000;1.071e+00;8.541e-01;4.558e-01;7.974e-01;4.255e-01;1.208e+00;1.121e+00;7.832e-01;4.746e-01;1.071e+00;7.687e-01;4.102e-01;1.000e+01;8.333e-01;4.444e-01;1.178e+00;4.991e+01;4.991e+01
19.992311000;1.074e+00;8.563e-01;4.570e-01;7.973e-01;4.255e-01;1.211e+00;1.124e+00;7.831e-01;4.744e-01;1.074e+00;7.707e-01;4.113e-01;1.000e+01;8.333e-01;4.444e-01;1.178e+00;4.990e+01;4.990e+01
19.992542000;1.077e+00;8.586e-01;4.581e-01;7.972e-01;4.254e-01;1.214e+00;1.127e+00;7.831e-01;4.743e-01;1.077e+00;7.727e-01;4.123e-01;1.000e+01;8.333e-01;4.444e-01;1.178e+00;4.990e+01;4.990e+01
19.993463000;1.089e+00;8.674e-01;4.627e-01;7.968e-01;4.250e-01;1.227e+00;1.139e+00;7.830e-01;4.733e-01;1.089e+00;7.807e-01;4.164e-01;1.000e+01;8.333e-01;4.444e-01;1.178e+00;4.990e+01;4.990e+01
19.993924000;1.095e+00;8.718e-01;4.648e-01;7.965e-01;4.247e-01;1.234e+00;1.145e+00;7.828e-01;4.728e-01;1.095e+00;7.846e-01;4.183e-01;1.000e+01;8.333e-01;4.444e-01;1.178e+00;4.990e+01;4.990e+01
19.995306000;1.112e+00;8.847e-01;4.707e-01;7.955e-01;4.232e-01;1.253e+00;1.162e+00;7.823e-01;4.706e-01;1.112e+00;7.963e-01;4.236e-01;1.000e+01;8.333e-01;4.444e-01;1.178e+00;4.990e+01;4.990e+01
19.996228000;1.124e+00;8.931e-01;4.742e-01;7.946e-01;4.219e-01;1.266e+00;1.174e+00;7.818e-01;4.688e-01;1.124e+00;8.038e-01;4.268e-01;1.000e+01;8.333e-01;4.444e-01;1.178e+00;4.990e+01;4.990e+01
19.997150000;1.136e+00;9.013e-01;4.773e-01;7.936e-01;4.202e-01;1.279e+00;1.186e+00;7.811e-01;4.666e-01;1.136e+00;8.112e-01;4.296e-01;1.000e+01;8.333e-01;4.444e-01;1.178e+00;4.990e+01;4.990e+01
19.998071000;1.148e+00;9.093e-01;4.800e-01;7.924e-01;4.183e-01;1.292e+00;1.197e+00;7.803e-01;4.642e-01;1.148e+00;8.184e-01;4.320e-01;1.000e+01;8.333e-01;4.444e-01;1.178e+00;4.990e+01;4.990e+01
19.998993000;1.159e+00;9.171e-01;4.824e-01;7.910e-01;4.161e-01;1.304e+00;1.209e+00;7.793e-01;4.615e-01;1.159e+00;8.254e-01;4.342e-01;1.000e+01;8.333e-01;4.444e-01;1.178e+00;4.990e+01;4.990e+01
19.999454000;1.165e+00;9.209e-01;4.835e-01;7.903e-01;4.149e-01;1.310e+00;1.215e+00;7.787e-01;4.600e-01;1.165e+00;8.288e-01;4.351e-01;1.000e+01;8.333e-01;4.444e-01;1.178e+00;4.990e+01;4.990e+01
19.999914000;1.171e+00;9.246e-01;4.844e-01;7.895e-01;4.136e-01;1.316e+00;1.220e+00;7.781e-01;4.585e-01;1.171e+00;8.321e-01;4.360e-01;1.000e+01;8.333e-01;4.444e-01;1.178e+00;4.990e+01;4.990e+01
19.999996000;1.172e+00;9.249e-01;4.844e-01;7.894e-01;4.134e-01;1.317e+00;1.221e+00;7.780e-01;4.583e-01;1.172e+00;8.324e-01;4.360e-01;1.000e+01;8.333e-01;4.444e-01;1.178e+00;4.991e+01;4.991e+01
19.999996000;1.172e+00;9.253e-01;4.846e-01;7.894e-01;4.134e-01;1.318e+00;1.221e+00;7.780e-01;4.582e-01;1.172e+00;8.327e-01;4.361e-01;1.000e+01;8.333e-01;4.444e-01;1.178e+00;4.990e+01;4.990e+01
20.000449000;1.178e+00;9.289e-01;4.854e-01;7.885e-01;4.121e-01;1.324e+00;1.227e+00;7.774e-01;4.567e-01;1.178e+00;8.360e-01;4.369e-01;1.000e+01;8.333e-01;4.444e-01;1.178e+00;4.990e+01;4.990e+01
20.000929000;1.184e+00;9.326e-01;4.861e-01;7.876e-01;4.105e-01;1.330e+00;1.233e+00;7.767e-01;4.548e-01;1.184e+00;8.394e-01;4.375e-01;1.000e+01;8.333e-01;4.444e-01;1.178e+00;4.990e+01;4.990e+01
20.001185000;1.187e+00;9.346e-01;4.863e-01;7.871e-01;4.096e-01;1.333e+00;1.236e+00;7.763e-01;4.537e-01;1.187e+00;8.411e-01;4.377e-01;1.000e+01;8.333e-01;4.444e-01;1.178e+00;4.990e+01;4.990e+01
20.001697000;1.194e+00;9.384e-01;4.865e-01;7.860e-01;4.075e-01;1.340e+00;1.242e+00;7.755e-01;4.514e-01;1.194e+00;8.446e-01;4.378e-01;1.000e+01;8.333e-01;4.444e-01;1.178e+00;4.990e+01;4.990e+01
20.002158000;1.200e+00;9.418e-01;4.863e-01;7.850e-01;4.054e-01;1.346e+00;1.248e+00;7.747e-01;4.490e-01;1.200e+00;8.477e-01;4.377e-01;1.000e+01;8.333e-01;4.444e-01;1.178e+00;4.991e+01;4.991e+01
20.003080000;1.212e+00;9.484e-01;4.852e-01;7.828e-01;4.005e-01;1.357e+00;1.259e+00;7.729e-01;4.436e-01;1.212e+00;8.536e-01;4.367e-01;1.000e+01;8.333e-01;4.444e-01;1.178e+00;4.991e+01;4.991e+01
20.003618000;1.218e+00;9.522e-01;4.841e-01;7.815e-01;3.973e-01;1.364e+00;1.266e+00;7.719e-01;4.401e-01;1.218e+00;8.569e-01;4.357e-01;1.000e+01;8.333e-01;4.444e-01;1.178e+00;4.991e+01;4.991e+01
20.003626000;1.219e+00;9.522e-01;4.841e-01;7.814e-01;3.972e-01;1.364e+00;1.266e+00;7.719e-01;4.401e-01;1.219e+00;8.570e-01;4.357e-01;1.000e+01;8.333e-01;4.444e-01;1.178e+00;4.991e+01;4.991e+01
20.004122000;1.225e+00;9.556e-01;4.827e-01;7.801e-01;3.941e-01;1.370e+00;1.272e+00;7.708e-01;4.366e-01;1.225e+00;8.600e-01;4.344e-01;1.000e+01;8.333e-01;4.444e-01;1.178e+00;4.991e+01;4.991e+01
20.004634000;1.231e+00;9.589e-01;4.809e-01;7.787e-01;3.905e-01;1.376e+00;1.278e+00;7.697e-01;4.328e-01;1.231e+00;8.630e-01;4.328e-01;1.000e+01;8.333e-01;4.444e-01;1.178e+00;4.991e+01;4.991e+01
20.005658000;1.245e+00;9.654e-01;4.765e-01;7.757e-01;3.829e-01;1.387e+00;1.291e+00;7.673e-01;4.246e-01;1.245e+00;8.688e-01;4.288e-01;1.000e+01;8.333e-01;4.444e-01;1.178e+00;4.991e+01;4.991e+01
20.006170000;1.251e+00;9.685e-01;4.738e-01;7.741e-01;3.787e-01;1.393e+00;1.297e+00;7.660e-01;4.202e-01;1.251e+00;8.716e-01;4.264e-01;1.000e+01;8.333e-01;4.444e-01;1.178e+00;4.991e+01;4.991e+01
20.007194000;1.264e+00;9.744e-01;4.676e-01;7.708e-01;3.699e-01;1.404e+00;1.309e+00;7.634e-01;4.107e-01;1.264e+00;8.770e-01;4.208e-01;1.000e+01;8.333e-01;4.444e-01;1.178e+00;4.991e+01;4.991e+01
20.008218000;1.277e+00;9.801e-01;4.602e-01;7.673e-01;3.603e-01;1.415e+00;1.321e+00;7.606e-01;4.006e-01;1.277e+00;8.821e-01;4.142e-01;1.000e+01;8.333e-01;4.444e-01;1.178e+00;4.991e+01;4.991e+01
