time;InternalNode1_BUS_Voltage;InternalNode1_BUS_ActivePower;InternalNode1_BUS_ReactivePower;InternalNode1_BUS_ActiveCurrent;InternalNode1_BUS_ReactiveCurrent;Wind_Turbine_GEN_VoltageInjTerminal;Wind_Turbine_GEN_ActiveCurrentInjTerminal;Wind_Turbine_GEN_ReactiveCurrentInjTerminal;Wind_Turbine_GEN_ActivePowerControlledPu;Wind_Turbine_GEN_ReactivePowerControlledPu;Measurements_BUS_Voltage;Measurements_BUS_ActivePower;Measurements_BUS_ReactivePower;Wind_Turbine_GEN_ActivePowerSetpointPu;Wind_Turbine_GEN_ReactivePowerSetpointPu
0.000000;1.000e+00;8.332e-01;0.000e+00;8.332e-01;0.000e+00;1.014e+00;8.322e-01;4.111e-02;8.437e-01;4.165e-02;1.000e+00;3.333e-02;-0.000e+00;8.437e-01;4.166e-02
19.999996;1.000e+00;8.332e-01;-1.138e-07;8.332e-01;-4.346e-07;1.014e+00;8.322e-01;4.111e-02;8.437e-01;4.165e-02;1.000e+00;3.333e-02;2.273e-07;8.437e-01;4.166e-02
19.999997;1.000e+00;8.332e-01;-1.138e-07;8.332e-01;-4.346e-07;1.014e+00;8.322e-01;4.111e-02;8.437e-01;4.165e-02;1.000e+00;3.333e-02;2.273e-07;8.437e-01;1.943e-02
19.999998;1.000e+00;8.332e-01;-1.138e-07;8.332e-01;-4.346e-07;1.014e+00;8.322e-01;4.111e-02;8.437e-01;4.165e-02;1.000e+00;3.333e-02;2.273e-07;8.437e-01;1.943e-02
19.999999;1.000e+00;8.332e-01;-1.138e-07;8.333e-01;-4.346e-07;1.014e+00;8.322e-01;4.111e-02;8.437e-01;4.165e-02;1.000e+00;3.333e-02;2.273e-07;8.437e-01;1.943e-02
20.000000;1.000e+00;8.332e-01;-1.138e-07;8.333e-01;-4.346e-07;1.014e+00;8.322e-01;4.109e-02;8.437e-01;4.165e-02;1.000e+00;3.333e-02;2.273e-07;8.437e-01;1.943e-02
20.000028;1.000e+00;8.332e-01;-2.511e-05;8.333e-01;-2.543e-05;1.014e+00;8.322e-01;4.106e-02;8.437e-01;4.163e-02;1.000e+00;3.333e-02;-7.733e-07;8.437e-01;1.943e-02
20.000060;1.000e+00;8.332e-01;-7.511e-05;8.332e-01;-7.543e-05;1.014e+00;8.322e-01;4.104e-02;8.437e-01;4.160e-02;1.000e+00;3.333e-02;-2.774e-06;8.437e-01;1.943e-02
20.000124;1.000e+00;8.332e-01;-1.501e-04;8.332e-01;-1.504e-04;1.014e+00;8.322e-01;4.096e-02;8.436e-01;4.152e-02;1.000e+00;3.333e-02;-5.775e-06;8.437e-01;1.943e-02
20.000252;9.999e-01;8.332e-01;-2.751e-04;8.332e-01;-2.754e-04;1.014e+00;8.322e-01;4.082e-02;8.436e-01;4.138e-02;9.999e-01;3.333e-02;-1.078e-05;8.437e-01;1.943e-02
20.000508;9.998e-01;8.331e-01;-5.501e-04;8.332e-01;-5.505e-04;1.014e+00;8.322e-01;4.055e-02;8.435e-01;4.110e-02;9.998e-01;3.332e-02;-2.178e-05;8.437e-01;1.943e-02
20.000764;9.997e-01;8.330e-01;-8.251e-04;8.332e-01;-8.256e-04;1.013e+00;8.322e-01;4.031e-02;8.434e-01;4.083e-02;9.997e-01;3.332e-02;-3.279e-05;8.437e-01;1.943e-02
20.001276;9.995e-01;8.328e-01;-1.325e-03;8.332e-01;-1.326e-03;1.013e+00;8.322e-01;3.980e-02;8.432e-01;4.032e-02;9.995e-01;3.331e-02;-5.280e-05;8.437e-01;1.943e-02
20.001732;9.994e-01;8.327e-01;-1.775e-03;8.332e-01;-1.776e-03;1.013e+00;8.322e-01;3.936e-02;8.431e-01;3.988e-02;9.994e-01;3.331e-02;-7.081e-05;8.437e-01;1.943e-02
20.002189;9.993e-01;8.325e-01;-2.200e-03;8.331e-01;-2.202e-03;1.013e+00;8.322e-01;3.895e-02;8.429e-01;3.945e-02;9.993e-01;3.330e-02;-8.782e-05;8.437e-01;1.943e-02
20.002645;9.991e-01;8.324e-01;-2.600e-03;8.331e-01;-2.602e-03;1.013e+00;8.322e-01;3.856e-02;8.428e-01;3.903e-02;9.991e-01;3.330e-02;-1.038e-04;8.437e-01;1.943e-02
20.003102;9.990e-01;8.323e-01;-3.000e-03;8.331e-01;-3.003e-03;1.013e+00;8.322e-01;3.817e-02;8.427e-01;3.865e-02;9.990e-01;3.329e-02;-1.198e-04;8.437e-01;1.943e-02
20.003558;9.989e-01;8.322e-01;-3.375e-03;8.331e-01;-3.379e-03;1.012e+00;8.323e-01;3.781e-02;8.426e-01;3.828e-02;9.989e-01;3.329e-02;-1.348e-04;8.437e-01;1.943e-02
20.004015;9.987e-01;8.320e-01;-3.725e-03;8.331e-01;-3.730e-03;1.012e+00;8.322e-01;3.747e-02;8.424e-01;3.793e-02;9.987e-01;3.328e-02;-1.489e-04;8.437e-01;1.943e-02
20.004471;9.986e-01;8.319e-01;-4.050e-03;8.331e-01;-4.056e-03;1.012e+00;8.323e-01;3.715e-02;8.424e-01;3.760e-02;9.986e-01;3.328e-02;-1.619e-04;8.437e-01;1.943e-02
20.004928;9.985e-01;8.318e-01;-4.375e-03;8.331e-01;-4.381e-03;1.012e+00;8.323e-01;3.683e-02;8.422e-01;3.727e-02;9.985e-01;3.327e-02;-1.749e-04;8.437e-01;1.943e-02
20.005384;9.984e-01;8.317e-01;-4.675e-03;8.330e-01;-4.682e-03;1.012e+00;8.323e-01;3.654e-02;8.422e-01;3.698e-02;9.984e-01;3.327e-02;-1.869e-04;8.437e-01;1.943e-02
