time;BusPDR_BUS_Voltage;BusPDR_BUS_ActivePower;BusPDR_BUS_ReactivePower;BusPDR_BUS_ActiveCurrent;BusPDR_BUS_ReactiveCurrent;Wind_Turbine_GEN_MagnitudeControlledByAVRPu;Wind_Turbine_GEN_UPuInjTerminal;Wind_Turbine_GEN_IpInjTerminal;Wind_Turbine_GEN_IqInjTerminal;SyncCompensator_GEN_TSO_FrequencyHz;SyncCompensator_GEN_TSO_ActivePower;SyncCompensator_GEN_TSO_ReactivePower;Main_load_LOAD_TSO_ActivePower;Main_load_LOAD_TSO_ReactivePower;Measurements_BUS_Voltage;Measurements_BUS_ActivePower;Measurements_BUS_ReactivePower;StepUp_Xfmr_XFMR_Tap;SyncCompensator_GEN_FrequencyHz;Wind_Turbine_GEN_ActivePowerSetpointPu;Wind_Turbine_GEN_ReactivePowerSetpointPu;Wind_Turbine_GEN_VoltageSetpointPu;Wind_Turbine_GEN_NetworkFrequencyPu;NetworkFrequencyPu
0.001598000;1.037e+00;6.619e-01;-2.421e-02;6.384e-01;-2.335e-02;1.030e+00;1.047e+00;6.491e-01;1.615e-02;5.000e+01;4.772e-03;2.439e-02;6.667e-01;4.241e-09;1.037e+00;5.957e-01;-2.178e-02;1.000e+01;5.000e+01;6.667e-01;0.000e+00;1.044e+00;4.352e+01;4.352e+01
0.001662000;1.037e+00;6.623e-01;-2.235e-02;6.385e-01;-2.155e-02;1.031e+00;1.047e+00;6.491e-01;1.791e-02;5.000e+01;4.334e-03;2.251e-02;6.667e-01;4.364e-09;1.037e+00;5.961e-01;-2.012e-02;1.000e+01;5.000e+01;6.667e-01;0.000e+00;1.044e+00;4.392e+01;4.392e+01
0.001790000;1.038e+00;6.631e-01;-1.898e-02;6.386e-01;-1.828e-02;1.033e+00;1.049e+00;6.490e-01;2.111e-02;5.000e+01;3.551e-03;1.910e-02;6.667e-01;4.454e-09;1.038e+00;5.968e-01;-1.708e-02;1.000e+01;5.000e+01;6.667e-01;0.000e+00;1.044e+00;4.465e+01;4.465e+01
0.001822000;1.039e+00;6.633e-01;-1.821e-02;6.386e-01;-1.753e-02;1.033e+00;1.049e+00;6.490e-01;2.185e-02;5.000e+01;3.372e-03;1.831e-02;6.667e-01;4.447e-09;1.039e+00;5.970e-01;-1.639e-02;1.000e+01;5.000e+01;6.667e-01;0.000e+00;1.044e+00;4.482e+01;4.482e+01
0.001854000;1.039e+00;6.635e-01;-1.745e-02;6.386e-01;-1.680e-02;1.034e+00;1.049e+00;6.490e-01;2.256e-02;5.000e+01;3.201e-03;1.755e-02;6.667e-01;4.430e-09;1.039e+00;5.971e-01;-1.571e-02;1.000e+01;5.000e+01;6.667e-01;0.000e+00;1.044e+00;4.498e+01;4.498e+01
0.001886000;1.039e+00;6.636e-01;-1.672e-02;6.386e-01;-1.609e-02;1.034e+00;1.050e+00;6.489e-01;2.325e-02;5.000e+01;3.036e-03;1.681e-02;6.667e-01;4.405e-09;1.039e+00;5.973e-01;-1.505e-02;1.000e+01;5.000e+01;6.667e-01;0.000e+00;1.044e+00;4.514e+01;4.514e+01
0.002270000;1.041e+00;6.652e-01;-9.597e-03;6.388e-01;-9.215e-03;1.039e+00;1.052e+00;6.487e-01;2.998e-02;5.000e+01;1.452e-03;9.626e-03;6.667e-01;4.058e-09;1.041e+00;5.987e-01;-8.637e-03;1.000e+01;5.000e+01;6.667e-01;0.000e+00;1.044e+00;4.670e+01;4.670e+01
0.002470000;1.042e+00;6.658e-01;-6.844e-03;6.388e-01;-6.567e-03;1.040e+00;1.054e+00;6.486e-01;3.257e-02;5.000e+01;8.578e-04;6.859e-03;6.667e-01;3.688e-09;1.042e+00;5.992e-01;-6.160e-03;1.000e+01;5.000e+01;6.667e-01;0.000e+00;1.044e+00;4.730e+01;4.730e+01
0.002534000;1.043e+00;6.660e-01;-6.078e-03;6.388e-01;-5.830e-03;1.041e+00;1.054e+00;6.486e-01;3.329e-02;5.000e+01;6.944e-04;6.089e-03;6.667e-01;3.681e-09;1.043e+00;5.994e-01;-5.470e-03;1.000e+01;5.000e+01;6.667e-01;0.000e+00;1.044e+00;4.747e+01;4.747e+01
0.002649000;1.043e+00;6.662e-01;-4.820e-03;6.388e-01;-4.622e-03;1.041e+00;1.054e+00;6.485e-01;3.447e-02;5.000e+01;4.256e-04;4.827e-03;6.667e-01;3.703e-09;1.043e+00;5.996e-01;-4.338e-03;1.000e+01;5.000e+01;6.667e-01;0.000e+00;1.044e+00;4.774e+01;4.774e+01
0.003053000;1.044e+00;6.670e-01;-1.432e-03;6.389e-01;-1.372e-03;1.044e+00;1.056e+00;6.484e-01;3.764e-02;5.000e+01;-2.911e-04;1.433e-03;6.667e-01;3.873e-09;1.044e+00;6.003e-01;-1.289e-03;1.000e+01;5.000e+01;6.667e-01;0.000e+00;1.044e+00;4.850e+01;4.850e+01
0.003225000;1.044e+00;6.672e-01;-3.656e-04;6.389e-01;-3.500e-04;1.044e+00;1.056e+00;6.484e-01;3.864e-02;5.000e+01;-5.167e-04;3.667e-04;6.667e-01;3.793e-09;1.044e+00;6.005e-01;-3.290e-04;1.000e+01;5.000e+01;6.667e-01;0.000e+00;1.044e+00;4.874e+01;4.874e+01
0.003283000;1.044e+00;6.673e-01;-5.221e-05;6.389e-01;-4.999e-05;1.044e+00;1.056e+00;6.484e-01;3.893e-02;5.000e+01;-5.833e-04;5.220e-05;6.667e-01;3.741e-09;1.044e+00;6.005e-01;-4.698e-05;1.000e+01;5.000e+01;6.667e-01;0.000e+00;1.044e+00;4.881e+01;4.881e+01
0.003341000;1.045e+00;6.673e-01;2.433e-04;6.389e-01;2.330e-04;1.045e+00;1.056e+00;6.484e-01;3.921e-02;5.000e+01;-6.456e-04;-2.433e-04;6.667e-01;3.684e-09;1.045e+00;6.006e-01;2.190e-04;1.000e+01;5.000e+01;6.667e-01;0.000e+00;1.044e+00;4.888e+01;4.888e+01
0.003398000;1.045e+00;6.674e-01;5.211e-04;6.389e-01;4.989e-04;1.045e+00;1.056e+00;6.483e-01;3.947e-02;5.000e+01;-7.044e-04;-5.211e-04;6.667e-01;3.626e-09;1.045e+00;6.006e-01;4.690e-04;1.000e+01;5.000e+01;6.667e-01;0.000e+00;1.044e+00;4.894e+01;4.894e+01
0.003686000;1.045e+00;6.676e-01;1.678e-03;6.389e-01;1.606e-03;1.045e+00;1.057e+00;6.483e-01;4.055e-02;5.000e+01;-9.533e-04;-1.677e-03;6.667e-01;3.345e-09;1.045e+00;6.009e-01;1.510e-03;1.000e+01;5.000e+01;6.667e-01;0.000e+00;1.044e+00;4.921e+01;4.921e+01
0.004320000;1.045e+00;6.680e-01;3.224e-03;6.389e-01;3.084e-03;1.046e+00;1.058e+00;6.483e-01;4.200e-02;5.000e+01;-1.297e-03;-3.221e-03;6.667e-01;2.712e-09;1.045e+00;6.012e-01;2.902e-03;1.000e+01;5.000e+01;6.667e-01;0.000e+00;1.044e+00;4.958e+01;4.958e+01
0.004377000;1.045e+00;6.680e-01;3.317e-03;6.389e-01;3.172e-03;1.046e+00;1.058e+00;6.483e-01;4.208e-02;5.000e+01;-1.318e-03;-3.312e-03;6.667e-01;2.666e-09;1.045e+00;6.012e-01;2.985e-03;1.000e+01;5.000e+01;6.667e-01;0.000e+00;1.044e+00;4.961e+01;4.961e+01
0.004435000;1.046e+00;6.680e-01;3.402e-03;6.389e-01;3.254e-03;1.047e+00;1.058e+00;6.483e-01;4.217e-02;5.000e+01;-1.338e-03;-3.398e-03;6.667e-01;2.613e-09;1.046e+00;6.012e-01;3.062e-03;1.000e+01;5.000e+01;6.667e-01;0.000e+00;1.044e+00;4.963e+01;4.963e+01
0.005126000;1.046e+00;6.682e-01;4.057e-03;6.390e-01;3.879e-03;1.047e+00;1.058e+00;6.483e-01;4.278e-02;5.000e+01;-1.503e-03;-4.051e-03;6.667e-01;2.026e-09;1.046e+00;6.014e-01;3.651e-03;1.000e+01;5.000e+01;6.667e-01;0.000e+00;1.044e+00;4.982e+01;4.982e+01
0.005956000;1.046e+00;6.683e-01;4.287e-03;6.390e-01;4.099e-03;1.047e+00;1.058e+00;6.483e-01;4.300e-02;5.000e+01;-1.584e-03;-4.280e-03;6.667e-01;1.161e-09;1.046e+00;6.014e-01;3.858e-03;1.000e+01;5.000e+01;6.667e-01;0.000e+00;1.044e+00;4.992e+01;4.992e+01
0.006163000;1.046e+00;6.683e-01;4.292e-03;6.390e-01;4.104e-03;1.047e+00;1.058e+00;6.483e-01;4.300e-02;5.000e+01;-1.593e-03;-4.286e-03;6.667e-01;8.662e-10;1.046e+00;6.014e-01;3.863e-03;1.000e+01;5.000e+01;6.667e-01;0.000e+00;1.044e+00;4.994e+01;4.994e+01
0.006636000;1.046e+00;6.683e-01;4.261e-03;6.390e-01;4.075e-03;1.047e+00;1.058e+00;6.483e-01;4.298e-02;5.000e+01;-1.603e-03;-4.256e-03;6.667e-01;-1.716e-09;1.046e+00;6.014e-01;3.835e-03;1.000e+01;5.000e+01;6.667e-01;0.000e+00;1.044e+00;4.996e+01;4.996e+01
0.008403000;1.046e+00;6.682e-01;3.896e-03;6.391e-01;3.725e-03;1.047e+00;1.058e+00;6.484e-01;4.264e-02;5.000e+01;-1.564e-03;-3.890e-03;6.667e-01;-3.771e-09;1.046e+00;6.014e-01;3.506e-03;1.000e+01;5.000e+01;6.667e-01;0.000e+00;1.044e+00;4.999e+01;4.999e+01
0.008633000;1.046e+00;6.682e-01;3.837e-03;6.391e-01;3.669e-03;1.047e+00;1.058e+00;6.484e-01;4.258e-02;5.000e+01;-1.554e-03;-3.831e-03;6.667e-01;-4.109e-09;1.046e+00;6.014e-01;3.453e-03;1.000e+01;5.000e+01;6.667e-01;0.000e+00;1.044e+00;5.000e+01;5.000e+01
0.010246000;1.046e+00;6.681e-01;3.419e-03;6.391e-01;3.270e-03;1.047e+00;1.058e+00;6.484e-01;4.219e-02;5.000e+01;-1.470e-03;-3.414e-03;6.667e-01;-5.608e-09;1.046e+00;6.013e-01;3.077e-03;1.000e+01;5.000e+01;6.667e-01;0.000e+00;1.044e+00;5.000e+01;5.000e+01
0.010707000;1.045e+00;6.681e-01;3.302e-03;6.390e-01;3.159e-03;1.046e+00;1.058e+00;6.484e-01;4.208e-02;5.000e+01;-1.443e-03;-3.298e-03;6.667e-01;-6.004e-09;1.045e+00;6.013e-01;2.972e-03;1.000e+01;5.000e+01;6.667e-01;0.000e+00;1.044e+00;5.000e+01;5.000e+01
0.011167000;1.045e+00;6.681e-01;3.188e-03;6.390e-01;3.049e-03;1.046e+00;1.057e+00;6.484e-01;4.198e-02;5.000e+01;-1.414e-03;-3.184e-03;6.667e-01;-6.397e-09;1.045e+00;6.013e-01;2.869e-03;1.000e+01;5.000e+01;6.667e-01;0.000e+00;1.044e+00;5.000e+01;5.000e+01
0.014393000;1.045e+00;6.679e-01;2.469e-03;6.390e-01;2.362e-03;1.046e+00;1.057e+00;6.484e-01;4.130e-02;5.000e+01;-1.200e-03;-2.467e-03;6.667e-01;-7.821e-09;1.045e+00;6.011e-01;2.222e-03;1.000e+01;5.000e+01;6.667e-01;0.000e+00;1.044e+00;5.000e+01;5.000e+01
0.019001000;1.045e+00;6.676e-01;1.686e-03;6.388e-01;1.613e-03;1.045e+00;1.057e+00;6.483e-01;4.055e-02;5.000e+01;-8.967e-04;-1.684e-03;6.667e-01;-9.158e-09;1.045e+00;6.008e-01;1.517e-03;1.000e+01;5.000e+01;6.667e-01;0.000e+00;1.044e+00;5.000e+01;5.000e+01
0.030139000;1.045e+00;6.670e-01;6.856e-04;6.385e-01;6.562e-04;1.045e+00;1.057e+00;6.480e-01;3.959e-02;5.000e+01;-3.656e-04;-6.856e-04;6.667e-01;-1.028e-08;1.045e+00;6.003e-01;6.170e-04;1.000e+01;5.000e+01;6.667e-01;0.000e+00;1.044e+00;5.000e+01;5.000e+01
0.031139000;1.045e+00;6.670e-01;6.378e-04;6.385e-01;6.105e-04;1.045e+00;1.056e+00;6.480e-01;3.954e-02;5.000e+01;-3.333e-04;-6.378e-04;6.667e-01;-1.028e-08;1.045e+00;6.003e-01;5.740e-04;1.000e+01;5.000e+01;6.667e-01;0.000e+00;1.044e+00;5.000e+01;5.000e+01
0.032139000;1.045e+00;6.670e-01;5.944e-04;6.385e-01;5.690e-04;1.045e+00;1.056e+00;6.479e-01;3.950e-02;5.000e+01;-3.033e-04;-5.944e-04;6.667e-01;-1.028e-08;1.045e+00;6.003e-01;5.350e-04;1.000e+01;5.000e+01;6.667e-01;0.000e+00;1.044e+00;5.000e+01;5.000e+01
0.033139000;1.045e+00;6.669e-01;5.567e-04;6.385e-01;5.329e-04;1.045e+00;1.056e+00;6.479e-01;3.946e-02;5.000e+01;-2.756e-04;-5.567e-04;6.667e-01;-1.028e-08;1.045e+00;6.002e-01;5.010e-04;1.000e+01;5.000e+01;6.667e-01;0.000e+00;1.044e+00;5.000e+01;5.000e+01
0.034139000;1.045e+00;6.669e-01;5.211e-04;6.384e-01;4.989e-04;1.045e+00;1.056e+00;6.479e-01;3.943e-02;5.000e+01;-2.500e-04;-5.211e-04;6.667e-01;-1.027e-08;1.045e+00;6.002e-01;4.690e-04;1.000e+01;5.000e+01;6.667e-01;0.000e+00;1.044e+00;5.000e+01;5.000e+01
0.042139000;1.045e+00;6.668e-01;3.489e-04;6.383e-01;3.340e-04;1.045e+00;1.056e+00;6.478e-01;3.925e-02;5.000e+01;-1.067e-04;-3.489e-04;6.667e-01;-9.611e-09;1.045e+00;6.001e-01;3.140e-04;1.000e+01;5.000e+01;6.667e-01;0.000e+00;1.044e+00;5.000e+01;5.000e+01
0.043139000;1.045e+00;6.668e-01;3.367e-04;6.383e-01;3.223e-04;1.045e+00;1.056e+00;6.478e-01;3.924e-02;5.000e+01;-9.444e-05;-3.367e-04;6.667e-01;-9.435e-09;1.045e+00;6.001e-01;3.030e-04;1.000e+01;5.000e+01;6.667e-01;0.000e+00;1.044e+00;5.000e+01;5.000e+01
0.047139000;1.045e+00;6.667e-01;3.000e-04;6.383e-01;2.872e-04;1.045e+00;1.056e+00;6.478e-01;3.920e-02;5.000e+01;-5.556e-05;-3.000e-04;6.667e-01;-8.594e-09;1.045e+00;6.000e-01;2.700e-04;1.000e+01;5.000e+01;6.667e-01;0.000e+00;1.044e+00;5.000e+01;5.000e+01
0.054475000;1.045e+00;6.667e-01;2.644e-04;6.383e-01;2.532e-04;1.045e+00;1.056e+00;6.477e-01;3.917e-02;5.000e+01;-1.222e-05;-2.644e-04;6.667e-01;-6.529e-09;1.045e+00;6.000e-01;2.380e-04;1.000e+01;5.000e+01;6.667e-01;0.000e+00;1.044e+00;5.000e+01;5.000e+01
0.057475000;1.045e+00;6.667e-01;2.567e-04;6.382e-01;2.457e-04;1.045e+00;1.056e+00;6.477e-01;3.916e-02;5.000e+01;-1.109e-06;-2.567e-04;6.667e-01;-6.361e-09;1.045e+00;6.000e-01;2.310e-04;1.000e+01;5.000e+01;6.667e-01;0.000e+00;1.044e+00;5.000e+01;5.000e+01
0.065475000;1.045e+00;6.666e-01;2.422e-04;6.382e-01;2.319e-04;1.045e+00;1.056e+00;6.477e-01;3.914e-02;5.000e+01;1.667e-05;-2.422e-04;6.667e-01;-4.641e-09;1.045e+00;6.000e-01;2.180e-04;1.000e+01;5.000e+01;6.667e-01;0.000e+00;1.044e+00;5.000e+01;5.000e+01
0.096475000;1.045e+00;6.666e-01;2.044e-04;6.382e-01;1.957e-04;1.045e+00;1.056e+00;6.477e-01;3.911e-02;5.000e+01;3.222e-05;-2.044e-04;6.667e-01;2.583e-09;1.045e+00;6.000e-01;1.840e-04;1.000e+01;5.000e+01;6.667e-01;0.000e+00;1.044e+00;5.000e+01;5.000e+01
0.117475000;1.045e+00;6.666e-01;1.789e-04;6.382e-01;1.713e-04;1.045e+00;1.056e+00;6.477e-01;3.909e-02;5.000e+01;2.999e-05;-1.789e-04;6.667e-01;2.446e-09;1.045e+00;6.000e-01;1.610e-04;1.000e+01;5.000e+01;6.667e-01;0.000e+00;1.044e+00;5.000e+01;5.000e+01
0.118475000;1.044e+00;6.666e-01;1.778e-04;6.382e-01;1.702e-04;1.045e+00;1.056e+00;6.477e-01;3.908e-02;5.000e+01;2.999e-05;-1.778e-04;6.667e-01;2.334e-09;1.044e+00;6.000e-01;1.600e-04;1.000e+01;5.000e+01;6.667e-01;0.000e+00;1.044e+00;5.000e+01;5.000e+01
0.223475000;1.044e+00;6.667e-01;9.111e-05;6.383e-01;8.723e-05;1.045e+00;1.056e+00;6.478e-01;3.901e-02;5.000e+01;1.333e-05;-9.111e-05;6.667e-01;5.438e-09;1.044e+00;6.000e-01;8.200e-05;1.000e+01;5.000e+01;6.667e-01;0.000e+00;1.044e+00;5.000e+01;5.000e+01
0.224475000;1.044e+00;6.667e-01;9.111e-05;6.383e-01;8.723e-05;1.044e+00;1.056e+00;6.478e-01;3.901e-02;5.000e+01;1.333e-05;-9.111e-05;6.667e-01;5.613e-09;1.044e+00;6.000e-01;8.200e-05;1.000e+01;5.000e+01;6.667e-01;0.000e+00;1.044e+00;5.000e+01;5.000e+01
0.342475000;1.044e+00;6.667e-01;4.557e-05;6.383e-01;4.362e-05;1.044e+00;1.056e+00;6.478e-01;3.896e-02;5.000e+01;2.227e-06;-4.556e-05;6.667e-01;4.867e-09;1.044e+00;6.000e-01;4.100e-05;1.000e+01;5.000e+01;6.667e-01;0.000e+00;1.044e+00;5.000e+01;5.000e+01
0.374475000;1.044e+00;6.667e-01;3.778e-05;6.383e-01;3.617e-05;1.044e+00;1.056e+00;6.478e-01;3.896e-02;5.000e+01;1.102e-06;-3.778e-05;6.667e-01;-2.486e-09;1.044e+00;6.000e-01;3.400e-05;1.000e+01;5.000e+01;6.667e-01;0.000e+00;1.044e+00;5.000e+01;5.000e+01
19.999996000;1.044e+00;6.667e-01;3.889e-05;6.383e-01;3.723e-05;1.044e+00;1.056e+00;6.478e-01;3.896e-02;5.000e+01;-2.991e-10;-3.889e-05;6.667e-01;-1.280e-09;1.044e+00;6.000e-01;3.500e-05;1.000e+01;5.000e+01;6.667e-01;0.000e+00;1.044e+00;5.000e+01;5.000e+01
19.999996000;1.027e+00;6.556e-01;-1.916e-02;6.382e-01;-1.865e-02;1.022e+00;1.038e+00;6.486e-01;2.107e-02;5.000e+01;9.441e-02;5.611e-02;7.500e-01;3.333e-02;1.027e+00;5.900e-01;-1.724e-02;1.000e+01;5.000e+01;6.667e-01;0.000e+00;1.044e+00;4.571e+01;4.571e+01
19.999998000;1.027e+00;6.556e-01;-1.912e-02;6.382e-01;-1.861e-02;1.022e+00;1.038e+00;6.486e-01;2.111e-02;5.000e+01;9.440e-02;5.607e-02;7.500e-01;3.333e-02;1.027e+00;5.900e-01;-1.721e-02;1.000e+01;5.000e+01;6.667e-01;0.000e+00;1.044e+00;4.571e+01;4.571e+01
20.000000000;1.027e+00;6.556e-01;-1.908e-02;6.382e-01;-1.857e-02;1.022e+00;1.038e+00;6.486e-01;2.115e-02;5.000e+01;9.439e-02;5.603e-02;7.500e-01;3.333e-02;1.027e+00;5.900e-01;-1.717e-02;1.000e+01;5.000e+01;6.667e-01;0.000e+00;1.044e+00;4.572e+01;4.572e+01
20.000188000;1.028e+00;6.564e-01;-1.568e-02;6.382e-01;-1.524e-02;1.024e+00;1.039e+00;6.485e-01;2.440e-02;5.000e+01;9.361e-02;5.247e-02;7.500e-01;3.333e-02;1.028e+00;5.907e-01;-1.411e-02;1.000e+01;5.000e+01;6.667e-01;0.000e+00;1.044e+00;4.645e+01;4.645e+01
20.000982000;1.031e+00;6.584e-01;-6.628e-03;6.384e-01;-6.426e-03;1.029e+00;1.043e+00;6.482e-01;3.301e-02;5.000e+01;9.161e-02;4.303e-02;7.500e-01;3.333e-02;1.031e+00;5.926e-01;-5.965e-03;1.000e+01;5.000e+01;6.667e-01;0.000e+00;1.044e+00;4.840e+01;4.840e+01
20.001095000;1.032e+00;6.586e-01;-5.828e-03;6.384e-01;-5.649e-03;1.030e+00;1.043e+00;6.482e-01;3.377e-02;5.000e+01;9.143e-02;4.220e-02;7.500e-01;3.333e-02;1.032e+00;5.927e-01;-5.245e-03;1.000e+01;5.000e+01;6.667e-01;0.000e+00;1.044e+00;4.857e+01;4.857e+01
20.001264000;1.032e+00;6.588e-01;-4.783e-03;6.384e-01;-4.635e-03;1.031e+00;1.043e+00;6.481e-01;3.476e-02;5.000e+01;9.121e-02;4.112e-02;7.500e-01;3.333e-02;1.032e+00;5.929e-01;-4.305e-03;1.000e+01;5.000e+01;6.667e-01;0.000e+00;1.044e+00;4.879e+01;4.879e+01
20.001377000;1.032e+00;6.589e-01;-4.178e-03;6.384e-01;-4.048e-03;1.031e+00;1.044e+00;6.481e-01;3.534e-02;5.000e+01;9.107e-02;4.049e-02;7.500e-01;3.333e-02;1.032e+00;5.930e-01;-3.760e-03;1.000e+01;5.000e+01;6.667e-01;0.000e+00;1.044e+00;4.892e+01;4.892e+01
20.001660000;1.033e+00;6.592e-01;-2.931e-03;6.384e-01;-2.839e-03;1.032e+00;1.044e+00;6.480e-01;3.652e-02;5.000e+01;9.080e-02;3.920e-02;7.500e-01;3.333e-02;1.033e+00;5.933e-01;-2.638e-03;1.000e+01;5.000e+01;6.667e-01;0.000e+00;1.044e+00;4.919e+01;4.919e+01
20.001942000;1.033e+00;6.594e-01;-1.987e-03;6.384e-01;-1.923e-03;1.032e+00;1.045e+00;6.480e-01;3.741e-02;5.000e+01;9.058e-02;3.822e-02;7.500e-01;3.333e-02;1.033e+00;5.935e-01;-1.788e-03;1.000e+01;5.000e+01;6.667e-01;0.000e+00;1.044e+00;4.939e+01;4.939e+01
20.002112000;1.033e+00;6.595e-01;-1.532e-03;6.384e-01;-1.483e-03;1.033e+00;1.045e+00;6.480e-01;3.784e-02;5.000e+01;9.048e-02;3.775e-02;7.500e-01;3.333e-02;1.033e+00;5.936e-01;-1.379e-03;1.000e+01;5.000e+01;6.667e-01;0.000e+00;1.044e+00;4.948e+01;4.948e+01
20.002880000;1.033e+00;6.599e-01;-1.922e-04;6.385e-01;-1.860e-04;1.033e+00;1.045e+00;6.480e-01;3.912e-02;4.999e+01;9.014e-02;3.636e-02;7.500e-01;3.333e-02;1.033e+00;5.939e-01;-1.730e-04;1.000e+01;4.999e+01;6.667e-01;0.000e+00;1.044e+00;4.976e+01;4.976e+01
20.002982000;1.033e+00;6.599e-01;-7.667e-05;6.385e-01;-7.418e-05;1.033e+00;1.045e+00;6.480e-01;3.923e-02;4.999e+01;9.010e-02;3.624e-02;7.500e-01;3.333e-02;1.033e+00;5.939e-01;-6.900e-05;1.000e+01;4.999e+01;6.667e-01;0.000e+00;1.044e+00;4.978e+01;4.978e+01
20.003083000;1.034e+00;6.599e-01;2.778e-05;6.385e-01;2.688e-05;1.034e+00;1.045e+00;6.480e-01;3.933e-02;4.999e+01;9.007e-02;3.613e-02;7.500e-01;3.333e-02;1.034e+00;5.939e-01;2.500e-05;1.000e+01;4.999e+01;6.667e-01;0.000e+00;1.044e+00;4.980e+01;4.980e+01
