time;BusPDR_BUS_Voltage;BusPDR_BUS_ActivePower;BusPDR_BUS_ReactivePower;BusPDR_BUS_ActiveCurrent;BusPDR_BUS_ReactiveCurrent;Wind_Turbine_GEN_UPuInjTerminal;Wind_Turbine_GEN_IpInjTerminal;Wind_Turbine_GEN_IqInjTerminal;Measurements_BUS_Voltage;Measurements_BUS_ActivePower;Measurements_BUS_ReactivePower;Wind_Turbine_GEN_ActivePowerSetpointPu;Wind_Turbine_GEN_ReactivePowerSetpointPu
30.004827000;9.979e-07;-2.831e-09;1.317e-09;-1.114e-09;-3.851e-09;9.523e-04;2.625e-02;8.663e-01;9.930e-07;-2.089e-09;4.724e-11;8.333e-01;7.540e-04
30.004950000;9.978e-07;-2.361e-09;1.293e-09;-1.024e-09;-3.723e-09;9.525e-04;2.625e-02;8.662e-01;9.929e-07;-2.150e-09;1.901e-10;8.333e-01;7.540e-04
30.005072000;9.978e-07;-1.896e-09;1.286e-09;-9.543e-10;-3.578e-09;9.528e-04;2.624e-02;8.659e-01;9.928e-07;-2.213e-09;3.250e-10;8.333e-01;7.540e-04
30.005104000;9.977e-07;-1.443e-09;1.291e-09;-9.058e-10;-3.420e-09;9.526e-04;2.624e-02;8.661e-01;9.927e-07;-2.277e-09;4.511e-10;8.333e-01;7.540e-04
30.005136000;9.978e-07;8.139e-10;1.368e-09;-1.112e-09;-2.305e-09;9.525e-04;2.625e-02;8.662e-01;9.922e-07;-2.545e-09;1.120e-09;8.333e-01;7.540e-04
30.005168000;9.978e-07;1.093e-09;1.357e-09;-1.228e-09;-2.101e-09;9.523e-04;2.625e-02;8.664e-01;9.921e-07;-2.551e-09;1.254e-09;8.333e-01;7.540e-04
30.005232000;9.979e-07;1.343e-09;1.332e-09;-1.363e-09;-1.895e-09;9.520e-04;2.626e-02;8.666e-01;9.921e-07;-2.540e-09;1.401e-09;8.333e-01;7.540e-04
30.005360000;9.980e-07;1.569e-09;1.293e-09;-1.514e-09;-1.688e-09;9.523e-04;2.625e-02;8.664e-01;9.921e-07;-2.511e-09;1.559e-09;8.333e-01;7.540e-04
30.005616000;9.980e-07;1.773e-09;1.239e-09;-1.677e-09;-1.487e-09;9.521e-04;2.626e-02;8.665e-01;9.921e-07;-2.460e-09;1.726e-09;8.333e-01;7.540e-04
30.005872000;9.981e-07;1.960e-09;1.170e-09;-1.850e-09;-1.295e-09;9.532e-04;2.623e-02;8.656e-01;9.921e-07;-2.386e-09;1.902e-09;8.333e-01;7.540e-04
30.006128000;9.982e-07;2.131e-09;1.085e-09;-2.029e-09;-1.119e-09;9.534e-04;2.622e-02;8.654e-01;9.920e-07;-2.289e-09;2.084e-09;8.333e-01;7.540e-04
30.006384000;9.982e-07;2.289e-09;9.851e-10;-2.212e-09;-9.637e-10;9.538e-04;2.621e-02;8.650e-01;9.920e-07;-2.170e-09;2.273e-09;8.333e-01;7.540e-04
30.006640000;9.983e-07;2.435e-09;8.719e-10;-2.398e-09;-8.344e-10;9.543e-04;2.620e-02;8.645e-01;9.920e-07;-2.033e-09;2.466e-09;8.333e-01;7.540e-04
30.006896000;9.984e-07;2.568e-09;7.461e-10;-2.584e-09;-7.346e-10;9.551e-04;2.618e-02;8.638e-01;9.920e-07;-1.881e-09;2.660e-09;8.333e-01;7.540e-04
30.007152000;9.985e-07;2.690e-09;6.085e-10;-2.765e-09;-6.666e-10;9.570e-04;2.612e-02;8.621e-01;9.920e-07;-1.717e-09;2.854e-09;8.333e-01;7.540e-04
30.007408000;9.987e-07;2.800e-09;4.598e-10;-2.937e-09;-6.315e-10;9.581e-04;2.609e-02;8.611e-01;9.920e-07;-1.544e-09;3.042e-09;8.333e-01;7.540e-04
30.007664000;9.988e-07;2.900e-09;3.010e-10;-3.095e-09;-6.300e-10;9.593e-04;2.606e-02;8.861e-01;9.919e-07;-1.366e-09;3.222e-09;8.333e-01;7.540e-04
30.007920000;9.990e-07;2.993e-09;1.330e-10;-3.235e-09;-6.625e-10;9.606e-04;2.602e-02;8.848e-01;9.919e-07;-1.189e-09;3.390e-09;8.333e-01;7.540e-04
30.008176000;9.992e-07;3.078e-09;-4.258e-11;-3.355e-09;-7.278e-10;9.621e-04;2.598e-02;8.834e-01;9.918e-07;-1.016e-09;3.546e-09;8.333e-01;7.540e-04
30.008432000;9.994e-07;3.157e-09;-2.234e-10;-3.452e-09;-8.235e-10;9.637e-04;2.594e-02;8.820e-01;9.918e-07;-8.503e-10;3.690e-09;8.333e-01;7.540e-04
30.008688000;9.996e-07;3.227e-09;-4.070e-10;-3.525e-09;-9.458e-10;9.655e-04;2.589e-02;8.803e-01;9.917e-07;-6.920e-10;3.822e-09;8.333e-01;7.540e-04
30.008944000;9.998e-07;3.289e-09;-5.910e-10;-3.576e-09;-1.091e-09;9.684e-04;2.582e-02;8.777e-01;9.916e-07;-5.412e-10;3.940e-09;8.333e-01;7.540e-04
30.009170000;1.000e-06;3.342e-09;-7.732e-10;-3.606e-09;-1.255e-09;9.703e-04;2.577e-02;8.760e-01;9.916e-07;-3.978e-10;4.044e-09;8.333e-01;7.540e-04
30.009234000;1.002e-06;3.381e-09;-1.774e-09;-3.392e-09;-2.582e-09;9.705e-04;2.576e-02;8.759e-01;9.913e-07;3.806e-10;4.311e-09;8.333e-01;7.540e-04
30.009298000;1.002e-06;3.342e-09;-1.852e-09;-3.309e-09;-2.771e-09;9.708e-04;2.575e-02;8.756e-01;9.913e-07;4.597e-10;4.291e-09;8.333e-01;7.540e-04
30.009426000;1.002e-06;3.294e-09;-1.912e-09;-3.209e-09;-2.959e-09;9.723e-04;2.571e-02;8.743e-01;9.913e-07;5.334e-10;4.256e-09;8.333e-01;7.540e-04
30.009682000;1.003e-06;3.236e-09;-1.954e-09;-3.093e-09;-3.144e-09;9.745e-04;2.566e-02;8.979e-01;9.913e-07;6.042e-10;4.208e-09;8.333e-01;7.540e-04
30.009938000;1.003e-06;3.166e-09;-1.980e-09;-2.965e-09;-3.322e-09;9.768e-04;2.559e-02;8.958e-01;9.914e-07;6.738e-10;4.144e-09;8.333e-01;7.540e-04
30.010194000;1.003e-06;3.082e-09;-1.990e-09;-2.826e-09;-3.489e-09;9.791e-04;2.553e-02;8.937e-01;9.914e-07;7.427e-10;4.065e-09;8.333e-01;7.540e-04
30.010450000;1.004e-06;2.982e-09;-1.985e-09;-2.683e-09;-3.642e-09;9.816e-04;2.547e-02;8.914e-01;9.914e-07;8.102e-10;3.969e-09;8.333e-01;7.540e-04
30.010706000;1.004e-06;2.867e-09;-1.965e-09;-2.538e-09;-3.776e-09;9.841e-04;2.540e-02;8.891e-01;9.915e-07;8.755e-10;3.857e-09;8.333e-01;7.540e-04
30.010962000;1.004e-06;2.738e-09;-1.935e-09;-2.396e-09;-3.892e-09;9.867e-04;2.534e-02;8.868e-01;9.916e-07;9.385e-10;3.730e-09;8.333e-01;7.540e-04
30.011218000;1.004e-06;2.599e-09;-1.899e-09;-2.259e-09;-3.988e-09;9.894e-04;2.527e-02;9.096e-01;9.917e-07;9.988e-10;3.588e-09;8.333e-01;7.540e-04
30.011474000;1.004e-06;2.454e-09;-1.863e-09;-2.128e-09;-4.065e-09;9.922e-04;2.520e-02;9.071e-01;9.917e-07;1.056e-09;3.432e-09;8.333e-01;7.540e-04
30.011730000;1.005e-06;2.311e-09;-1.830e-09;-2.001e-09;-4.123e-09;9.949e-04;2.513e-02;9.046e-01;9.919e-07;1.110e-09;3.267e-09;8.333e-01;7.540e-04
30.011986000;1.005e-06;2.174e-09;-1.805e-09;-1.877e-09;-4.164e-09;9.979e-04;2.505e-02;9.019e-01;9.920e-07;1.160e-09;3.094e-09;8.333e-01;7.540e-04
30.012242000;1.005e-06;2.047e-09;-1.788e-09;-1.755e-09;-4.187e-09;1.001e-03;2.498e-02;9.243e-01;9.921e-07;1.207e-09;2.917e-09;8.333e-01;7.540e-04
30.012498000;1.005e-06;1.932e-09;-1.780e-09;-1.635e-09;-4.193e-09;1.004e-03;2.490e-02;9.214e-01;9.922e-07;1.251e-09;2.739e-09;8.333e-01;7.540e-04
30.012754000;1.005e-06;1.834e-09;-1.781e-09;-1.518e-09;-4.180e-09;1.007e-03;2.483e-02;9.187e-01;9.924e-07;1.292e-09;2.563e-09;8.333e-01;7.540e-04
30.013010000;1.005e-06;1.752e-09;-1.790e-09;-1.404e-09;-4.145e-09;1.010e-03;2.475e-02;9.159e-01;9.925e-07;1.326e-09;2.393e-09;8.333e-01;7.540e-04
30.013266000;1.005e-06;1.685e-09;-1.807e-09;-1.296e-09;-4.090e-09;1.013e-03;2.468e-02;9.131e-01;9.927e-07;1.351e-09;2.230e-09;8.333e-01;7.540e-04
30.013522000;1.005e-06;1.632e-09;-1.831e-09;-1.194e-09;-4.014e-09;1.016e-03;2.460e-02;9.348e-01;9.928e-07;1.365e-09;2.076e-09;8.333e-01;7.540e-04
30.013778000;1.005e-06;1.589e-09;-1.860e-09;-1.101e-09;-3.921e-09;1.020e-03;2.452e-02;9.318e-01;9.930e-07;1.364e-09;1.931e-09;8.333e-01;7.540e-04
30.014034000;1.005e-06;1.558e-09;-1.895e-09;-1.016e-09;-3.812e-09;1.023e-03;2.445e-02;9.289e-01;9.932e-07;1.349e-09;1.800e-09;8.333e-01;7.540e-04
30.014290000;1.005e-06;1.535e-09;-1.935e-09;-9.408e-10;-3.692e-09;1.026e-03;2.436e-02;9.258e-01;9.933e-07;1.320e-09;1.683e-09;8.333e-01;7.540e-04
30.014546000;1.005e-06;1.519e-09;-1.981e-09;-8.763e-10;-3.563e-09;1.029e-03;2.429e-02;9.473e-01;9.935e-07;1.277e-09;1.585e-09;8.333e-01;7.540e-04
30.014802000;1.005e-06;1.509e-09;-2.030e-09;-8.222e-10;-3.428e-09;1.033e-03;2.421e-02;9.443e-01;9.936e-07;1.219e-09;1.507e-09;8.333e-01;7.540e-04
30.015058000;1.005e-06;1.504e-09;-2.080e-09;-7.765e-10;-3.288e-09;1.036e-03;2.413e-02;9.410e-01;9.938e-07;1.146e-09;1.449e-09;8.333e-01;7.540e-04
30.015314000;1.005e-06;1.502e-09;-2.128e-09;-7.360e-10;-3.144e-09;1.040e-03;2.405e-02;9.379e-01;9.940e-07;1.060e-09;1.412e-09;8.333e-01;7.540e-04
30.015570000;1.004e-06;1.499e-09;-2.171e-09;-6.974e-10;-2.995e-09;1.043e-03;2.397e-02;9.588e-01;9.941e-07;9.640e-10;1.393e-09;8.333e-01;7.540e-04
30.015826000;1.004e-06;1.494e-09;-2.207e-09;-6.590e-10;-2.841e-09;1.046e-03;2.390e-02;9.559e-01;9.943e-07;8.610e-10;1.392e-09;8.333e-01;7.540e-04
30.016082000;1.004e-06;1.481e-09;-2.235e-09;-6.202e-10;-2.681e-09;1.049e-03;2.384e-02;9.536e-01;9.945e-07;7.527e-10;1.407e-09;8.333e-01;7.540e-04
30.016338000;1.004e-06;1.460e-09;-2.256e-09;-5.824e-10;-2.516e-09;1.052e-03;2.376e-02;9.504e-01;9.946e-07;6.403e-10;1.436e-09;8.333e-01;7.540e-04
30.016594000;1.004e-06;1.427e-09;-2.273e-09;-5.485e-10;-2.347e-09;1.055e-03;2.369e-02;9.711e-01;9.948e-07;5.246e-10;1.476e-09;8.333e-01;7.540e-04
30.016850000;1.003e-06;1.383e-09;-2.292e-09;-5.218e-10;-2.178e-09;1.059e-03;2.360e-02;9.678e-01;9.950e-07;4.065e-10;1.524e-09;8.333e-01;7.540e-04
30.017106000;1.003e-06;1.328e-09;-2.315e-09;-5.055e-10;-2.011e-09;1.063e-03;2.353e-02;9.647e-01;9.952e-07;2.868e-10;1.576e-09;8.333e-01;7.540e-04
30.017362000;1.003e-06;1.263e-09;-2.345e-09;-5.015e-10;-1.850e-09;1.066e-03;2.345e-02;9.616e-01;9.953e-07;1.667e-10;1.629e-09;8.333e-01;7.540e-04
30.017618000;1.003e-06;1.188e-09;-2.383e-09;-5.103e-10;-1.695e-09;1.070e-03;2.337e-02;9.816e-01;9.955e-07;4.690e-11;1.681e-09;8.333e-01;7.540e-04
30.017874000;1.003e-06;1.105e-09;-2.432e-09;-5.317e-10;-1.546e-09;1.073e-03;2.330e-02;9.784e-01;9.956e-07;-7.186e-11;1.731e-09;8.333e-01;7.540e-04
30.018130000;1.002e-06;1.014e-09;-2.492e-09;-5.641e-10;-1.400e-09;1.076e-03;2.324e-02;9.761e-01;9.958e-07;-1.888e-10;1.775e-09;8.333e-01;7.540e-04
30.018386000;1.002e-06;9.171e-10;-2.564e-09;-6.048e-10;-1.255e-09;1.079e-03;2.316e-02;9.729e-01;9.959e-07;-3.025e-10;1.812e-09;8.333e-01;7.540e-04
30.018642000;1.002e-06;8.148e-10;-2.645e-09;-6.498e-10;-1.108e-09;1.082e-03;2.310e-02;9.931e-01;9.960e-07;-4.110e-10;1.840e-09;8.333e-01;7.540e-04
