2025-05-23 10:51:10,299 |                 ProducerCurves |       INFO |                 curves.py:  104 | Unom: 225.0, Generator type: HTB2
2025-05-23 10:51:10,299 |                 ProducerCurves |       INFO |                 curves.py:  104 | Model definition for 'PCS_RTE-I10.Islanding.DeltaP10DeltaQ4':
2025-05-23 10:51:10,299 |                 ProducerCurves |       INFO |                 curves.py:  104 | 	pdr_P=0.8*Pmax
2025-05-23 10:51:10,299 |                 ProducerCurves |       INFO |                 curves.py:  104 | 	pdr_Q=0
2025-05-23 10:51:10,299 |                 ProducerCurves |       INFO |                 curves.py:  104 | 	pdr_U=Udim
2025-05-23 10:51:10,299 |                 ProducerCurves |       INFO |                 curves.py:  104 | 	main_P0Pu=0.9*Pmax
2025-05-23 10:51:10,299 |                 ProducerCurves |       INFO |                 curves.py:  104 | 	main_Q0Pu=0.04*Pmax
2025-05-23 10:51:10,300 |                 ProducerCurves |       INFO |                 curves.py:  104 | 	main_U0Pu=Udim
2025-05-23 10:51:10,300 |                 ProducerCurves |       INFO |                 curves.py:  104 | 	main_UPhase0=0.0
2025-05-23 10:51:10,300 |                 ProducerCurves |       INFO |                 curves.py:  104 | 	secondary_P0Pu=-0.1*Pmax
2025-05-23 10:51:10,300 |                 ProducerCurves |       INFO |                 curves.py:  104 | 	secondary_Q0Pu=-0.04*Pmax
2025-05-23 10:51:10,300 |                 ProducerCurves |       INFO |                 curves.py:  104 | 	secondary_U0Pu=Udim
2025-05-23 10:51:10,300 |                 ProducerCurves |       INFO |                 curves.py:  104 | 	secondary_UPhase0=0.0
2025-05-23 10:51:10,300 |                 ProducerCurves |       INFO |                 curves.py:  104 | Event definition for 'PCS_RTE-I10.Islanding.DeltaP10DeltaQ4':
2025-05-23 10:51:10,300 |                 ProducerCurves |       INFO |                 curves.py:  104 | 	connect_event_to=None
2025-05-23 10:51:10,300 |                 ProducerCurves |       INFO |                 curves.py:  104 | 	sim_t_event_start=20.0
2025-05-23 10:51:10,300 |                 ProducerCurves |       INFO |                 curves.py:  104 | 	fault_duration_HTB2=0.0
