time;BusPDR_BUS_Voltage;BusPDR_BUS_ActivePower;BusPDR_BUS_ActiveCurrent;BusPDR_BUS_ReactivePower;BusPDR_BUS_ReactiveCurrent;Wind_Turbine_GEN_MagnitudeControlledByAVRPu;StepUp_Xfmr_XFMR_Tap;Wind_Turbine_GEN_ActivePowerSetpointPu;Wind_Turbine_GEN_ReactivePowerSetpointPu;Wind_Turbine_GEN_AVRSetpointPu;Wind_Turbine_GEN_InjectedActiveCurrent;Wind_Turbine_GEN_InjectedReactiveCurrent;Wind_Turbine_GEN_InjectedCurrent
0.0;1.044422099386252;0.8332209009749487;0.7979040348090807;-4.585771956799042e-07;-3.854293985596367e-07;1.0446321963004301;10.000220997687284;0.8334685578118527;0.015562926311223255;0.015564258506089317;0.7977142738747662;0.014898629789844532;0.7977156966870711
1e-06;1.0444224248620064;0.833221362911504;0.797903488896839;-4.5852763006299675e-07;-3.856444383701627e-07;1.0446325944285768;10.000224104972256;0.8334685873299746;0.015562933087265229;0.015564264693917437;0.7977155860290109;0.01489862563018235;0.7977162051383065
2e-06;1.044422777862856;0.8332218596926759;0.7979028990932094;-4.5847450025948205e-07;-3.8587540331805273e-07;1.044633022392122;10.000227481937234;0.8334686170069935;0.015562940421903922;0.015564271329960114;0.7977169965945144;0.01489862115473435;0.7977167515593159
4e-06;1.0444231620321223;0.8332223914739694;0.7979022641604935;-4.5841792373314427e-07;-3.8612213621430043e-07;1.0446334813259992;10.000231157822752;0.833468645279742;0.015562948348163576;0.015564278403901368;0.7977185096929047;0.014898616340224479;0.7977173366356419
8e-06;1.0444235799245005;0.8332229564978875;0.7979015868014452;-4.5835810310424825e-07;-3.8638431728677585e-07;1.0446339717833224;10.00023515215914;0.8334686710921148;0.015562956854128849;0.015564285882722607;0.79772012881677;0.014898611147214903;0.7977179604340687
1.6e-05;1.0444240320916065;0.8332235515168845;0.7979008725837747;-4.5829518194808896e-07;-3.8666212937288803e-07;1.0446344929541216;10.000239485750292;0.8334686938678489;0.01556296588846256;0.01556429371945203;0.7977218554312138;0.01489860551891215;0.7977186230324091
3.2e-05;1.0444245170494246;0.8332241723436317;0.7979001277124571;-4.582291993089069e-07;-3.869563174426263e-07;1.0446350426416928;10.000244190234417;0.8334687122519695;0.015562975386085707;0.015564301873980835;0.797723688294297;0.014898599392435624;0.7977193252623009
6.4e-05;1.0444250315380477;0.833224813965855;0.7978993577165109;-4.581599878815328e-07;-3.872680393846409e-07;1.0446356179479754;10.000249304736533;0.8334687230287862;0.015562985293649906;0.015564310313950076;0.7977256239180595;0.01489859270746096;0.7977200695669726
0.000128;1.0444255708490136;0.8332254708837615;0.797898566464937;-4.580869677753087e-07;-3.875988189002792e-07;1.0446362155785487;10.000254873738886;0.8334687215729951;0.015562995585108404;0.015564318993656026;0.7977276572706513;0.014898585405212;0.7977208606358
0.000256;1.0444261291701937;0.8332261376191061;0.7978977551397352;-4.5800925212878214e-07;-3.879503108496254e-07;1.0446368317187578;10.000260951544279;0.8334687032064607;0.015563006261956574;0.01556432784769091;0.7977297819500032;0.014898577431481297;0.7977217048830966
0.000512;1.0444267000804264;0.8332268090031572;0.7978969226588293;-4.5792611250919116e-07;-3.8832388605158726e-07;1.0446374620207246;10.000267595232806;0.8334686641399136;0.015563017338180688;0.01556433681104475;0.7977319899291211;0.014898568753133617;0.797722608997171
0.001;1.0444272774324068;0.8332274804419142;0.7978960674757846;-4.5783739189970557e-07;-3.8872023590874804e-07;1.0446381018036406;10.000274846545524;0.8334686020765374;0.015563028822401827;0.015564345844547108;0.7977342719548024;0.01489855937030757;0.7977235791245195
0.001;1.044427856114962;0.8332281479836576;0.7978951888935427;-4.5774367580631444e-07;-3.891392802245228e-07;1.0446387461259241;10.000282724223565;0.833468516757153;0.015563040719437272;0.015564354939243484;0.7977366184998151;0.014898549305070329;0.7977246210445974
0.001001;1.044428431853647;0.8332288080604873;0.7978942871297444;-4.576460738055617e-07;-3.895805576188375e-07;1.044639389879753;10.000291226076504;0.8334684092303396;0.015563053049729169;0.01556436409560501;0.7977390200984202;0.014898538588660103;0.797725740740958
0.001002;1.0444290008185384;0.8332294571137536;0.7978933620337039;-4.575456868343656e-07;-3.9004364806178736e-07;1.0446400282143655;10.000300330322586;0.8334682797360968;0.015563065854172966;0.01556437330041437;0.7977414668245147;0.014898527267792066;0.7977269449406301
0.001004;1.0444295605334242;0.8332300912890389;0.7978924116047971;-4.574434556406042e-07;-3.905281036487255e-07;1.0446406565968707;10.000310002244234;0.8334681265940576;0.015563079182439321;0.015564382512219272;0.7977439477969581;0.014898515399370703;0.7977282405159344
0.001008;1.0444301113906926;0.8332307064415233;0.7978914319871692;-4.57340570288262e-07;-3.910331449483876e-07;1.0446412705766668;10.00032020519742;0.8334679469302506;0.015563093095311942;0.015564391651396722;0.7977464511185789;0.014898503021051474;0.7977296328917279
0.001016;1.0444306568945414;0.8332312982740253;0.7978904181800953;-4.57238678898776e-07;-3.9155764654630743e-07;1.044641865743897;10.000330903033056;0.8334677373733731;0.015563107678045848;0.015564400603032767;0.7977489637292461;0.014898490140270348;0.7977311256386477
0.001032;1.0444312028920935;0.8332318623040266;0.7978893643128872;-4.5713958063194205e-07;-3.9210037605950413e-07;1.044642437411115;10.000342053632702;0.8334674944050574;0.015563123045081548;0.0155644092359078;0.7977514715740827;0.014898476756435023;0.7977327217843967
