time;BusPDR_BUS_Voltage;BusPDR_BUS_ActivePower;BusPDR_BUS_ActiveCurrent;BusPDR_BUS_ReactivePower;BusPDR_BUS_ReactiveCurrent;Wind_Turbine_GEN_MagnitudeControlledByAVRPu;InfiniteBus_BUS_NetworkFrequencyPu;StepUp_Xfmr_XFMR_Tap;Wind_Turbine_GEN_ActivePowerSetpointPu;Wind_Turbine_GEN_ReactivePowerSetpointPu;Wind_Turbine_GEN_AVRSetpointPu;Wind_Turbine_GEN_InjectedActiveCurrent;Wind_Turbine_GEN_InjectedReactiveCurrent;Wind_Turbine_GEN_InjectedCurrent;NetworkFrequencyPu
0.0;1.0444467110385094;0.8333382892895432;0.7978887093209701;-4.181927001242479e-07;-3.9503738684613447e-07;1.0448404680695222;0.9999838947380087;10.000199133474702;0.8335123142075294;0.015561784247123836;0.01556194838317681;0.797716300532514;0.014893940003699329;0.7978643468374546;0.9999970674631338
1e-06;1.0444466472058385;0.8333383266779371;0.7978886762928834;-4.181800468636701e-07;-3.9502841581916994e-07;1.044840420745542;0.9999839498963338;10.00019897491618;0.8335123140640923;0.01556178528194321;0.01556194811046968;0.7977162884625917;0.014893940010736293;0.797864392429984;0.9999969806735178
2e-06;1.044446578644884;0.833338367005856;0.7978886407348256;-4.181664442616972e-07;-3.9501886545918774e-07;1.044840369896631;0.9999840090932335;10.000198802924478;0.8335123139090326;0.01556178639967282;0.015561947818024545;0.7977162754641179;0.014893940016030009;0.7978644414287721;0.999996887571099
4e-06;1.044446505209806;0.8333384105140984;0.7978886026440812;-4.1815188598286514e-07;-3.950088298161496e-07;1.0448403153057082;0.9999840722604854;10.00019861541475;0.833512313770113;0.015561787604693293;0.0155619475071497;0.7977162615148212;0.014893940017775638;0.7978644939300892;0.9999967881639789
8e-06;1.044446426756968;0.8333384574475747;0.7978885621183635;-4.1813640774458744e-07;-3.9499842659744726e-07;1.0448402567312431;0.9999841391046697;10.000198409861433;0.8335123137005016;0.015561788897614845;0.015561947180320581;0.7977162466367826;0.014893940014529622;0.7978645500055992;0.9999966825626636
1.6e-05;1.0444463431308624;0.8333385079866383;0.7978885192701215;-4.181200738632971e-07;-3.9498775052649907e-07;1.0448401940173966;0.9999842091179892;10.000198183923825;0.8335123137775868;0.015561790275957981;0.015561946839620875;0.7977162308873145;0.014893940006055758;0.7978646097308427;0.9999965709039879
3.2e-05;1.044446254137265;0.8333385621693286;0.7978884741737887;-4.1810295194900336e-07;-3.94976835178479e-07;1.0448401271241992;0.9999842816181376;10.000197935978315;0.8335123141188837;0.015561791735633225;0.015561946485854638;0.7977162143493894;0.014893939993780407;0.7978646731857125;0.9999964532936115
6.4e-05;1.0444461594992334;0.8333386198940489;0.7978884269005866;-4.1808509427475605e-07;-3.9496564827162524e-07;1.0448400560785052;0.9999843557751675;10.000197664967112;0.8335123148713702;0.015561793271161983;0.015561946118738956;0.7977161971364997;0.014893939980473744;0.797864740453804;0.9999963298576243
0.000128;1.0444460588777322;0.8333386809981059;0.7978883775726572;-4.1806653564413104e-07;-3.9495412882385883e-07;1.0448399809540672;0.9999844306640484;10.000197370227909;0.8335123161730589;0.015561794874462511;0.015561945736956009;0.7977161793822822;0.014893939969926755;0.797864811626679;0.9999962008707983
0.000256;1.0444459519968965;0.8333387452916755;0.7978883263266752;-4.1804730435000415e-07;-3.949422318647947e-07;1.0448399018761965;0.9999845053404876;10.000197051803934;0.83351231816089;0.015561796534611292;0.015561945338759294;0.7977161612234899;0.014893939967095362;0.7978648867635997;0.9999960668288932
0.000512;1.044445838768496;0.8333388125088224;0.7978882732576226;-4.180274304404045e-07;-3.9492994976278925e-07;1.0448398190294377;0.9999845788721688;10.000196710659504;0.8335123209938893;0.015561798239773031;0.01556194492342701;0.7977161427992367;0.01489393997782173;0.7978649658500984;0.9999959284339969
0.001;1.0444457193068428;0.8333388823096446;0.7978882184371565;-4.180069469750735e-07;-3.9491731589777625e-07;1.0448397327085277;0.9999846503606968;10.000196348206103;0.8335123248240588;0.015561799979118655;0.0155619444916425;0.7977161242540648;0.014893940007623912;0.7978650488387008;0.9999957865452407
0.001;1.0444455938509505;0.8333389544042444;0.7978881619251773;-4.179858957815426e-07;-3.9490439018139053e-07;1.0448396433449212;0.9999847190270962;10.000195965537314;0.8335123297540242;0.015561801743305298;0.015561944044881123;0.7977161057537644;0.01489394006023025;0.797865135717981;0.9999956421200854
0.001001;1.0444454626602195;0.8333390286800012;0.7978881037342535;-4.1796433597091085e-07;-3.948912246398638e-07;1.0448395514261088;0.9999847843073049;10.000195563104121;0.8335123358078667;0.015561803524477995;0.015561943585416602;0.7977160875000385;0.014893940136816363;0.7978652264983896;0.9999954961171683
0.001002;1.044445325930493;0.8333391052108889;0.7978880438401621;-4.17942339777748e-07;-3.9487783416240986e-07;1.0448394573799045;0.9999848458714558;10.000195140700518;0.8335123429167932;0.015561805315942744;0.015561943116536033;0.7977160697401329;0.014893940236443581;0.7978653211329536;0.9999953493958355
0.001004;1.0444451837722388;0.8333391841626188;0.7978879822617516;-4.179199677132149e-07;-3.9486418213191337e-07;1.044839361506549;0.9999849035781199;10.000194697293848;0.8335123509821701;0.015561807111106793;0.015561942641847404;0.7977160528121403;0.014893940357555487;0.7978654194913444;0.9999952026730233
0.001008;1.0444450362580873;0.8333392656640422;0.7978879190974488;-4.178972437515114e-07;-3.948501823180359e-07;1.0448392639828532;0.9999849573991593;10.000194230722759;0.8335123599960279;0.015561808902992868;0.015561942164082673;0.7977160371816532;0.014893940499225215;0.7978655214044978;0.9999950564879434
