time;BusPDR_BUS_Voltage;BusPDR_BUS_ActivePower;BusPDR_BUS_ActiveCurrent;BusPDR_BUS_ReactivePower;BusPDR_BUS_ReactiveCurrent;InfiniteBus_BUS_NetworkFrequencyPu;StepUp_Xfmr_XFMR_Tap;Wind_Turbine_GEN_ActivePowerSetpointPu;Wind_Turbine_GEN_ReactivePowerSetpointPu;Wind_Turbine_GEN_AVRSetpointPu;Wind_Turbine_GEN_InjectedActiveCurrent;Wind_Turbine_GEN_InjectedReactiveCurrent;Wind_Turbine_GEN_MagnitudeControlledByAVRPu;Wind_Turbine_GEN_InjectedCurrent;NetworkFrequencyPu
0.0;1.0966838780305357;0.41666943158499736;0.37993945904071375;-0.4444441237925661;-0.40526838384023406;1.0000004654408527;10.000140559432737;0.41674570304170583;-0.4368999975981165;-0.43689999914384753;0.38343931353366784;-0.4019679975691543;1.0868915207156482;0.5555182341370037;0.9999942412847933
1e-06;1.0966838831585826;0.4166694141828698;0.37993949261512705;-0.4444441237970586;-0.4052683838233752;1.0000004702009075;10.00013971022706;0.4167456993193658;-0.43689999760063153;-0.4368999991483218;0.38343929400694243;-0.4019679975816949;1.0868915199629854;0.5555182128121674;0.9999942361822101
2e-06;1.0966838887330006;0.4166693954228667;0.37993952877608467;-0.44444412380188514;-0.40526838380521163;1.000000475464404;10.000138796701346;0.41674569537000383;-0.4368999976033861;-0.4368999991533348;0.3834392730048999;-0.4019679975952291;1.0868915189636421;0.5555181899397629;0.9999942306140577
4e-06;1.0966838947140976;0.41666937517129227;0.3799395676937801;-0.4444441238070508;-0.40526838378562585;1.000000481536659;10.000137817006332;0.4167456912123341;-0.4368999976064329;-0.436899999159083;0.3834392504104264;-0.4019679976098652;1.086891517526467;0.5555181655190862;0.9999942244292543
8e-06;1.0966839009270677;0.4166693532693085;0.3799396094983307;-0.4444441238125595;-0.40526838376448115;1.0000004888171166;10.000136770427579;0.41674568684190666;-0.4368999976098288;-0.4368999991657716;0.3834392260312214;-0.40196799762572477;1.0868915154502758;0.5555181395559268;0.9999942173719599
1.6e-05;1.0966839071084926;0.4166693295564072;0.3799396542307458;-0.44444412381842;-0.40526838374164886;1.0000004976653734;10.000135656644636;0.4167456822537956;-0.4368999976136203;-0.43689999917360517;0.38343919959497025;-0.4019679976429244;1.086891512527723;0.5555181120528088;0.9999942090918345
3.2e-05;1.0966839129613823;0.41666930387430967;0.3799397018634849;-0.4444441238246592;-0.4052683837170156;1.0000005083550938;10.000134475258609;0.41674567747312247;-0.4368999976178345;-0.43689999918277916;0.38343917078455636;-0.4019679976615746;1.086891508544138;0.5555180829989854;0.9999941991978036
6.4e-05;1.0966839181977204;0.41666927605664267;0.37993975237331;-0.44444412383132564;-0.40526838369046836;1.0000005211147638;10.000133226279221;0.4167456725528545;-0.4368999976224793;-0.43689999919346106;0.38343913929452106;-0.4019679976817869;1.086891503333404;0.5555180523334088;0.9999941872869579
0.000128;1.0966839225954919;0.4166692459292863;0.37993980578053066;-0.4444441238384872;-0.40526838366188506;1.000000536170446;10.000131910841414;0.4167456675650769;-0.43689999762753823;-0.43689999920580064;0.3834391048779846;-0.4019679977036771;1.0868914968100634;0.5555180199291944;0.9999941729375157
0.000256;1.0966839260195136;0.4166692133333728;0.37993986212508635;-0.44444412384623183;-0.40526838363115103;1.0000005537709296;10.000130530953086;0.4167456626030931;-0.436899997632971;-0.43689999921996137;0.38343906736866357;-0.4019679977273619;1.086891488898635;0.5555179856236382;0.9999941557884141
