time;BusPDR_BUS_ActivePower;BusPDR_BUS_ReactivePower;BusPDR_BUS_Voltage;NetworkFrequencyPu;Synch_Gen_GEN_RotorSpeedPu;Synch_Gen_GEN_RotorAngle;Synch_Gen_GEN_InternalAngle;Synch_Gen_GEN_AVRSetpointPu;Synch_Gen_GEN_MagnitudeControlledByAVRPu;Synch_Gen_GEN_NetworkFrequencyPu
4e-06;5.70875;-0.003805;1.0444449731149077;1.0;1.0;1.316523;0.880969;1.066472;1.053892;1.0
4e-06;5.70875;-0.003805;1.0444449731149077;1.0;1.0;1.316523;0.880969;1.066472;1.053892;1.0
5e-06;5.70875;-0.003805;1.0444449731149077;1.0;1.0;1.316523;0.880969;1.066472;1.053892;1.0
5e-06;5.70875;-0.003805;1.0444449731149077;1.0;1.0;1.316523;0.880969;1.066472;1.053892;1.0
5e-06;5.70875;-0.003805;1.0444449731149077;1.0;1.0;1.316523;0.880969;1.066472;1.053892;1.0
5e-06;5.70875;-0.003805;1.0444449731149077;1.0;1.0;1.316523;0.880969;1.066472;1.053892;1.0
6e-06;5.70875;-0.003805;1.0444449731149077;1.0;1.0;1.316523;0.880969;1.066472;1.053892;1.0
6e-06;5.70875;-0.003805;1.0444449731149077;1.0;1.0;1.316523;0.880969;1.066472;1.053892;1.0
6e-06;5.70875;-0.003805;1.0444449731149077;1.0;1.0;1.316523;0.880969;1.066472;1.053892;1.0
6e-06;5.70875;-0.003805;1.0444449731149077;1.0;1.0;1.316523;0.880969;1.066472;1.053892;1.0
7e-06;5.70875;-0.003805;1.0444449731149077;1.0;1.0;1.316523;0.880969;1.066472;1.053892;1.0
7e-06;5.70875;-0.003805;1.0444449731149077;1.0;1.0;1.316523;0.880969;1.066472;1.053892;1.0
7e-06;5.70875;-0.003805;1.0444449731149077;1.0;1.0;1.316523;0.880969;1.066472;1.053892;1.0
7e-06;5.70875;-0.003805;1.0444449731149077;1.0;1.0;1.316523;0.880969;1.066472;1.053892;1.0
8e-06;5.70875;-0.003805;1.0444449731149077;1.0;1.0;1.316523;0.880969;1.066472;1.053892;1.0
8e-06;5.70875;-0.003805;1.0444449731149077;1.0;1.0;1.316523;0.880969;1.066472;1.053892;1.0
8e-06;5.70875;-0.003805;1.0444449731149077;1.0;1.0;1.316523;0.880969;1.066472;1.053892;1.0
8e-06;5.70875;-0.003805;1.0444449731149077;1.0;1.0;1.316523;0.880969;1.066472;1.053892;1.0
9e-06;5.70875;-0.003805;1.0444449731149077;1.0;1.0;1.316523;0.880969;1.066472;1.053892;1.0
9e-06;5.70875;-0.003805;1.0444449731149077;1.0;1.0;1.316523;0.880969;1.066472;1.053892;1.0
9e-06;5.70875;-0.003805;1.0444449731149077;1.0;1.0;1.316523;0.880969;1.066472;1.053892;1.0
9e-06;5.70875;-0.003805;1.0444449731149077;1.0;1.0;1.316523;0.880969;1.066472;1.053892;1.0
1e-05;5.70875;-0.003805;1.0444449731149077;1.0;1.0;1.316523;0.880969;1.066472;1.053892;1.0
1e-05;5.70875;-0.003805;1.0444449731149077;1.0;1.0;1.316523;0.880969;1.066472;1.053892;1.0
1e-05;5.70875;-0.003805;1.0444449731149077;1.0;1.0;1.316523;0.880969;1.066472;1.053892;1.0
1e-05;5.70875;-0.003805;1.0444449731149077;1.0;1.0;1.316523;0.880969;1.066472;1.053892;1.0
1.1e-05;5.70875;-0.003805;1.0444449731149077;1.0;1.0;1.316523;0.880969;1.066472;1.053892;1.0
1.1e-05;5.70875;-0.003805;1.0444449731149077;1.0;1.0;1.316523;0.880969;1.066472;1.053892;1.0
1.1e-05;5.70875;-0.003805;1.0444449731149077;1.0;1.0;1.316523;0.880969;1.066472;1.053892;1.0
1.1e-05;5.70875;-0.003805;1.0444449731149077;1.0;1.0;1.316523;0.880969;1.066472;1.053892;1.0
1.2e-05;5.70875;-0.003805;1.0444449731149077;1.0;1.0;1.316523;0.880969;1.066472;1.053892;1.0
1.2e-05;5.70875;-0.003805;1.0444449731149077;1.0;1.0;1.316523;0.880969;1.066472;1.053892;1.0
1.2e-05;5.70875;-0.003805;1.0444449731149077;1.0;1.0;1.316523;0.880969;1.066472;1.053892;1.0
1.2e-05;5.70875;-0.003805;1.0444449731149077;1.0;1.0;1.316523;0.880969;1.066472;1.053892;1.0
1.3e-05;5.70875;-0.003805;1.0444449731149077;1.0;1.0;1.316523;0.880969;1.066472;1.053892;1.0
1.3e-05;5.70875;-0.003805;1.0444449731149077;1.0;1.0;1.316523;0.880969;1.066472;1.053892;1.0
1.3e-05;5.70875;-0.003805;1.0444449731149077;1.0;1.0;1.316523;0.880969;1.066472;1.053892;1.0
1.3e-05;5.70875;-0.003805;1.0444449731149077;1.0;1.0;1.316523;0.880969;1.066472;1.053892;1.0
1.4e-05;5.70875;-0.003805;1.0444449731149077;1.0;1.0;1.316523;0.880969;1.066472;1.053892;1.0
1.4e-05;5.70875;-0.003805;1.0444449731149077;1.0;1.0;1.316523;0.880969;1.066472;1.053892;1.0
1.5e-05;5.70875;-0.003805;1.0444449731149077;1.0;1.0;1.316523;0.880969;1.066472;1.053892;1.0
1.5e-05;5.70875;-0.003805;1.0444449731149077;1.0;1.0;1.316523;0.880969;1.066472;1.053892;1.0
1.6e-05;5.70875;-0.003805;1.0444449731149077;1.0;1.0;1.316523;0.880969;1.066472;1.053892;1.0
1.6e-05;5.70875;-0.003805;1.0444449731149077;1.0;1.0;1.316523;0.880969;1.066472;1.053892;1.0
1.7e-05;5.70875;-0.003805;1.0444449731149077;1.0;1.0;1.316523;0.880969;1.066472;1.053892;1.0
1.7e-05;5.70875;-0.003805;1.0444449731149077;1.0;1.0;1.316523;0.880969;1.066472;1.053892;1.0
1.8e-05;5.70875;-0.003805;1.0444449731149077;1.0;1.0;1.316523;0.880969;1.066472;1.053892;1.0
1.8e-05;5.70875;-0.003805;1.0444449731149077;1.0;1.0;1.316523;0.880969;1.066472;1.053892;1.0
1.8e-05;5.70875;-0.003805;1.0444449731149077;1.0;1.0;1.316523;0.880969;1.066472;1.053892;1.0
1.9e-05;5.70875;-0.003805;1.0444449731149077;1.0;1.0;1.316523;0.880969;1.066472;1.053892;1.0
1.9e-05;5.70875;-0.003805;1.0444449731149077;1.0;1.0;1.316523;0.880969;1.066472;1.053892;1.0
2e-05;5.70875;-0.003805;1.0444449731149077;1.0;1.0;1.316523;0.880969;1.066472;1.053892;1.0
2e-05;5.70875;-0.003805;1.0444449731149077;1.0;1.0;1.316523;0.880969;1.066472;1.053892;1.0
2.1e-05;5.70875;-0.003805;1.0444449731149077;1.0;1.0;1.316523;0.880969;1.066472;1.053892;1.0
2.1e-05;5.70875;-0.003805;1.0444449731149077;1.0;1.0;1.316523;0.880969;1.066472;1.053892;1.0
2.2e-05;5.70875;-0.003805;1.0444449731149077;1.0;1.0;1.316523;0.880969;1.066472;1.053892;1.0
2.2e-05;5.70875;-0.003805;1.0444449731149077;1.0;1.0;1.316523;0.880969;1.066472;1.053892;1.0
2.3e-05;5.70875;-0.003805;1.0444449731149077;1.0;1.0;1.316523;0.880969;1.066472;1.053892;1.0
2.3e-05;5.70875;-0.003805;1.0444449731149077;1.0;1.0;1.316523;0.880969;1.066472;1.053892;1.0
2.4e-05;5.70875;-0.003805;1.0444449731149077;1.0;1.0;1.316523;0.880969;1.066472;1.053892;1.0
2.4e-05;5.70875;-0.003805;1.0444449731149077;1.0;1.0;1.316523;0.880969;1.066472;1.053892;1.0
2.4e-05;5.70875;-0.003805;1.0444449731149077;1.0;1.0;1.316523;0.880969;1.066472;1.053892;1.0
2.5e-05;5.70875;-0.003805;1.0444449731149077;1.0;1.0;1.316523;0.880969;1.066472;1.053892;1.0
2.5e-05;5.70875;-0.003805;1.0444449731149077;1.0;1.0;1.316523;0.880969;1.066472;1.053892;1.0
2.6e-05;5.70875;-0.003805;1.0444449731149077;1.0;1.0;1.316523;0.880969;1.066472;1.053892;1.0
2.6e-05;5.70875;-0.003805;1.0444449731149077;1.0;1.0;1.316523;0.880969;1.066472;1.053892;1.0
2.7e-05;5.70875;-0.003805;1.0444449731149077;1.0;1.0;1.316523;0.880969;1.066472;1.053892;1.0
2.7e-05;5.70875;-0.003805;1.0444449731149077;1.0;1.0;1.316523;0.880969;1.066472;1.053892;1.0
2.8e-05;5.70875;-0.003805;1.0444449731149077;1.0;1.0;1.316523;0.880969;1.066472;1.053892;1.0
2.8e-05;5.70875;-0.003805;1.0444449731149077;1.0;1.0;1.316523;0.880969;1.066472;1.053892;1.0
2.9e-05;5.70875;-0.003805;1.0444449731149077;1.0;1.0;1.316523;0.880969;1.066472;1.053892;1.0
2.9e-05;5.70875;-0.003805;1.0444449731149077;1.0;1.0;1.316523;0.880969;1.066472;1.053892;1.0
2.9e-05;5.70875;-0.003805;1.0444449731149077;1.0;1.0;1.316523;0.880969;1.066472;1.053892;1.0
3e-05;5.70875;-0.003805;1.0444449731149077;1.0;1.0;1.316523;0.880969;1.066472;1.053892;1.0
3e-05;5.70875;-0.003805;1.0444449731149077;1.0;1.0;1.316523;0.880969;1.066472;1.053892;1.0
3.1e-05;5.70875;-0.003805;1.0444449731149077;1.0;1.0;1.316523;0.880969;1.066472;1.053892;1.0
3.2e-05;5.70875;-0.003805;1.0444449731149077;1.0;1.0;1.316523;0.880969;1.066472;1.053892;1.0
3.3e-05;5.70875;-0.003805;1.0444449731149077;1.0;1.0;1.316523;0.880969;1.066472;1.053892;1.0
3.4e-05;5.70875;-0.003805;1.0444449731149077;1.0;1.0;1.316523;0.880969;1.066472;1.053892;1.0
3.5e-05;5.70875;-0.003805;1.0444449731149077;1.0;1.0;1.316523;0.880969;1.066472;1.053892;1.0
3.5e-05;5.70875;-0.003805;1.0444449731149077;1.0;1.0;1.316523;0.880969;1.066472;1.053892;1.0
3.6e-05;5.70875;-0.003805;1.0444449731149077;1.0;1.0;1.316523;0.880969;1.066472;1.053892;1.0
3.7e-05;5.70875;-0.003805;1.0444449731149077;1.0;1.0;1.316523;0.880969;1.066472;1.053892;1.0
3.8e-05;5.70875;-0.003805;1.0444449731149077;1.0;1.0;1.316523;0.880969;1.066472;1.053892;1.0
3.9e-05;5.70875;-0.003805;1.0444449731149077;1.0;1.0;1.316523;0.880969;1.066472;1.053892;1.0
4e-05;5.70875;-0.003805;1.0444449731149077;1.0;1.0;1.316523;0.880969;1.066472;1.053892;1.0
4e-05;5.70875;-0.003805;1.0444449731149077;1.0;1.0;1.316523;0.880969;1.066472;1.053892;1.0
4.1e-05;5.70875;-0.003805;1.0444449731149077;1.0;1.0;1.316523;0.880969;1.066472;1.053892;1.0
4.2e-05;5.70875;-0.003805;1.0444449731149077;1.0;1.0;1.316523;0.880969;1.066472;1.053892;1.0
4.3e-05;5.70875;-0.003805;1.0444449731149077;1.0;1.0;1.316523;0.880969;1.066472;1.053892;1.0
4.4e-05;5.70875;-0.003805;1.0444449731149077;1.0;1.0;1.316523;0.880969;1.066472;1.053892;1.0
4.4e-05;5.70875;-0.003805;1.0444449731149077;1.0;1.0;1.316523;0.880969;1.066472;1.053892;1.0
4.5e-05;5.70875;-0.003805;1.0444449731149077;1.0;1.0;1.316523;0.880969;1.066472;1.053892;1.0
4.6e-05;5.70875;-0.003805;1.0444449731149077;1.0;1.0;1.316523;0.880969;1.066472;1.053892;1.0
4.7e-05;5.70875;-0.003805;1.0444449731149077;1.0;1.0;1.316523;0.880969;1.066472;1.053892;1.0
4.8e-05;5.70875;-0.003805;1.0444449731149077;1.0;1.0;1.316523;0.880969;1.066472;1.053892;1.0
4.9e-05;5.70875;-0.003805;1.0444449731149077;1.0;1.0;1.316523;0.880969;1.066472;1.053892;1.0
5e-05;5.70875;-0.003805;1.0444449731149077;1.0;1.0;1.316523;0.880969;1.066472;1.053892;1.0
5.2e-05;5.70875;-0.003805;1.0444449731149077;1.0;1.0;1.316523;0.880969;1.066472;1.053892;1.0
5.3e-05;5.70875;-0.003805;1.0444449731149077;1.0;1.0;1.316523;0.880969;1.066472;1.053892;1.0
5.5e-05;5.70875;-0.003805;1.0444449731149077;1.0;1.0;1.316523;0.880969;1.066472;1.053892;1.0
5.6e-05;5.70875;-0.003805;1.0444449731149077;1.0;1.0;1.316523;0.880969;1.066472;1.053892;1.0
5.8e-05;5.70875;-0.003805;1.0444449731149077;1.0;1.0;1.316523;0.880969;1.066472;1.053892;1.0
5.9e-05;5.70875;-0.003805;1.0444449731149077;1.0;1.0;1.316523;0.880969;1.066472;1.053892;1.0
6.1e-05;5.70875;-0.003805;1.0444449731149077;1.0;1.0;1.316523;0.880969;1.066472;1.053892;1.0
6.2e-05;5.70875;-0.003805;1.0444449731149077;1.0;1.0;1.316523;0.880969;1.066472;1.053892;1.0
6.4e-05;5.70875;-0.003805;1.0444449731149077;1.0;1.0;1.316523;0.880969;1.066472;1.053892;1.0
6.5e-05;5.70875;-0.003805;1.0444449731149077;1.0;1.0;1.316523;0.880969;1.066472;1.053892;1.0
6.7e-05;5.70875;-0.003805;1.0444449731149077;1.0;1.0;1.316523;0.880969;1.066472;1.053892;1.0
6.8e-05;5.70875;-0.003805;1.0444449731149077;1.0;1.0;1.316523;0.880969;1.066472;1.053892;1.0
7.1e-05;5.70875;-0.003805;1.0444449731149077;1.0;1.0;1.316523;0.880969;1.066472;1.053892;1.0
7.4e-05;5.70875;-0.003805;1.0444449731149077;1.0;1.0;1.316523;0.880969;1.066472;1.053892;1.0
7.7e-05;5.70875;-0.003805;1.0444449731149077;1.0;1.0;1.316523;0.880969;1.066472;1.053892;1.0
8e-05;5.70875;-0.003805;1.0444449731149077;1.0;1.0;1.316523;0.880969;1.066472;1.053892;1.0
8.3e-05;5.70875;-0.003805;1.0444449731149077;1.0;1.0;1.316523;0.880969;1.066472;1.053892;1.0
8.6e-05;5.70875;-0.003805;1.0444449731149077;1.0;1.0;1.316523;0.880969;1.066472;1.053892;1.0
8.9e-05;5.70875;-0.003805;1.0444449731149077;1.0;1.0;1.316523;0.880969;1.066472;1.053892;1.0
9.2e-05;5.70875;-0.003805;1.0444449731149077;1.0;1.0;1.316523;0.880969;1.066472;1.053892;1.0
9.8e-05;5.70875;-0.003805;1.0444449731149077;1.0;1.0;1.316523;0.880969;1.066472;1.053892;1.0
0.000104;5.70875;-0.003805;1.0444449731149077;1.0;1.0;1.316523;0.880969;1.066472;1.053892;1.0
0.00011;5.70875;-0.003805;1.0444449731149077;1.0;1.0;1.316523;0.880969;1.066472;1.053892;1.0
0.000115;5.70875;-0.003805;1.0444449731149077;1.0;1.0;1.316523;0.880969;1.066472;1.053892;1.0
0.000121;5.70875;-0.003805;1.0444449731149077;1.0;1.0;1.316523;0.880969;1.066472;1.053892;1.0
0.000133;5.70875;-0.003805;1.0444449731149077;1.0;1.0;1.316523;0.880969;1.066472;1.053892;1.0
0.000157;5.70875;-0.003805;1.0444449731149077;1.0;1.0;1.316523;0.880969;1.066472;1.053892;1.0
0.000181;5.70875;-0.003805;1.044444024412989;1.0;1.0;1.316523;0.880969;1.066472;1.053892;1.0
0.000228;5.70875;-0.003805;1.044444024412989;1.0;1.0;1.316523;0.880969;1.066472;1.053892;1.0
0.000323;5.70875;-0.003805;1.044444024412989;1.0;1.0;1.316523;0.880969;1.066472;1.053892;1.0
0.000513;5.70875;-0.00381;1.044444024412989;1.0;1.0;1.316523;0.880969;1.066472;1.053892;1.0
0.000703;5.70875;-0.00381;1.044444024412989;1.0;1.0;1.316523;0.880969;1.066472;1.053892;1.0
0.000892;5.7087449999999995;-0.00381;1.044444024412989;1.0;0.999999;1.316522;0.880969;1.066472;1.053892;1.0
0.001272;5.7087449999999995;-0.00381;1.0444437082413776;1.0;0.999999;1.316522;0.880969;1.066472;1.053892;1.0
0.001651;5.7087449999999995;-0.0038150000000000002;1.0444437082413776;1.0;0.999999;1.316522;0.880969;1.066472;1.053892;1.0
0.002031;5.70874;-0.0038150000000000002;1.0444437082413776;1.0;0.999999;1.316522;0.880969;1.066472;1.053891;1.0
0.00279;5.708735000000001;-0.00382;1.0444437082413776;1.0;0.999998;1.316522;0.880969;1.066472;1.053891;1.0
0.003549;5.708729999999999;-0.003825;1.0444437082413776;1.0;0.999998;1.316521;0.880969;1.066472;1.053891;1.0
0.004308;5.708725;-0.00383;1.0444433920706282;1.0;0.999997;1.316521;0.880969;1.066472;1.05389;1.0
0.005067;5.708715;-0.0038350000000000003;1.0444433920706282;1.0;0.999997;1.31652;0.880969;1.066472;1.05389;1.0
0.005826;5.708704999999999;-0.0038399999999999997;1.0444430759007406;1.0;0.999996;1.316519;0.880969;1.066472;1.05389;1.0
0.006585;5.70869;-0.00385;1.0444427597317145;1.0;0.999996;1.316518;0.880969;1.066472;1.05389;1.0
0.007344;5.70868;-0.003855;1.0444427597317145;1.0;0.999995;1.316517;0.880968;1.066472;1.053889;1.0
0.008103;5.708665000000001;-0.00386;1.0444424435635504;1.0;0.999995;1.316516;0.880968;1.066472;1.053889;1.0
0.008862;5.708645;-0.00387;1.0444421273962479;1.0;0.999994;1.316514;0.880968;1.066472;1.053889;1.0
0.009621;5.7086250000000005;-0.00388;1.044442759933736;1.0;0.999994;1.316513;0.880968;1.066472;1.053888;1.0
0.01038;5.708605;-0.00389;1.0444421276040143;1.0;0.999993;1.316511;0.880968;1.066472;1.053888;1.0
0.011139;5.708585;-0.0039000000000000003;1.044441811440446;1.0;0.999993;1.31651;0.880968;1.066472;1.053887;1.0
0.011898;5.70856;-0.00391;1.0444414952777394;1.0;0.999992;1.316508;0.880968;1.066472;1.053887;1.0
0.012657;5.708535;-0.00392;1.0444418116606593;1.0;0.999992;1.316506;0.880968;1.066472;1.053886;1.0
0.013416;5.708505000000001;-0.003934;1.044441495500825;1.0;0.999991;1.316504;0.880968;1.066472;1.053886;1.0
0.014175;5.708475;-0.003945;1.0444408631837419;1.0;0.999991;1.316502;0.880968;1.066472;1.053885;1.0
0.014934;5.708444999999999;-0.00396;1.0444411795773854;1.0;0.99999;1.316499;0.880968;1.066472;1.053885;1.0
0.015693;5.708410000000001;-0.003975;1.0444405472677705;1.0;0.99999;1.316497;0.880968;1.066472;1.053884;1.0
0.017211;5.70834;-0.004005;1.0444402313679801;1.0;0.999989;1.316492;0.880968;1.066472;1.053883;1.0
0.018577;5.708265;-0.004039;1.0444399154843709;1.0;0.999988;1.316487;0.880968;1.066472;1.053881;1.0
0.019943;5.7081800000000005;-0.004075;1.0444392834746308;1.0;0.999987;1.316481;0.880969;1.066472;1.05388;1.0
0.021173;5.7081;-0.00411;1.0444386514894017;1.0;0.999986;1.316476;0.880969;1.066472;1.053878;1.0
0.022246;5.708025;-0.004144;1.0444373869471544;1.0;0.999985;1.316471;0.88097;1.066472;1.053877;1.0
0.023212;5.707955;-0.004174;1.0444370711344941;1.0;0.999985;1.316466;0.88097;1.066472;1.053876;1.0
0.024082;5.70789;-0.004204;1.0444367553380147;1.0;0.999984;1.316462;0.880971;1.066472;1.053874;1.0
0.024864;5.707825;-0.004229;1.0444364395577166;1.0;0.999984;1.316458;0.880971;1.066472;1.053873;1.0
0.025647;5.7077599999999995;-0.004259;1.0444364399129322;1.0;0.999983;1.316454;0.880972;1.066472;1.053872;1.0
0.026351;5.7077;-0.004284;1.044435175440774;1.0;0.999983;1.31645;0.880972;1.066472;1.053871;1.0
0.027056;5.7076400000000005;-0.004309;1.0444351758170538;1.0;0.999982;1.316446;0.880973;1.066472;1.05387;1.0
0.02776;5.70758;-0.004339000000000001;1.044434860092768;1.0;0.999982;1.316442;0.880974;1.066472;1.053869;1.0
0.029168;5.70745;-0.004394;1.044433279967658;1.0;0.999981;1.316434;0.880975;1.066472;1.053866;1.0
0.030577;5.70731;-0.004454;1.0444326486298674;1.0;0.99998;1.316425;0.880976;1.066472;1.053864;1.0
0.031986;5.707165;-0.0045179999999999994;1.0444320173568025;1.0;0.999979;1.316416;0.880978;1.066472;1.053861;1.0
0.033394;5.707015;-0.004583;1.0444301213360327;1.0;0.999978;1.316407;0.880979;1.066472;1.053858;1.0
0.034803;5.706860000000001;-0.004652;1.0444291741257519;1.0;0.999977;1.316397;0.880981;1.066472;1.053855;1.0
0.03762;5.706525;-0.004797;1.044426963892641;1.0;0.999976;1.316376;0.880984;1.066472;1.053849;1.0
0.040437;5.7061649999999995;-0.004952;1.0444250706929625;1.0;0.999974;1.316354;0.880988;1.066472;1.053843;1.0
0.046072;5.705369999999999;-0.005286;1.0444200216483788;1.0;0.99997;1.316304;0.880997;1.066472;1.053829;1.0
0.050683;5.704655;-0.00559;1.0444156056829101;1.0;0.999968;1.316259;0.881005;1.066472;1.053817;1.0
0.054834;5.70396;-0.005874;1.0444115073020788;1.0;0.999965;1.316215;0.881012;1.066472;1.053805;1.0
0.058517;5.70331;-0.006137999999999999;1.0444080422756232;1.0;0.999963;1.316174;0.881018;1.066472;1.053795;1.0
0.061831;5.7027;-0.006383;1.0444055262396883;1.0;0.999961;1.316134;0.881024;1.066472;1.053786;1.0
0.064814;5.7021299999999995;-0.0066110000000000006;1.044402694261653;1.0;0.999959;1.316097;0.881029;1.066472;1.053777;1.0
0.067797;5.701545;-0.006836;1.044400496423666;1.0;0.999958;1.316058;0.881034;1.066472;1.053769;1.0
0.07078;5.700944999999999;-0.00707;1.044397984011842;1.0;0.999956;1.316017;0.881038;1.066472;1.05376;1.0
0.073763;5.70033;-0.0073;1.0443964216967616;1.0;0.999954;1.315976;0.881043;1.066472;1.053752;1.0
0.076746;5.6997;-0.007534;1.0443942292755164;1.0;0.999953;1.315932;0.881047;1.066472;1.053744;1.0
0.079729;5.69906;-0.007768000000000001;1.0443929871317597;1.0;0.999951;1.315887;0.88105;1.066472;1.053736;1.0
0.082711;5.698404999999999;-0.008002;1.0443914307983382;1.0;0.99995;1.315841;0.881053;1.066472;1.053728;1.0
0.085694;5.697744999999999;-0.008236;1.0443908248605978;1.0;0.999948;1.315793;0.881056;1.066472;1.053721;1.0
0.088677;5.697075;-0.008465;1.0443899049014214;1.0;0.999947;1.315744;0.881058;1.066472;1.053714;1.0
0.09166;5.696395;-0.008694;1.0443899354599315;1.0;0.999945;1.315693;0.881059;1.066472;1.053707;1.0
0.094643;5.69571;-0.008923;1.044389652170587;1.0;0.999944;1.315642;0.88106;1.066472;1.053701;1.0
0.097626;5.6950199999999995;-0.009146999999999999;1.0443903195247455;1.0;0.999943;1.315588;0.88106;1.066472;1.053695;1.0
0.100609;5.69432;-0.009366;1.04439098859814;1.0;0.999941;1.315534;0.88106;1.066472;1.053689;1.0
0.103592;5.69362;-0.009581;1.0443926083662216;1.0;0.99994;1.315478;0.881059;1.066472;1.053684;1.0
0.106575;5.692914999999999;-0.009794;1.0443939145686363;1.0;0.999939;1.315422;0.881057;1.066472;1.05368;1.0
0.109558;5.692209999999999;-0.009999000000000001;1.044395222594397;1.0;0.999937;1.315364;0.881055;1.066472;1.053675;1.0
0.112541;5.6915000000000004;-0.010202;1.044397481458568;1.0;0.999936;1.315305;0.881051;1.066472;1.053672;1.0
0.115524;5.69079;-0.010401;1.0444006912009394;1.0;0.999935;1.315244;0.881047;1.066472;1.053668;1.0
0.118507;5.69008;-0.010591;1.0444039028196899;1.0;0.999934;1.315183;0.881042;1.066472;1.053666;1.0
0.121489;5.689365;-0.010775;1.044406801205354;1.0;0.999933;1.315121;0.881037;1.066472;1.053663;1.0
0.124472;5.688655000000001;-0.010957999999999999;1.044410965685922;1.0;0.999932;1.315057;0.88103;1.066472;1.053661;1.0
0.127455;5.68794;-0.011132;1.0444151320696191;1.0;0.999931;1.314993;0.881023;1.066472;1.05366;1.0
0.130438;5.68723;-0.011301;1.0444193003564228;1.0;0.99993;1.314927;0.881015;1.066472;1.053659;1.0
0.133421;5.686520000000001;-0.011460999999999999;1.04442441965563;1.0;0.999929;1.314861;0.881006;1.066472;1.053659;1.0
0.136404;5.68581;-0.01162;1.0444295408848794;1.0;0.999928;1.314794;0.880996;1.066472;1.053659;1.0
0.14237;5.684399999999999;-0.011913;1.04444168743353;1.0;0.999926;1.314657;0.880974;1.066472;1.053661;1.0
0.147739;5.683145;-0.012156;1.0444528778207276;1.0;0.999925;1.314531;0.880952;1.066472;1.053665;1.0
0.153108;5.681895;-0.012379000000000001;1.044466287505729;1.0;0.999923;1.314403;0.880927;1.066472;1.05367;1.0
