time;BusPDR_BUS_Voltage;BusPDR_BUS_ActivePower;BusPDR_BUS_ReactivePower;BusPDR_BUS_ActiveCurrent;BusPDR_BUS_ReactiveCurrent;Wind_Turbine_GEN_UPuInjTerminal;Wind_Turbine_GEN_IpInjTerminal;Wind_Turbine_GEN_IqInjTerminal;Measurements_BUS_Voltage;Measurements_BUS_ActivePower;Measurements_BUS_ReactivePower;StepUp_Xfmr_XFMR_Tap;Wind_Turbine_GEN_ActivePowerSetpointPu;Wind_Turbine_GEN_ReactivePowerSetpointPu
0.000000000;1.000e+00;8.332e-01;8.941e-10;8.332e-01;-1.011e-09;1.000e+00;8.332e-01;7.500e-04;1.000e+00;3.333e-02;-3.878e-09;1.000e+01;8.333e-01;9.663e-09
0.000015000;1.000e+00;8.332e-01;1.743e-09;8.333e-01;-9.891e-10;1.000e+00;8.332e-01;7.500e-04;1.000e+00;3.333e-02;-3.880e-09;1.000e+01;8.333e-01;9.098e-09
0.000119000;1.000e+00;8.332e-01;-2.500e-05;8.333e-01;-2.500e-05;1.000e+00;8.332e-01;7.250e-04;1.000e+00;3.333e-02;-1.004e-06;1.000e+01;8.333e-01;8.640e-09
0.000237000;1.000e+00;8.332e-01;-2.500e-05;8.333e-01;-2.500e-05;1.000e+00;8.333e-01;7.250e-04;1.000e+00;3.333e-02;-1.004e-06;1.000e+01;8.333e-01;8.461e-09
0.000355000;1.000e+00;8.332e-01;-5.000e-05;8.332e-01;-5.000e-05;1.000e+00;8.333e-01;7.000e-04;1.000e+00;3.333e-02;-2.004e-06;1.000e+01;8.333e-01;8.264e-09
0.000474000;1.000e+00;8.332e-01;-7.500e-05;8.332e-01;-7.500e-05;1.000e+00;8.333e-01;6.750e-04;1.000e+00;3.333e-02;-3.004e-06;1.000e+01;8.333e-01;8.048e-09
0.000711000;1.000e+00;8.332e-01;-1.000e-04;8.333e-01;-1.000e-04;1.000e+00;8.332e-01;6.500e-04;1.000e+00;3.333e-02;-4.004e-06;1.000e+01;8.333e-01;7.811e-09
0.000948000;1.000e+00;8.332e-01;-1.250e-04;8.333e-01;-1.250e-04;1.000e+00;8.333e-01;6.250e-04;1.000e+00;3.333e-02;-5.004e-06;1.000e+01;8.333e-01;7.553e-09
0.001000000;1.000e+00;8.332e-01;-1.500e-04;8.332e-01;-1.500e-04;1.000e+00;8.333e-01;6.250e-04;1.000e+00;3.333e-02;-6.004e-06;1.000e+01;8.333e-01;7.274e-09
0.001064000;1.000e+00;8.332e-01;-1.500e-04;8.332e-01;-1.500e-04;1.000e+00;8.333e-01;6.000e-04;1.000e+00;3.333e-02;-6.003e-06;1.000e+01;8.333e-01;4.992e-09
0.001128000;9.999e-01;8.332e-01;-1.500e-04;8.332e-01;-1.500e-04;1.000e+00;8.333e-01;6.000e-04;9.999e-01;3.333e-02;-6.003e-06;1.000e+01;8.333e-01;4.655e-09
0.001256000;9.999e-01;8.332e-01;-1.750e-04;8.332e-01;-1.750e-04;1.000e+00;8.332e-01;5.750e-04;9.999e-01;3.333e-02;-7.003e-06;1.000e+01;8.333e-01;4.321e-09
0.001512000;9.999e-01;8.332e-01;-2.000e-04;8.333e-01;-2.000e-04;9.999e-01;8.332e-01;5.500e-04;9.999e-01;3.333e-02;-8.003e-06;1.000e+01;8.333e-01;3.993e-09
0.002024000;9.999e-01;8.332e-01;-2.500e-04;8.332e-01;-2.500e-04;9.999e-01;8.333e-01;5.000e-04;9.999e-01;3.333e-02;-1.000e-05;1.000e+01;8.333e-01;3.672e-09
0.002536000;9.999e-01;8.332e-01;-2.750e-04;8.333e-01;-2.750e-04;9.999e-01;8.332e-01;4.750e-04;9.999e-01;3.333e-02;-1.100e-05;1.000e+01;8.333e-01;3.361e-09
0.003048000;9.999e-01;8.332e-01;-3.250e-04;8.332e-01;-3.250e-04;9.999e-01;8.333e-01;4.250e-04;9.999e-01;3.333e-02;-1.300e-05;1.000e+01;8.333e-01;3.060e-09
0.003560000;9.999e-01;8.332e-01;-3.500e-04;8.332e-01;-3.500e-04;9.999e-01;8.332e-01;4.000e-04;9.999e-01;3.333e-02;-1.400e-05;1.000e+01;8.333e-01;2.776e-09
