time;BusPDR_BUS_Voltage;BusPDR_BUS_ActivePower;BusPDR_BUS_ReactivePower;BusPDR_BUS_ActiveCurrent;BusPDR_BUS_ReactiveCurrent;Wind_Turbine_GEN_MagnitudeControlledByAVRPu;Wind_Turbine_GEN_VoltageInjTerminal;Wind_Turbine_GEN_ActiveCurrentInjTerminal;Wind_Turbine_GEN_ReactiveCurrentInjTerminal;Measurements_BUS_Voltage;Measurements_BUS_ActivePower;Measurements_BUS_ReactivePower;Main_Xfmr_XFMR_Tap;Wind_Turbine_GEN_ActivePowerSetpointPu;Wind_Turbine_GEN_ReactivePowerSetpointPu;Wind_Turbine_GEN_VoltageSetpointPu;Wind_Turbine_GEN_NetworkFrequencyPu;NetworkFrequencyPu
0.000000;1.044e+00;8.379e-01;5.183e-02;8.022e-01;4.962e-02;1.060e+00;1.064e+00;8.077e-01;1.067e-01;1.044e+00;7.541e-01;4.664e-02;1.000e+01;8.333e-01;4.501e-01;1.178e+00;5.000e+01;5.000e+01
0.005121;1.044e+00;8.505e-01;2.317e-01;8.143e-01;2.218e-01;1.114e+00;1.078e+00;8.094e-01;2.774e-01;1.044e+00;7.654e-01;2.085e-01;1.000e+01;8.333e-01;4.501e-01;1.178e+00;5.000e+01;5.000e+01
0.010061;1.044e+00;8.556e-01;2.762e-01;8.192e-01;2.644e-01;1.127e+00;1.082e+00;8.119e-01;3.199e-01;1.044e+00;7.701e-01;2.486e-01;1.000e+01;8.333e-01;4.501e-01;1.178e+00;5.000e+01;5.000e+01
0.015340;1.044e+00;8.580e-01;2.881e-01;8.215e-01;2.759e-01;1.131e+00;1.083e+00;8.135e-01;3.314e-01;1.044e+00;7.722e-01;2.593e-01;1.000e+01;8.333e-01;4.501e-01;1.178e+00;5.000e+01;5.000e+01
0.020408;1.044e+00;8.587e-01;2.908e-01;8.222e-01;2.785e-01;1.132e+00;1.083e+00;8.140e-01;3.341e-01;1.044e+00;7.729e-01;2.618e-01;1.000e+01;8.333e-01;4.501e-01;1.178e+00;5.000e+01;5.000e+01
0.025016;1.044e+00;8.586e-01;2.915e-01;8.220e-01;2.791e-01;1.132e+00;1.083e+00;8.138e-01;3.347e-01;1.044e+00;7.727e-01;2.624e-01;1.000e+01;8.333e-01;4.501e-01;1.178e+00;5.000e+01;5.000e+01
0.030177;1.044e+00;8.577e-01;2.918e-01;8.212e-01;2.794e-01;1.132e+00;1.083e+00;8.130e-01;3.349e-01;1.044e+00;7.719e-01;2.627e-01;1.000e+01;8.333e-01;4.501e-01;1.178e+00;5.000e+01;5.000e+01
0.035154;1.044e+00;8.564e-01;2.921e-01;8.199e-01;2.797e-01;1.132e+00;1.083e+00;8.117e-01;3.350e-01;1.044e+00;7.707e-01;2.629e-01;1.000e+01;8.333e-01;4.501e-01;1.178e+00;5.000e+01;5.000e+01
0.040131;1.044e+00;8.546e-01;2.924e-01;8.183e-01;2.800e-01;1.132e+00;1.083e+00;8.101e-01;3.351e-01;1.044e+00;7.692e-01;2.632e-01;1.000e+01;8.333e-01;4.501e-01;1.178e+00;5.000e+01;5.000e+01
0.045107;1.044e+00;8.525e-01;2.928e-01;8.163e-01;2.804e-01;1.132e+00;1.083e+00;8.081e-01;3.352e-01;1.044e+00;7.673e-01;2.635e-01;1.000e+01;8.333e-01;4.501e-01;1.178e+00;5.000e+01;5.000e+01
0.050107;1.044e+00;8.501e-01;2.933e-01;8.140e-01;2.808e-01;1.132e+00;1.083e+00;8.058e-01;3.353e-01;1.044e+00;7.651e-01;2.639e-01;1.000e+01;8.333e-01;4.501e-01;1.178e+00;5.000e+01;5.000e+01
0.055182;1.044e+00;8.475e-01;2.938e-01;8.114e-01;2.813e-01;1.133e+00;1.083e+00;8.033e-01;3.355e-01;1.044e+00;7.627e-01;2.644e-01;1.000e+01;8.333e-01;4.501e-01;1.178e+00;5.000e+01;5.000e+01
0.060694;1.044e+00;8.446e-01;2.943e-01;8.087e-01;2.818e-01;1.133e+00;1.083e+00;8.006e-01;3.357e-01;1.044e+00;7.602e-01;2.649e-01;1.000e+01;8.333e-01;4.501e-01;1.178e+00;5.000e+01;5.000e+01
0.065694;1.044e+00;8.423e-01;2.948e-01;8.065e-01;2.823e-01;1.133e+00;1.083e+00;7.985e-01;3.359e-01;1.044e+00;7.581e-01;2.653e-01;1.000e+01;8.333e-01;4.501e-01;1.178e+00;5.000e+01;5.000e+01
0.070694;1.044e+00;8.404e-01;2.952e-01;8.046e-01;2.827e-01;1.133e+00;1.083e+00;7.967e-01;3.360e-01;1.044e+00;7.563e-01;2.657e-01;1.000e+01;8.333e-01;4.501e-01;1.178e+00;5.000e+01;5.000e+01
0.075694;1.044e+00;8.389e-01;2.956e-01;8.032e-01;2.830e-01;1.133e+00;1.083e+00;7.953e-01;3.362e-01;1.044e+00;7.550e-01;2.660e-01;1.000e+01;8.333e-01;4.501e-01;1.178e+00;5.000e+01;5.000e+01
0.080694;1.044e+00;8.380e-01;2.958e-01;8.023e-01;2.832e-01;1.133e+00;1.083e+00;7.944e-01;3.363e-01;1.044e+00;7.542e-01;2.662e-01;1.000e+01;8.333e-01;4.501e-01;1.178e+00;5.000e+01;5.000e+01
0.085694;1.044e+00;8.374e-01;2.960e-01;8.018e-01;2.834e-01;1.133e+00;1.083e+00;7.939e-01;3.364e-01;1.044e+00;7.537e-01;2.664e-01;1.000e+01;8.333e-01;4.501e-01;1.178e+00;5.000e+01;5.000e+01
0.090694;1.044e+00;8.373e-01;2.960e-01;8.016e-01;2.834e-01;1.133e+00;1.083e+00;7.937e-01;3.364e-01;1.044e+00;7.535e-01;2.664e-01;1.000e+01;8.333e-01;4.501e-01;1.178e+00;5.000e+01;5.000e+01
0.095694;1.044e+00;8.374e-01;2.960e-01;8.018e-01;2.835e-01;1.133e+00;1.083e+00;7.938e-01;3.365e-01;1.044e+00;7.537e-01;2.664e-01;1.000e+01;8.333e-01;4.501e-01;1.178e+00;5.000e+01;5.000e+01
0.100694;1.044e+00;8.377e-01;2.960e-01;8.021e-01;2.834e-01;1.133e+00;1.083e+00;7.942e-01;3.365e-01;1.044e+00;7.540e-01;2.664e-01;1.000e+01;8.333e-01;4.501e-01;1.178e+00;5.000e+01;5.000e+01
0.108694;1.044e+00;8.385e-01;2.959e-01;8.029e-01;2.833e-01;1.133e+00;1.083e+00;7.949e-01;3.364e-01;1.044e+00;7.547e-01;2.663e-01;1.000e+01;8.333e-01;4.501e-01;1.178e+00;5.000e+01;5.000e+01
0.110694;1.044e+00;8.388e-01;2.958e-01;8.031e-01;2.832e-01;1.133e+00;1.083e+00;7.951e-01;3.364e-01;1.044e+00;7.549e-01;2.662e-01;1.000e+01;8.333e-01;4.501e-01;1.178e+00;5.000e+01;5.000e+01
0.115694;1.044e+00;8.393e-01;2.957e-01;8.036e-01;2.831e-01;1.133e+00;1.083e+00;7.956e-01;3.364e-01;1.044e+00;7.553e-01;2.662e-01;1.000e+01;8.333e-01;4.501e-01;1.178e+00;5.000e+01;5.000e+01
0.120694;1.044e+00;8.398e-01;2.956e-01;8.040e-01;2.830e-01;1.133e+00;1.083e+00;7.961e-01;3.363e-01;1.044e+00;7.558e-01;2.661e-01;1.000e+01;8.333e-01;4.501e-01;1.178e+00;5.000e+01;5.000e+01
0.125694;1.044e+00;8.401e-01;2.955e-01;8.044e-01;2.830e-01;1.133e+00;1.083e+00;7.964e-01;3.363e-01;1.044e+00;7.561e-01;2.660e-01;1.000e+01;8.333e-01;4.501e-01;1.178e+00;5.000e+01;5.000e+01
0.130694;1.044e+00;8.404e-01;2.955e-01;8.047e-01;2.829e-01;1.133e+00;1.083e+00;7.967e-01;3.363e-01;1.044e+00;7.564e-01;2.659e-01;1.000e+01;8.333e-01;4.501e-01;1.178e+00;5.000e+01;5.000e+01
0.135694;1.044e+00;8.406e-01;2.954e-01;8.049e-01;2.829e-01;1.133e+00;1.083e+00;7.969e-01;3.362e-01;1.044e+00;7.566e-01;2.659e-01;1.000e+01;8.333e-01;4.501e-01;1.178e+00;5.000e+01;5.000e+01
0.141694;1.044e+00;8.407e-01;2.954e-01;8.050e-01;2.828e-01;1.133e+00;1.083e+00;7.970e-01;3.362e-01;1.044e+00;7.567e-01;2.659e-01;1.000e+01;8.333e-01;4.501e-01;1.178e+00;5.000e+01;5.000e+01
0.145694;1.044e+00;8.407e-01;2.954e-01;8.050e-01;2.828e-01;1.133e+00;1.083e+00;7.970e-01;3.362e-01;1.044e+00;7.567e-01;2.658e-01;1.000e+01;8.333e-01;4.501e-01;1.178e+00;5.000e+01;5.000e+01
0.150694;1.044e+00;8.407e-01;2.954e-01;8.049e-01;2.828e-01;1.133e+00;1.083e+00;7.969e-01;3.362e-01;1.044e+00;7.566e-01;2.658e-01;1.000e+01;8.333e-01;4.501e-01;1.178e+00;5.000e+01;5.000e+01
0.155694;1.044e+00;8.406e-01;2.954e-01;8.048e-01;2.828e-01;1.133e+00;1.083e+00;7.968e-01;3.362e-01;1.044e+00;7.565e-01;2.659e-01;1.000e+01;8.333e-01;4.501e-01;1.178e+00;5.000e+01;5.000e+01
0.160694;1.044e+00;8.404e-01;2.954e-01;8.047e-01;2.829e-01;1.133e+00;1.083e+00;7.967e-01;3.362e-01;1.044e+00;7.564e-01;2.659e-01;1.000e+01;8.333e-01;4.501e-01;1.178e+00;5.000e+01;5.000e+01
0.165694;1.044e+00;8.402e-01;2.955e-01;8.045e-01;2.829e-01;1.133e+00;1.083e+00;7.965e-01;3.362e-01;1.044e+00;7.562e-01;2.659e-01;1.000e+01;8.333e-01;4.501e-01;1.178e+00;5.000e+01;5.000e+01
0.170694;1.044e+00;8.401e-01;2.955e-01;8.043e-01;2.829e-01;1.133e+00;1.083e+00;7.963e-01;3.362e-01;1.044e+00;7.561e-01;2.659e-01;1.000e+01;8.333e-01;4.501e-01;1.178e+00;5.000e+01;5.000e+01
0.175694;1.044e+00;8.399e-01;2.955e-01;8.041e-01;2.830e-01;1.133e+00;1.083e+00;7.962e-01;3.363e-01;1.044e+00;7.559e-01;2.660e-01;1.000e+01;8.333e-01;4.501e-01;1.178e+00;5.000e+01;5.000e+01
0.180694;1.044e+00;8.397e-01;2.956e-01;8.040e-01;2.830e-01;1.133e+00;1.083e+00;7.960e-01;3.363e-01;1.044e+00;7.558e-01;2.660e-01;1.000e+01;8.333e-01;4.501e-01;1.178e+00;5.000e+01;5.000e+01
0.185694;1.044e+00;8.396e-01;2.956e-01;8.039e-01;2.830e-01;1.133e+00;1.083e+00;7.959e-01;3.363e-01;1.044e+00;7.556e-01;2.660e-01;1.000e+01;8.333e-01;4.501e-01;1.178e+00;5.000e+01;5.000e+01
