time;InternalNode1_BUS_Voltage;InternalNode1_BUS_ActivePower;InternalNode1_BUS_ReactivePower;InternalNode1_BUS_ActiveCurrent;InternalNode1_BUS_ReactiveCurrent;Wind_Turbine_GEN_VoltageInjTerminal;Wind_Turbine_GEN_ActiveCurrentInjTerminal;Wind_Turbine_GEN_ReactiveCurrentInjTerminal;Wind_Turbine_GEN_ActivePowerControlledPu;Wind_Turbine_GEN_ReactivePowerControlledPu;Measurements_BUS_Voltage;Measurements_BUS_ActivePower;Measurements_BUS_ReactivePower;Wind_Turbine_GEN_ActivePowerSetpointPu;Wind_Turbine_GEN_ReactivePowerSetpointPu
0.000000;1.016e+00;8.501e-01;-4.038e-01;8.369e-01;-3.975e-01;9.980e-01;8.650e-01;-3.320e-01;8.632e-01;-3.313e-01;1.016e+00;3.400e-02;-1.615e-02;8.469e-01;-3.692e-01
0.005195;1.016e+00;8.488e-01;-4.033e-01;8.354e-01;-3.969e-01;9.983e-01;8.634e-01;-3.316e-01;8.619e-01;-3.311e-01;1.016e+00;3.395e-02;-1.613e-02;8.469e-01;-3.692e-01
0.010263;1.016e+00;8.459e-01;-4.031e-01;8.323e-01;-3.966e-01;9.985e-01;8.602e-01;-3.318e-01;8.589e-01;-3.313e-01;1.016e+00;3.384e-02;-1.612e-02;8.469e-01;-3.692e-01
0.015332;1.017e+00;8.431e-01;-4.028e-01;8.292e-01;-3.962e-01;9.988e-01;8.570e-01;-3.319e-01;8.559e-01;-3.315e-01;1.017e+00;3.372e-02;-1.611e-02;8.469e-01;-3.692e-01
0.020032;1.017e+00;8.408e-01;-4.025e-01;8.269e-01;-3.958e-01;9.990e-01;8.545e-01;-3.318e-01;8.537e-01;-3.315e-01;1.017e+00;3.363e-02;-1.610e-02;8.469e-01;-3.692e-01
0.025009;1.017e+00;8.391e-01;-4.020e-01;8.249e-01;-3.953e-01;9.993e-01;8.524e-01;-3.316e-01;8.518e-01;-3.314e-01;1.017e+00;3.356e-02;-1.608e-02;8.469e-01;-3.692e-01
0.030815;1.017e+00;8.375e-01;-4.016e-01;8.232e-01;-3.947e-01;9.996e-01;8.506e-01;-3.314e-01;8.503e-01;-3.312e-01;1.017e+00;3.350e-02;-1.606e-02;8.469e-01;-3.692e-01
0.035792;1.018e+00;8.367e-01;-4.012e-01;8.221e-01;-3.943e-01;9.998e-01;8.495e-01;-3.311e-01;8.493e-01;-3.310e-01;1.018e+00;3.347e-02;-1.605e-02;8.469e-01;-3.692e-01
0.040451;1.018e+00;8.360e-01;-4.010e-01;8.214e-01;-3.939e-01;9.999e-01;8.487e-01;-3.309e-01;8.487e-01;-3.309e-01;1.018e+00;3.344e-02;-1.604e-02;8.469e-01;-3.692e-01
0.045451;1.018e+00;8.356e-01;-4.007e-01;8.208e-01;-3.936e-01;1.000e+00;8.482e-01;-3.307e-01;8.482e-01;-3.307e-01;1.018e+00;3.342e-02;-1.603e-02;8.469e-01;-3.692e-01
0.050451;1.018e+00;8.352e-01;-4.005e-01;8.204e-01;-3.934e-01;1.000e+00;8.477e-01;-3.305e-01;8.478e-01;-3.306e-01;1.018e+00;3.341e-02;-1.602e-02;8.469e-01;-3.692e-01
0.055451;1.018e+00;8.349e-01;-4.003e-01;8.201e-01;-3.932e-01;1.000e+00;8.474e-01;-3.304e-01;8.476e-01;-3.305e-01;1.018e+00;3.340e-02;-1.601e-02;8.469e-01;-3.692e-01
0.060451;1.018e+00;8.348e-01;-4.002e-01;8.199e-01;-3.931e-01;1.000e+00;8.471e-01;-3.303e-01;8.474e-01;-3.304e-01;1.018e+00;3.339e-02;-1.601e-02;8.469e-01;-3.692e-01
0.065451;1.018e+00;8.346e-01;-4.002e-01;8.197e-01;-3.930e-01;1.000e+00;8.469e-01;-3.302e-01;8.473e-01;-3.304e-01;1.018e+00;3.338e-02;-1.601e-02;8.469e-01;-3.692e-01
0.070451;1.018e+00;8.345e-01;-4.001e-01;8.196e-01;-3.929e-01;1.000e+00;8.468e-01;-3.302e-01;8.471e-01;-3.303e-01;1.018e+00;3.338e-02;-1.600e-02;8.469e-01;-3.692e-01
0.075451;1.018e+00;8.344e-01;-4.000e-01;8.195e-01;-3.928e-01;1.000e+00;8.467e-01;-3.301e-01;8.471e-01;-3.303e-01;1.018e+00;3.338e-02;-1.600e-02;8.469e-01;-3.692e-01
0.080451;1.018e+00;8.344e-01;-4.000e-01;8.194e-01;-3.928e-01;1.000e+00;8.466e-01;-3.301e-01;8.470e-01;-3.303e-01;1.018e+00;3.338e-02;-1.600e-02;8.469e-01;-3.692e-01
0.085451;1.018e+00;8.344e-01;-3.999e-01;8.193e-01;-3.928e-01;1.001e+00;8.465e-01;-3.301e-01;8.469e-01;-3.302e-01;1.018e+00;3.337e-02;-1.600e-02;8.469e-01;-3.692e-01
0.095451;1.018e+00;8.343e-01;-3.999e-01;8.193e-01;-3.927e-01;1.001e+00;8.465e-01;-3.301e-01;8.469e-01;-3.302e-01;1.018e+00;3.337e-02;-1.600e-02;8.469e-01;-3.692e-01
0.103451;1.018e+00;8.343e-01;-3.999e-01;8.192e-01;-3.927e-01;1.001e+00;8.464e-01;-3.300e-01;8.469e-01;-3.302e-01;1.018e+00;3.337e-02;-1.600e-02;8.469e-01;-3.692e-01
0.106451;1.018e+00;8.342e-01;-3.999e-01;8.192e-01;-3.927e-01;1.001e+00;8.464e-01;-3.300e-01;8.469e-01;-3.302e-01;1.018e+00;3.337e-02;-1.600e-02;8.469e-01;-3.692e-01
0.111451;1.018e+00;8.342e-01;-3.999e-01;8.192e-01;-3.927e-01;1.001e+00;8.464e-01;-3.300e-01;8.468e-01;-3.302e-01;1.018e+00;3.337e-02;-1.600e-02;8.469e-01;-3.692e-01
0.159451;1.018e+00;8.342e-01;-3.999e-01;8.192e-01;-3.927e-01;1.001e+00;8.464e-01;-3.300e-01;8.468e-01;-3.302e-01;1.018e+00;3.337e-02;-1.599e-02;8.469e-01;-3.692e-01
0.160451;1.018e+00;8.342e-01;-3.999e-01;8.192e-01;-3.927e-01;1.001e+00;8.464e-01;-3.300e-01;8.469e-01;-3.302e-01;1.018e+00;3.337e-02;-1.599e-02;8.469e-01;-3.692e-01
0.166451;1.018e+00;8.342e-01;-3.999e-01;8.192e-01;-3.927e-01;1.001e+00;8.464e-01;-3.300e-01;8.469e-01;-3.302e-01;1.018e+00;3.337e-02;-1.599e-02;8.469e-01;-3.692e-01
0.301959;1.018e+00;8.343e-01;-3.999e-01;8.192e-01;-3.927e-01;1.001e+00;8.464e-01;-3.300e-01;8.469e-01;-3.302e-01;1.018e+00;3.337e-02;-1.599e-02;8.469e-01;-3.692e-01
0.310959;1.018e+00;8.342e-01;-3.999e-01;8.192e-01;-3.927e-01;1.001e+00;8.464e-01;-3.300e-01;8.469e-01;-3.302e-01;1.018e+00;3.337e-02;-1.599e-02;8.469e-01;-3.692e-01
14.481999;1.018e+00;8.342e-01;-3.999e-01;8.192e-01;-3.927e-01;1.001e+00;8.464e-01;-3.300e-01;8.468e-01;-3.302e-01;1.018e+00;3.337e-02;-1.599e-02;8.469e-01;-3.692e-01
24.435999;1.018e+00;8.342e-01;-3.999e-01;8.192e-01;-3.927e-01;1.001e+00;8.464e-01;-3.300e-01;8.469e-01;-3.302e-01;1.018e+00;3.337e-02;-1.599e-02;8.469e-01;-3.692e-01
29.999994;1.018e+00;8.343e-01;-3.999e-01;8.192e-01;-3.927e-01;1.001e+00;8.464e-01;-3.300e-01;8.469e-01;-3.302e-01;1.018e+00;3.337e-02;-1.599e-02;8.469e-01;-3.692e-01
