time;InternalNode1_BUS_Voltage;InternalNode1_BUS_ActivePower;InternalNode1_BUS_ReactivePower;InternalNode1_BUS_ActiveCurrent;InternalNode1_BUS_ReactiveCurrent;Wind_Turbine_GEN_UPuInjTerminal;Wind_Turbine_GEN_IpInjTerminal;Wind_Turbine_GEN_IqInjTerminal;Measurements_BUS_Voltage;Measurements_BUS_ActivePower;Measurements_BUS_ReactivePower;Wind_Turbine_GEN_ActivePowerSetpointPu;Wind_Turbine_GEN_ReactivePowerSetpointPu
0.000000000;1.000e+00;8.332e-01;0.000e+00;8.332e-01;0.000e+00;1.000e+00;8.332e-01;7.500e-04;1.000e+00;3.333e-02;0.000e+00;8.333e-01;7.540e-04
0.000001000;1.000e+00;8.332e-01;0.000e+00;8.332e-01;0.000e+00;1.000e+00;8.332e-01;7.500e-04;1.000e+00;3.333e-02;0.000e+00;8.333e-01;7.540e-04
29.999994000;1.000e+00;8.332e-01;0.000e+00;8.332e-01;0.000e+00;1.000e+00;8.332e-01;7.499e-04;1.000e+00;3.333e-02;0.000e+00;8.333e-01;7.540e-04
29.999994000;4.001e-06;1.909e-10;0.000e+00;-6.485e-10;0.000e+00;9.051e-04;9.200e-10;8.287e-01;4.000e-06;1.597e-09;0.000e+00;8.333e-01;7.540e-04
29.999995000;4.002e-06;7.367e-11;-0.000e+00;-6.518e-10;0.000e+00;9.051e-04;8.283e-10;8.287e-01;4.000e-06;1.716e-09;-0.000e+00;8.333e-01;7.540e-04
29.999996000;4.002e-06;1.516e-11;-0.000e+00;-6.583e-10;0.000e+00;9.051e-04;7.811e-10;8.286e-01;4.000e-06;1.782e-09;-0.000e+00;8.333e-01;7.540e-04
30.000002000;4.002e-06;-2.023e-10;-0.000e+00;-6.994e-10;0.000e+00;9.051e-04;5.934e-10;8.286e-01;4.000e-06;2.107e-09;-0.000e+00;8.333e-01;7.540e-04
30.000004000;4.002e-06;-2.506e-10;-0.000e+00;-7.133e-10;0.000e+00;9.042e-04;5.465e-10;8.295e-01;4.000e-06;2.205e-09;-0.000e+00;8.333e-01;7.540e-04
30.000007000;4.002e-06;-2.960e-10;-0.000e+00;-7.286e-10;0.000e+00;9.042e-04;5.016e-10;8.295e-01;4.000e-06;2.306e-09;-0.000e+00;8.333e-01;7.540e-04
30.000014000;4.002e-06;-3.381e-10;-0.000e+00;-7.451e-10;0.000e+00;9.033e-04;4.600e-10;8.303e-01;4.000e-06;2.410e-09;-0.000e+00;8.333e-01;7.540e-04
