time;BusPDR_BUS_Voltage;BusPDR_BUS_ActivePower;BusPDR_BUS_ReactivePower;BusPDR_BUS_ActiveCurrent;BusPDR_BUS_ReactiveCurrent;Wind_Turbine_GEN_MagnitudeControlledByAVRPu;Wind_Turbine_GEN_VoltageInjTerminal;Wind_Turbine_GEN_ActiveCurrentInjTerminal;Wind_Turbine_GEN_ReactiveCurrentInjTerminal;Measurements_BUS_Voltage;Measurements_BUS_ActivePower;Measurements_BUS_ReactivePower;Main_Xfmr_XFMR_Tap;Wind_Turbine_GEN_ActivePowerSetpointPu;Wind_Turbine_GEN_ReactivePowerSetpointPu;Wind_Turbine_GEN_VoltageSetpointPu;Wind_Turbine_GEN_NetworkFrequencyPu;NetworkFrequencyPu
0.000000;1.027e+00;8.182e-01;-5.243e-02;7.966e-01;-5.105e-02;1.011e+00;1.038e+00;8.085e-01;7.992e-03;1.027e+00;7.364e-01;-4.719e-02;1.000e+01;8.333e-01;5.613e-03;1.044e+00;5.000e+01;5.000e+01
0.001427;1.027e+00;8.182e-01;-5.299e-02;7.967e-01;-5.160e-02;1.011e+00;1.038e+00;8.086e-01;7.474e-03;1.027e+00;7.364e-01;-4.769e-02;1.000e+01;8.333e-01;5.613e-03;1.044e+00;5.000e+01;5.000e+01
0.001459;1.027e+00;8.182e-01;-5.299e-02;7.967e-01;-5.160e-02;1.011e+00;1.038e+00;8.087e-01;7.476e-03;1.027e+00;7.364e-01;-4.769e-02;1.000e+01;8.333e-01;5.613e-03;1.044e+00;5.001e+01;5.001e+01
0.002502;1.027e+00;8.186e-01;-5.268e-02;7.970e-01;-5.129e-02;1.011e+00;1.038e+00;8.089e-01;7.812e-03;1.027e+00;7.367e-01;-4.741e-02;1.000e+01;8.333e-01;5.613e-03;1.044e+00;5.001e+01;5.001e+01
0.002560;1.027e+00;8.186e-01;-5.265e-02;7.970e-01;-5.126e-02;1.011e+00;1.038e+00;8.090e-01;7.845e-03;1.027e+00;7.367e-01;-4.738e-02;1.000e+01;8.333e-01;5.613e-03;1.044e+00;5.002e+01;5.002e+01
0.003162;1.027e+00;8.190e-01;-5.224e-02;7.973e-01;-5.086e-02;1.011e+00;1.038e+00;8.092e-01;8.264e-03;1.027e+00;7.371e-01;-4.702e-02;1.000e+01;8.333e-01;5.613e-03;1.044e+00;5.002e+01;5.002e+01
0.003194;1.027e+00;8.190e-01;-5.222e-02;7.973e-01;-5.083e-02;1.012e+00;1.038e+00;8.092e-01;8.290e-03;1.027e+00;7.371e-01;-4.699e-02;1.000e+01;8.333e-01;5.613e-03;1.044e+00;5.002e+01;5.002e+01
0.003322;1.027e+00;8.191e-01;-5.211e-02;7.974e-01;-5.073e-02;1.012e+00;1.038e+00;8.092e-01;8.397e-03;1.027e+00;7.372e-01;-4.690e-02;1.000e+01;8.333e-01;5.613e-03;1.044e+00;5.002e+01;5.002e+01
0.003354;1.027e+00;8.191e-01;-5.208e-02;7.974e-01;-5.070e-02;1.012e+00;1.038e+00;8.092e-01;8.424e-03;1.027e+00;7.372e-01;-4.688e-02;1.000e+01;8.333e-01;5.613e-03;1.044e+00;5.003e+01;5.003e+01
0.004227;1.027e+00;8.197e-01;-5.124e-02;7.978e-01;-4.987e-02;1.012e+00;1.038e+00;8.096e-01;9.285e-03;1.027e+00;7.378e-01;-4.612e-02;1.000e+01;8.333e-01;5.613e-03;1.044e+00;5.003e+01;5.003e+01
