time;BusPDR_BUS_Voltage;BusPDR_BUS_ActivePower;BusPDR_BUS_ReactivePower;BusPDR_BUS_ActiveCurrent;BusPDR_BUS_ReactiveCurrent;Wind_Turbine_GEN_MagnitudeControlledByAVRPu;Measurements_BUS_Voltage;Measurements_BUS_ActivePower;Measurements_BUS_ReactivePower;StepUp_Xfmr_XFMR_Tap;Wind_Turbine_GEN_InjectedActiveCurrent;Wind_Turbine_GEN_InjectedReactiveCurrent;Wind_Turbine_GEN_AVRSetpointPu;Wind_Turbine_GEN_NetworkFrequencyPu;NetworkFrequencyPu
0.000000000;1.044e+00;5.000e-01;5.980e-09;4.787e-01;7.312e-10;1.048e+00;1.044e+00;4.500e-01;-5.610e-09;1.000e+01;4.893e-01;-1.092e-02;1.048e+00;5.000e+01;5.000e+01
20.006836000;1.044e+00;5.000e-01;1.110e-06;4.787e-01;1.065e-06;1.048e+00;1.044e+00;4.500e-01;9.998e-07;1.000e+01;4.893e-01;-1.092e-02;1.048e+00;5.000e+01;5.000e+01
20.008836000;1.044e+00;5.000e-01;1.110e-06;4.788e-01;1.066e-06;1.048e+00;1.044e+00;4.500e-01;1.000e-06;1.000e+01;4.893e-01;-1.092e-02;1.048e+00;5.000e+01;5.000e+01
20.009836000;1.044e+00;5.001e-01;1.110e-06;4.788e-01;1.066e-06;1.048e+00;1.044e+00;4.501e-01;1.001e-06;1.000e+01;4.893e-01;-1.092e-02;1.048e+00;5.000e+01;5.000e+01
20.012836000;1.044e+00;5.002e-01;1.110e-06;4.789e-01;1.066e-06;1.048e+00;1.044e+00;4.501e-01;1.001e-06;1.000e+01;4.894e-01;-1.092e-02;1.048e+00;5.000e+01;5.000e+01
20.017836000;1.044e+00;5.004e-01;-1.112e-06;4.791e-01;-1.062e-06;1.048e+00;1.044e+00;4.503e-01;-9.976e-07;1.000e+01;4.896e-01;-1.092e-02;1.048e+00;5.000e+01;5.000e+01
20.018836000;1.044e+00;5.004e-01;-2.223e-06;4.792e-01;-2.126e-06;1.048e+00;1.044e+00;4.504e-01;-1.997e-06;1.000e+01;4.897e-01;-1.092e-02;1.048e+00;5.000e+01;5.000e+01
20.024836000;1.044e+00;5.009e-01;-7.779e-06;4.796e-01;-7.446e-06;1.048e+00;1.044e+00;4.508e-01;-6.996e-06;1.000e+01;4.902e-01;-1.092e-02;1.048e+00;5.000e+01;5.000e+01
20.025836000;1.044e+00;5.010e-01;-8.890e-06;4.797e-01;-8.510e-06;1.048e+00;1.044e+00;4.509e-01;-7.996e-06;1.000e+01;4.903e-01;-1.092e-02;1.048e+00;5.001e+01;5.001e+01
20.027836000;1.044e+00;5.012e-01;-1.111e-05;4.799e-01;-1.064e-05;1.048e+00;1.044e+00;4.511e-01;-9.996e-06;1.000e+01;4.905e-01;-1.092e-02;1.048e+00;5.001e+01;5.001e+01
20.030836000;1.044e+00;5.016e-01;-1.556e-05;4.803e-01;-1.489e-05;1.048e+00;1.044e+00;4.514e-01;-1.400e-05;1.000e+01;4.908e-01;-1.092e-02;1.048e+00;5.001e+01;5.001e+01
20.031836000;1.044e+00;5.017e-01;-1.667e-05;4.804e-01;-1.596e-05;1.048e+00;1.044e+00;4.516e-01;-1.500e-05;1.000e+01;4.910e-01;-1.093e-02;1.048e+00;5.001e+01;5.001e+01
20.038836000;1.044e+00;5.028e-01;-2.778e-05;4.815e-01;-2.660e-05;1.048e+00;1.044e+00;4.525e-01;-2.500e-05;1.000e+01;4.920e-01;-1.093e-02;1.048e+00;5.001e+01;5.001e+01
20.040836000;1.044e+00;5.032e-01;-3.111e-05;4.818e-01;-2.979e-05;1.048e+00;1.044e+00;4.529e-01;-2.800e-05;1.000e+01;4.924e-01;-1.094e-02;1.048e+00;5.001e+01;5.001e+01
20.043836000;1.044e+00;5.038e-01;-3.667e-05;4.824e-01;-3.511e-05;1.048e+00;1.044e+00;4.534e-01;-3.300e-05;1.000e+01;4.929e-01;-1.094e-02;1.048e+00;5.001e+01;5.001e+01
20.051836000;1.044e+00;5.055e-01;-5.111e-05;4.841e-01;-4.895e-05;1.048e+00;1.044e+00;4.549e-01;-4.600e-05;1.000e+01;4.947e-01;-1.097e-02;1.048e+00;5.001e+01;5.001e+01
20.052836000;1.044e+00;5.057e-01;-5.222e-05;4.843e-01;-5.001e-05;1.048e+00;1.044e+00;4.552e-01;-4.700e-05;1.000e+01;4.949e-01;-1.097e-02;1.048e+00;5.001e+01;5.001e+01
20.053836000;1.044e+00;5.060e-01;-5.444e-05;4.846e-01;-5.214e-05;1.048e+00;1.044e+00;4.554e-01;-4.900e-05;1.000e+01;4.951e-01;-1.097e-02;1.048e+00;5.001e+01;5.001e+01
20.062830000;1.044e+00;5.084e-01;-6.888e-05;4.869e-01;-6.598e-05;1.048e+00;1.044e+00;4.575e-01;-6.200e-05;1.000e+01;4.975e-01;-1.101e-02;1.048e+00;5.001e+01;5.001e+01
20.063830000;1.044e+00;5.087e-01;-7.110e-05;4.872e-01;-6.811e-05;1.048e+00;1.044e+00;4.578e-01;-6.400e-05;1.000e+01;4.978e-01;-1.101e-02;1.048e+00;5.002e+01;5.002e+01
20.068830000;1.044e+00;5.101e-01;-7.888e-05;4.887e-01;-7.557e-05;1.048e+00;1.044e+00;4.591e-01;-7.101e-05;1.000e+01;4.992e-01;-1.104e-02;1.048e+00;5.002e+01;5.002e+01
20.071830000;1.044e+00;5.111e-01;-8.332e-05;4.896e-01;-7.983e-05;1.048e+00;1.044e+00;4.600e-01;-7.501e-05;1.000e+01;5.002e-01;-1.105e-02;1.048e+00;5.002e+01;5.002e+01
20.073830000;1.044e+00;5.117e-01;-8.555e-05;4.902e-01;-8.196e-05;1.048e+00;1.044e+00;4.606e-01;-7.701e-05;1.000e+01;5.008e-01;-1.107e-02;1.048e+00;5.002e+01;5.002e+01
20.076830000;1.044e+00;5.127e-01;-8.999e-05;4.912e-01;-8.622e-05;1.048e+00;1.044e+00;4.615e-01;-8.101e-05;1.000e+01;5.018e-01;-1.108e-02;1.048e+00;5.002e+01;5.002e+01
20.078830000;1.044e+00;5.134e-01;-9.221e-05;4.919e-01;-8.836e-05;1.048e+00;1.044e+00;4.621e-01;-8.301e-05;1.000e+01;5.024e-01;-1.110e-02;1.048e+00;5.002e+01;5.002e+01
20.081830000;1.044e+00;5.145e-01;-9.666e-05;4.929e-01;-9.262e-05;1.048e+00;1.044e+00;4.630e-01;-8.701e-05;1.000e+01;5.035e-01;-1.112e-02;1.048e+00;5.002e+01;5.002e+01
20.083830000;1.044e+00;5.152e-01;-9.888e-05;4.936e-01;-9.475e-05;1.048e+00;1.044e+00;4.637e-01;-8.900e-05;1.000e+01;5.042e-01;-1.113e-02;1.048e+00;5.002e+01;5.002e+01
20.084830000;1.044e+00;5.156e-01;-9.999e-05;4.940e-01;-9.582e-05;1.047e+00;1.044e+00;4.640e-01;-9.000e-05;1.000e+01;5.045e-01;-1.114e-02;1.048e+00;5.002e+01;5.002e+01
20.091830000;1.044e+00;5.182e-01;-1.078e-04;4.966e-01;-1.033e-04;1.047e+00;1.044e+00;4.664e-01;-9.700e-05;1.000e+01;5.071e-01;-1.119e-02;1.048e+00;5.002e+01;5.002e+01
20.092830000;1.043e+00;5.186e-01;-1.089e-04;4.970e-01;-1.043e-04;1.047e+00;1.043e+00;4.667e-01;-9.800e-05;1.000e+01;5.075e-01;-1.120e-02;1.048e+00;5.002e+01;5.002e+01
20.100830000;1.043e+00;5.218e-01;-1.167e-04;5.001e-01;-1.118e-04;1.047e+00;1.043e+00;4.696e-01;-1.050e-04;1.000e+01;5.107e-01;-1.127e-02;1.048e+00;5.002e+01;5.002e+01
20.101830000;1.043e+00;5.222e-01;-1.178e-04;5.005e-01;-1.129e-04;1.047e+00;1.043e+00;4.700e-01;-1.060e-04;1.000e+01;5.111e-01;-1.128e-02;1.048e+00;5.002e+01;5.002e+01
20.102830000;1.043e+00;5.226e-01;-1.189e-04;5.010e-01;-1.140e-04;1.047e+00;1.043e+00;4.704e-01;-1.070e-04;1.000e+01;5.115e-01;-1.128e-02;1.048e+00;5.002e+01;5.002e+01
