time;BusPDR_BUS_Voltage;BusPDR_BUS_ActivePower;BusPDR_BUS_ReactivePower;BusPDR_BUS_ActiveCurrent;BusPDR_BUS_ReactiveCurrent;Wind_Turbine_GEN_UPuInjTerminal;Wind_Turbine_GEN_IpInjTerminal;Wind_Turbine_GEN_IqInjTerminal;Measurements_BUS_Voltage;Measurements_BUS_ActivePower;Measurements_BUS_ReactivePower;StepUp_Xfmr_XFMR_Tap;Wind_Turbine_GEN_ActivePowerSetpointPu;Wind_Turbine_GEN_ReactivePowerSetpointPu;Wind_Turbine_GEN_NetworkFrequencyPu;NetworkFrequencyPu
0.000000000;1.000e+00;8.332e-01;-1.341e-07;8.332e-01;-8.668e-08;1.014e+00;8.322e-01;4.185e-02;1.000e+00;3.333e-02;1.511e-09;1.000e+01;8.333e-01;7.540e-04;5.000e+01;5.000e+01
0.000001000;1.000e+00;8.332e-01;-1.339e-07;8.333e-01;-8.540e-08;1.014e+00;8.322e-01;4.185e-02;1.000e+00;3.333e-02;1.507e-09;1.000e+01;8.333e-01;7.540e-04;5.000e+01;5.000e+01
0.000002000;1.000e+00;8.332e-01;-1.337e-07;8.333e-01;-8.387e-08;1.014e+00;8.322e-01;4.182e-02;1.000e+00;3.333e-02;1.503e-09;1.000e+01;8.333e-01;7.540e-04;5.000e+01;5.000e+01
0.000004000;1.000e+00;8.332e-01;-2.513e-05;8.333e-01;-2.508e-05;1.014e+00;8.322e-01;4.182e-02;1.000e+00;3.333e-02;-9.985e-07;1.000e+01;8.333e-01;7.540e-04;5.000e+01;5.000e+01
0.000008000;1.000e+00;8.332e-01;-5.013e-05;8.332e-01;-5.008e-05;1.014e+00;8.322e-01;4.180e-02;1.000e+00;3.333e-02;-1.999e-06;1.000e+01;8.333e-01;7.540e-04;5.000e+01;5.000e+01
0.000016000;1.000e+00;8.332e-01;-1.001e-04;8.332e-01;-1.001e-04;1.014e+00;8.322e-01;4.175e-02;1.000e+00;3.333e-02;-3.999e-06;1.000e+01;8.333e-01;7.540e-04;5.000e+01;5.000e+01
0.000032000;9.999e-01;8.332e-01;-1.751e-04;8.333e-01;-1.751e-04;1.014e+00;8.322e-01;4.168e-02;9.999e-01;3.333e-02;-6.999e-06;1.000e+01;8.333e-01;7.540e-04;5.000e+01;5.000e+01
0.000053000;9.999e-01;8.332e-01;-3.001e-04;8.332e-01;-3.001e-04;1.014e+00;8.322e-01;4.156e-02;9.999e-01;3.333e-02;-1.200e-05;1.000e+01;8.333e-01;7.540e-04;5.000e+01;5.000e+01
0.000054000;9.999e-01;8.332e-01;-3.001e-04;8.332e-01;-3.001e-04;1.014e+00;8.322e-01;4.156e-02;9.999e-01;3.333e-02;-1.200e-05;1.000e+01;8.333e-01;7.540e-04;5.000e+01;5.000e+01
0.000055000;9.999e-01;8.332e-01;-3.001e-04;8.332e-01;-3.001e-04;1.014e+00;8.322e-01;4.153e-02;9.999e-01;3.333e-02;-1.200e-05;1.000e+01;8.333e-01;7.540e-04;5.000e+01;5.000e+01
