time;BusPDR_BUS_Voltage;BusPDR_BUS_ActivePower;BusPDR_BUS_ReactivePower;BusPDR_BUS_ActiveCurrent;BusPDR_BUS_ReactiveCurrent;Wind_Turbine_GEN_UPuInjTerminal;Wind_Turbine_GEN_IpInjTerminal;Wind_Turbine_GEN_IqInjTerminal;Measurements_BUS_Voltage;Measurements_BUS_ActivePower;Measurements_BUS_ReactivePower;StepUp_Xfmr_XFMR_Tap;Wind_Turbine_GEN_ActivePowerSetpointPu;Wind_Turbine_GEN_ReactivePowerSetpointPu;Wind_Turbine_GEN_NetworkFrequencyPu;NetworkFrequencyPu
30.021000000;3.999e-06;8.535e-07;1.034e-09;-9.106e-08;-6.116e-09;6.331e-02;2.405e-01;9.773e-01;4.011e-06;2.545e-08;7.887e-09;1.000e+01;8.333e-01;7.540e-04;5.613e+01;5.613e+01
30.024000000;4.007e-06;5.770e-07;1.386e-09;-1.758e-08;-6.603e-09;6.541e-02;2.484e-01;1.010e+00;4.003e-06;2.341e-08;7.224e-09;1.000e+01;8.333e-01;7.540e-04;5.605e+01;5.605e+01
30.027000000;4.019e-06;2.023e-07;1.638e-09;6.780e-08;-6.801e-09;6.733e-02;2.555e-01;1.039e+00;3.993e-06;2.308e-08;6.485e-09;1.000e+01;8.333e-01;7.540e-04;5.599e+01;5.599e+01
30.030000000;4.033e-06;-2.336e-07;1.754e-09;1.297e-07;-6.819e-09;6.906e-02;2.621e-01;1.066e+00;3.981e-06;2.454e-08;5.686e-09;1.000e+01;8.333e-01;7.540e-04;5.595e+01;5.595e+01
30.033000000;4.047e-06;-6.914e-07;1.748e-09;1.292e-07;-6.762e-09;7.060e-02;2.680e-01;1.090e+00;3.967e-06;2.744e-08;4.855e-09;1.000e+01;8.333e-01;7.540e-04;5.593e+01;5.593e+01
30.036000000;4.059e-06;-1.134e-06;1.680e-09;3.927e-08;-6.740e-09;7.198e-02;2.733e-01;1.111e+00;3.952e-06;3.213e-08;4.023e-09;1.000e+01;8.333e-01;7.540e-04;5.592e+01;5.592e+01
30.039000000;4.068e-06;-1.533e-06;1.632e-09;-1.434e-07;-6.889e-09;7.320e-02;2.780e-01;1.130e+00;3.936e-06;3.914e-08;3.195e-09;1.000e+01;8.333e-01;7.540e-04;5.592e+01;5.592e+01
30.042000000;4.072e-06;-1.861e-06;1.693e-09;-3.855e-07;-7.296e-09;7.428e-02;2.821e-01;1.146e+00;3.922e-06;4.783e-08;2.376e-09;1.000e+01;8.333e-01;7.540e-04;5.593e+01;5.593e+01
30.045000000;4.072e-06;-2.094e-06;1.893e-09;-6.253e-07;-7.917e-09;7.522e-02;2.855e-01;1.161e+00;3.912e-06;5.625e-08;1.618e-09;1.000e+01;8.333e-01;7.540e-04;5.595e+01;5.595e+01
30.048000000;4.070e-06;-2.227e-06;2.178e-09;-8.070e-07;-8.585e-09;7.606e-02;2.886e-01;1.174e+00;3.909e-06;6.250e-08;9.944e-10;1.000e+01;8.333e-01;7.540e-04;5.597e+01;5.597e+01
30.051000000;4.068e-06;-2.286e-06;2.483e-09;-8.995e-07;-9.112e-09;7.679e-02;2.914e-01;1.185e+00;3.915e-06;6.586e-08;5.642e-10;1.000e+01;8.333e-01;7.540e-04;5.601e+01;5.601e+01
30.054000000;4.066e-06;-2.314e-06;2.778e-09;-8.901e-07;-9.364e-09;7.742e-02;2.938e-01;1.195e+00;3.930e-06;6.677e-08;3.537e-10;1.000e+01;8.333e-01;7.540e-04;5.604e+01;5.604e+01
30.057000000;4.065e-06;-2.350e-06;3.059e-09;-7.820e-07;-9.258e-09;7.799e-02;2.959e-01;1.204e+00;3.952e-06;6.628e-08;3.150e-10;1.000e+01;8.333e-01;7.540e-04;5.609e+01;5.609e+01
30.060000000;4.062e-06;-2.408e-06;3.317e-09;-5.927e-07;-8.739e-09;7.847e-02;2.979e-01;1.211e+00;3.978e-06;6.535e-08;3.300e-10;1.000e+01;8.333e-01;7.540e-04;5.614e+01;5.614e+01
30.063000000;3.059e-06;-2.484e-06;3.523e-09;-3.373e-07;-7.822e-09;7.890e-02;2.994e-01;1.218e+00;3.004e-06;6.476e-08;2.844e-10;1.000e+01;8.333e-01;7.540e-04;5.619e+01;5.619e+01
30.066000000;3.055e-06;-2.570e-06;3.628e-09;-1.998e-08;-6.601e-09;7.927e-02;3.009e-01;1.224e+00;3.027e-06;6.554e-08;1.106e-10;1.000e+01;8.333e-01;7.540e-04;5.624e+01;5.624e+01
30.069000000;4.051e-06;-2.683e-06;3.592e-09;3.530e-07;-5.189e-09;7.960e-02;3.021e-01;1.229e+00;4.045e-06;6.862e-08;-2.341e-10;1.000e+01;8.333e-01;7.540e-04;5.630e+01;5.630e+01
30.072000000;4.045e-06;-2.846e-06;3.385e-09;7.540e-07;-3.682e-09;7.988e-02;3.033e-01;1.233e+00;4.060e-06;7.460e-08;-7.678e-10;1.000e+01;8.333e-01;7.540e-04;5.636e+01;5.636e+01
30.075000000;4.038e-06;-3.069e-06;3.015e-09;1.145e-06;-2.193e-09;8.013e-02;3.042e-01;1.237e+00;4.073e-06;8.340e-08;-1.463e-09;1.000e+01;8.333e-01;7.540e-04;5.643e+01;5.643e+01
30.078000000;4.032e-06;-3.336e-06;2.542e-09;1.511e-06;-8.208e-10;8.034e-02;3.049e-01;1.240e+00;4.086e-06;9.355e-08;-2.270e-09;1.000e+01;8.333e-01;7.540e-04;5.649e+01;5.649e+01
30.081000000;4.026e-06;-3.611e-06;2.032e-09;1.857e-06;3.986e-10;8.053e-02;3.055e-01;1.243e+00;4.101e-06;1.023e-07;-3.133e-09;1.000e+01;8.333e-01;7.540e-04;5.656e+01;5.656e+01
30.081000000;4.021e-06;-3.844e-06;1.516e-09;2.175e-06;1.468e-09;8.053e-02;3.055e-01;1.243e+00;4.117e-06;1.071e-07;-3.956e-09;1.000e+01;8.333e-01;7.540e-04;5.656e+01;5.656e+01
30.084000000;4.016e-06;-3.990e-06;9.979e-10;2.439e-06;2.386e-09;8.070e-02;3.061e-01;1.246e+00;4.137e-06;1.076e-07;-4.637e-09;1.000e+01;8.333e-01;7.540e-04;5.663e+01;5.663e+01
30.087000000;4.011e-06;-4.032e-06;4.952e-10;2.620e-06;3.159e-09;8.084e-02;3.068e-01;1.248e+00;4.160e-06;1.051e-07;-5.145e-09;1.000e+01;8.333e-01;7.540e-04;5.669e+01;5.669e+01
30.090000000;4.005e-06;-3.986e-06;2.943e-11;2.705e-06;3.846e-09;8.096e-02;3.073e-01;1.250e+00;4.186e-06;1.013e-07;-5.543e-09;1.000e+01;8.333e-01;7.540e-04;5.677e+01;5.677e+01
30.093000000;3.997e-06;-3.878e-06;-3.692e-10;2.692e-06;4.556e-09;8.107e-02;3.078e-01;1.251e+00;4.214e-06;9.696e-08;-5.935e-09;1.000e+01;8.333e-01;7.540e-04;5.684e+01;5.684e+01
30.096000000;3.987e-06;-3.714e-06;-6.282e-10;2.599e-06;5.440e-09;8.116e-02;3.080e-01;1.253e+00;4.239e-06;9.201e-08;-6.416e-09;1.000e+01;8.333e-01;7.540e-04;5.691e+01;5.691e+01
30.099000000;3.976e-06;-3.471e-06;-6.491e-10;2.453e-06;6.662e-09;8.125e-02;3.083e-01;1.254e+00;4.261e-06;8.585e-08;-7.025e-09;1.000e+01;8.333e-01;7.540e-04;5.698e+01;5.698e+01
30.102000000;3.965e-06;-3.114e-06;-3.736e-10;2.277e-06;8.300e-09;8.132e-02;3.087e-01;1.255e+00;4.277e-06;7.755e-08;-7.722e-09;1.000e+01;8.333e-01;7.540e-04;5.705e+01;5.705e+01
30.105000000;3.954e-06;-2.622e-06;2.010e-10;2.067e-06;1.025e-08;8.138e-02;3.087e-01;1.256e+00;4.287e-06;6.659e-08;-8.437e-09;1.000e+01;8.333e-01;7.540e-04;5.713e+01;5.713e+01
30.108000000;3.944e-06;-2.023e-06;1.038e-09;1.801e-06;1.229e-08;8.143e-02;3.088e-01;1.257e+00;4.291e-06;5.343e-08;-9.108e-09;1.000e+01;8.333e-01;7.540e-04;5.720e+01;5.720e+01
30.111000000;3.937e-06;-1.394e-06;2.046e-09;1.483e-06;1.424e-08;8.148e-02;3.093e-01;1.258e+00;4.288e-06;3.919e-08;-9.679e-09;1.000e+01;8.333e-01;7.540e-04;5.728e+01;5.728e+01
30.114000000;3.933e-06;-8.257e-07;3.094e-09;1.148e-06;1.594e-08;8.152e-02;3.094e-01;1.258e+00;4.279e-06;2.534e-08;-1.010e-08;1.000e+01;8.333e-01;7.540e-04;5.735e+01;5.735e+01
30.117000000;3.934e-06;-3.774e-07;4.074e-09;8.454e-07;1.726e-08;8.156e-02;3.096e-01;1.259e+00;4.267e-06;1.365e-08;-1.031e-08;1.000e+01;8.333e-01;7.540e-04;5.743e+01;5.743e+01
30.120000000;3.937e-06;-6.545e-08;4.907e-09;6.167e-07;1.811e-08;8.159e-02;3.095e-01;1.259e+00;4.254e-06;5.458e-09;-1.028e-08;1.000e+01;8.333e-01;7.540e-04;5.750e+01;5.750e+01
30.123000000;3.941e-06;1.136e-07;5.535e-09;4.870e-07;1.842e-08;8.161e-02;3.097e-01;1.260e+00;4.238e-06;3.799e-10;-9.958e-09;1.000e+01;8.333e-01;7.540e-04;5.758e+01;5.758e+01
30.126000000;3.945e-06;1.766e-07;5.936e-09;4.679e-07;1.811e-08;8.164e-02;3.099e-01;1.260e+00;4.222e-06;-3.528e-09;-9.350e-09;1.000e+01;8.333e-01;7.540e-04;5.766e+01;5.766e+01
30.129000000;3.948e-06;1.652e-07;6.145e-09;5.558e-07;1.720e-08;8.166e-02;3.098e-01;1.260e+00;4.204e-06;-8.120e-09;-8.508e-09;1.000e+01;8.333e-01;7.540e-04;5.773e+01;5.773e+01
30.132000000;4.949e-06;1.450e-07;6.215e-09;7.258e-07;1.575e-08;8.168e-02;3.101e-01;1.261e+00;5.187e-06;-1.411e-08;-7.536e-09;1.000e+01;8.333e-01;7.540e-04;5.781e+01;5.781e+01
30.135000000;4.949e-06;1.787e-07;6.165e-09;9.511e-07;1.386e-08;8.169e-02;3.100e-01;1.261e+00;5.171e-06;-2.141e-08;-6.536e-09;1.000e+01;8.333e-01;7.540e-04;5.789e+01;5.789e+01
30.138000000;4.947e-06;2.992e-07;5.964e-09;1.225e-06;1.171e-08;8.171e-02;3.099e-01;1.261e+00;5.157e-06;-2.974e-08;-5.583e-09;1.000e+01;8.333e-01;7.540e-04;5.796e+01;5.796e+01
30.141000000;4.943e-06;5.053e-07;5.594e-09;1.553e-06;9.440e-09;8.172e-02;3.102e-01;1.261e+00;5.147e-06;-3.915e-08;-4.711e-09;1.000e+01;8.333e-01;7.540e-04;5.804e+01;5.804e+01
30.144000000;3.937e-06;7.760e-07;5.061e-09;1.923e-06;7.168e-09;8.173e-02;3.102e-01;1.261e+00;4.140e-06;-5.036e-08;-3.933e-09;1.000e+01;8.333e-01;7.540e-04;5.811e+01;5.811e+01
30.147000000;3.928e-06;1.085e-06;4.361e-09;2.291e-06;4.902e-09;8.174e-02;3.101e-01;1.261e+00;4.136e-06;-6.426e-08;-3.274e-09;1.000e+01;8.333e-01;7.540e-04;5.819e+01;5.819e+01
30.150000000;3.918e-06;1.411e-06;3.508e-09;2.604e-06;2.673e-09;8.174e-02;3.101e-01;1.262e+00;4.134e-06;-8.040e-08;-2.771e-09;1.000e+01;8.333e-01;7.540e-04;5.827e+01;5.827e+01
30.150000000;1.094e+00;9.857e-01;1.024e+00;9.010e-01;9.360e-01;1.165e+00;8.675e-01;9.671e-01;1.094e+00;3.943e-02;4.096e-02;1.000e+01;8.333e-01;7.540e-04;2.507e+01;2.507e+01
30.153000000;1.097e+00;8.927e-01;1.059e+00;8.139e-01;9.653e-01;1.168e+00;7.845e-01;9.895e-01;1.097e+00;3.571e-02;4.235e-02;1.000e+01;8.333e-01;7.540e-04;4.354e+01;4.354e+01
30.156000000;1.091e+00;8.852e-01;9.881e-01;8.115e-01;9.059e-01;1.159e+00;7.830e-01;9.306e-01;1.091e+00;3.541e-02;3.952e-02;1.000e+01;8.333e-01;7.540e-04;4.853e+01;4.853e+01
30.159000000;1.082e+00;8.999e-01;8.877e-01;8.315e-01;8.202e-01;1.146e+00;8.035e-01;8.477e-01;1.082e+00;3.600e-02;3.551e-02;1.000e+01;8.333e-01;7.540e-04;4.987e+01;4.987e+01
30.162000000;1.073e+00;9.194e-01;7.802e-01;8.568e-01;7.272e-01;1.131e+00;8.296e-01;7.581e-01;1.073e+00;3.677e-02;3.121e-02;1.000e+01;8.333e-01;7.540e-04;5.023e+01;5.023e+01
30.165000000;1.064e+00;9.394e-01;6.745e-01;8.831e-01;6.341e-01;1.117e+00;8.572e-01;6.688e-01;1.064e+00;3.758e-02;2.698e-02;1.000e+01;8.333e-01;7.540e-04;5.032e+01;5.032e+01
30.166500000;1.059e+00;9.482e-01;6.230e-01;8.952e-01;5.883e-01;1.109e+00;8.702e-01;6.248e-01;1.059e+00;3.793e-02;2.492e-02;1.000e+01;8.333e-01;7.540e-04;5.033e+01;5.033e+01
30.169500000;1.051e+00;9.546e-01;5.277e-01;9.087e-01;5.023e-01;1.096e+00;8.858e-01;5.416e-01;1.051e+00;3.818e-02;2.111e-02;1.000e+01;8.333e-01;7.540e-04;5.026e+01;5.026e+01
30.172500000;1.043e+00;9.562e-01;4.414e-01;9.171e-01;4.234e-01;1.083e+00;8.967e-01;4.650e-01;1.043e+00;3.825e-02;1.766e-02;1.000e+01;8.333e-01;7.540e-04;5.021e+01;5.021e+01
30.172500000;1.043e+00;9.562e-01;4.414e-01;9.171e-01;4.234e-01;1.083e+00;8.967e-01;4.650e-01;1.043e+00;3.825e-02;1.766e-02;1.000e+01;8.333e-01;7.540e-04;5.021e+01;5.021e+01
30.175500000;1.035e+00;9.553e-01;3.642e-01;9.226e-01;3.517e-01;1.072e+00;9.048e-01;3.953e-01;1.035e+00;3.821e-02;1.457e-02;1.000e+01;8.333e-01;7.540e-04;5.017e+01;5.017e+01
30.178500000;1.029e+00;9.532e-01;2.957e-01;9.264e-01;2.874e-01;1.062e+00;9.112e-01;3.327e-01;1.029e+00;3.813e-02;1.183e-02;1.000e+01;8.333e-01;7.540e-04;5.014e+01;5.014e+01
30.181500000;1.023e+00;9.509e-01;2.355e-01;9.293e-01;2.302e-01;1.053e+00;9.165e-01;2.769e-01;1.023e+00;3.804e-02;9.420e-03;1.000e+01;8.333e-01;7.540e-04;5.012e+01;5.012e+01
30.184500000;1.018e+00;9.486e-01;1.828e-01;9.317e-01;1.796e-01;1.045e+00;9.212e-01;2.277e-01;1.018e+00;3.795e-02;7.313e-03;1.000e+01;8.333e-01;7.540e-04;5.010e+01;5.010e+01
30.187500000;1.014e+00;9.468e-01;1.371e-01;9.340e-01;1.352e-01;1.037e+00;9.255e-01;1.845e-01;1.014e+00;3.787e-02;5.482e-03;1.000e+01;8.333e-01;7.540e-04;5.009e+01;5.009e+01
30.190500000;1.010e+00;9.455e-01;9.738e-02;9.363e-01;9.643e-02;1.031e+00;9.297e-01;1.469e-01;1.010e+00;3.782e-02;3.895e-03;1.000e+01;8.333e-01;7.540e-04;5.008e+01;5.008e+01
30.193500000;1.006e+00;9.447e-01;6.315e-02;9.387e-01;6.275e-02;1.026e+00;9.338e-01;1.143e-01;1.006e+00;3.779e-02;2.526e-03;1.000e+01;8.333e-01;7.540e-04;5.007e+01;5.007e+01
30.196500000;1.003e+00;9.445e-01;3.375e-02;9.412e-01;3.363e-02;1.021e+00;9.378e-01;8.609e-02;1.003e+00;3.778e-02;1.350e-03;1.000e+01;8.333e-01;7.540e-04;5.006e+01;5.006e+01
30.199500000;1.001e+00;9.448e-01;8.500e-03;9.439e-01;8.492e-03;1.017e+00;9.419e-01;6.188e-02;1.001e+00;3.779e-02;3.400e-04;1.000e+01;8.333e-01;7.540e-04;5.005e+01;5.005e+01
30.202500000;9.988e-01;9.455e-01;-1.305e-02;9.467e-01;-1.307e-02;1.014e+00;9.458e-01;4.113e-02;9.988e-01;3.782e-02;-5.220e-04;1.000e+01;8.333e-01;7.540e-04;5.005e+01;5.005e+01
30.205500000;9.970e-01;9.466e-01;-3.147e-02;9.495e-01;-3.157e-02;1.011e+00;9.497e-01;2.342e-02;9.970e-01;3.787e-02;-1.259e-03;1.000e+01;8.333e-01;7.540e-04;5.004e+01;5.004e+01
30.208500000;9.954e-01;9.480e-01;-4.715e-02;9.524e-01;-4.737e-02;1.009e+00;9.536e-01;8.354e-03;9.954e-01;3.792e-02;-1.886e-03;1.000e+01;8.333e-01;7.540e-04;5.004e+01;5.004e+01
30.211500000;9.940e-01;9.497e-01;-6.035e-02;9.554e-01;-6.071e-02;1.006e+00;9.573e-01;-4.322e-03;9.940e-01;3.799e-02;-2.414e-03;1.000e+01;8.333e-01;7.540e-04;5.003e+01;5.003e+01
30.214500000;9.932e-01;9.520e-01;-6.853e-02;9.586e-01;-6.899e-02;1.005e+00;9.610e-01;-1.201e-02;9.932e-01;3.808e-02;-2.741e-03;1.000e+01;8.333e-01;7.540e-04;5.003e+01;5.003e+01
30.217500000;9.928e-01;9.543e-01;-7.285e-02;9.612e-01;-7.338e-02;1.004e+00;9.639e-01;-1.600e-02;9.928e-01;3.817e-02;-2.914e-03;1.000e+01;8.333e-01;7.540e-04;5.002e+01;5.002e+01
30.220500000;9.926e-01;9.560e-01;-7.435e-02;9.631e-01;-7.490e-02;1.004e+00;9.658e-01;-1.728e-02;9.926e-01;3.824e-02;-2.974e-03;1.000e+01;8.333e-01;7.540e-04;5.000e+01;5.000e+01
30.223500000;9.927e-01;9.568e-01;-7.378e-02;9.639e-01;-7.432e-02;1.004e+00;9.666e-01;-1.660e-02;9.927e-01;3.827e-02;-2.951e-03;1.000e+01;8.333e-01;7.540e-04;4.999e+01;4.999e+01
30.226500000;9.929e-01;9.567e-01;-7.168e-02;9.636e-01;-7.219e-02;1.005e+00;9.662e-01;-1.456e-02;9.929e-01;3.827e-02;-2.867e-03;1.000e+01;8.333e-01;7.540e-04;4.998e+01;4.998e+01
30.229500000;9.932e-01;9.556e-01;-6.858e-02;9.622e-01;-6.905e-02;1.005e+00;9.646e-01;-1.166e-02;9.932e-01;3.822e-02;-2.743e-03;1.000e+01;8.333e-01;7.540e-04;4.997e+01;4.997e+01
30.232500000;9.936e-01;9.535e-01;-6.477e-02;9.597e-01;-6.519e-02;1.006e+00;9.618e-01;-8.203e-03;9.936e-01;3.814e-02;-2.591e-03;1.000e+01;8.333e-01;7.540e-04;4.996e+01;4.996e+01
30.235500000;9.940e-01;9.505e-01;-6.057e-02;9.562e-01;-6.094e-02;1.006e+00;9.581e-01;-4.471e-03;9.940e-01;3.802e-02;-2.423e-03;1.000e+01;8.333e-01;7.540e-04;4.995e+01;4.995e+01
30.238500000;9.944e-01;9.469e-01;-5.623e-02;9.522e-01;-5.654e-02;1.007e+00;9.539e-01;-6.205e-04;9.944e-01;3.788e-02;-2.249e-03;1.000e+01;8.333e-01;7.540e-04;4.994e+01;4.994e+01
30.241500000;9.949e-01;9.431e-01;-5.187e-02;9.479e-01;-5.214e-02;1.008e+00;9.494e-01;3.176e-03;9.949e-01;3.772e-02;-2.075e-03;1.000e+01;8.333e-01;7.540e-04;4.994e+01;4.994e+01
30.244500000;9.953e-01;9.390e-01;-4.765e-02;9.435e-01;-4.787e-02;1.008e+00;9.446e-01;6.819e-03;9.953e-01;3.756e-02;-1.906e-03;1.000e+01;8.333e-01;7.540e-04;4.994e+01;4.994e+01
30.247500000;9.957e-01;9.347e-01;-4.360e-02;9.388e-01;-4.379e-02;1.009e+00;9.397e-01;1.026e-02;9.957e-01;3.739e-02;-1.744e-03;1.000e+01;8.333e-01;7.540e-04;4.994e+01;4.994e+01
30.250500000;9.961e-01;9.303e-01;-3.980e-02;9.340e-01;-3.996e-02;1.009e+00;9.347e-01;1.347e-02;9.961e-01;3.721e-02;-1.592e-03;1.000e+01;8.333e-01;7.540e-04;4.994e+01;4.994e+01
30.253500000;9.965e-01;9.257e-01;-3.623e-02;9.290e-01;-3.635e-02;1.010e+00;9.296e-01;1.644e-02;9.965e-01;3.703e-02;-1.449e-03;1.000e+01;8.333e-01;7.540e-04;4.994e+01;4.994e+01
30.256500000;9.968e-01;9.210e-01;-3.290e-02;9.240e-01;-3.301e-02;1.010e+00;9.244e-01;1.913e-02;9.968e-01;3.684e-02;-1.316e-03;1.000e+01;8.333e-01;7.540e-04;4.994e+01;4.994e+01
30.259500000;9.971e-01;9.161e-01;-2.983e-02;9.188e-01;-2.991e-02;1.011e+00;9.191e-01;2.159e-02;9.971e-01;3.665e-02;-1.193e-03;1.000e+01;8.333e-01;7.540e-04;4.994e+01;4.994e+01
30.262500000;9.974e-01;9.113e-01;-2.700e-02;9.136e-01;-2.707e-02;1.011e+00;9.137e-01;2.379e-02;9.974e-01;3.645e-02;-1.080e-03;1.000e+01;8.333e-01;7.540e-04;4.994e+01;4.994e+01
30.265500000;9.976e-01;9.063e-01;-2.440e-02;9.084e-01;-2.446e-02;1.011e+00;9.084e-01;2.576e-02;9.976e-01;3.625e-02;-9.760e-04;1.000e+01;8.333e-01;7.540e-04;4.994e+01;4.994e+01
30.268500000;9.979e-01;9.012e-01;-2.202e-02;9.032e-01;-2.207e-02;1.012e+00;9.030e-01;2.753e-02;9.979e-01;3.605e-02;-8.810e-04;1.000e+01;8.333e-01;7.540e-04;4.994e+01;4.994e+01
30.271500000;9.981e-01;8.962e-01;-1.985e-02;8.980e-01;-1.989e-02;1.012e+00;8.977e-01;2.908e-02;9.981e-01;3.585e-02;-7.940e-04;1.000e+01;8.333e-01;7.540e-04;4.994e+01;4.994e+01
30.274500000;9.983e-01;8.912e-01;-1.788e-02;8.928e-01;-1.791e-02;1.012e+00;8.924e-01;3.046e-02;9.983e-01;3.565e-02;-7.150e-04;1.000e+01;8.333e-01;7.540e-04;4.994e+01;4.994e+01
30.277500000;9.985e-01;8.863e-01;-1.607e-02;8.876e-01;-1.610e-02;1.012e+00;8.872e-01;3.169e-02;9.985e-01;3.545e-02;-6.430e-04;1.000e+01;8.333e-01;7.540e-04;4.994e+01;4.994e+01
30.280500000;9.986e-01;8.813e-01;-1.443e-02;8.826e-01;-1.444e-02;1.012e+00;8.821e-01;3.277e-02;9.986e-01;3.525e-02;-5.770e-04;1.000e+01;8.333e-01;7.540e-04;4.994e+01;4.994e+01
30.283500000;9.988e-01;8.765e-01;-1.295e-02;8.776e-01;-1.297e-02;1.013e+00;8.770e-01;3.370e-02;9.988e-01;3.506e-02;-5.180e-04;1.000e+01;8.333e-01;7.540e-04;4.994e+01;4.994e+01
30.286500000;9.989e-01;8.717e-01;-1.158e-02;8.727e-01;-1.159e-02;1.013e+00;8.721e-01;3.451e-02;9.989e-01;3.487e-02;-4.630e-04;1.000e+01;8.333e-01;7.540e-04;4.994e+01;4.994e+01
30.289500000;9.990e-01;8.671e-01;-1.035e-02;8.679e-01;-1.036e-02;1.013e+00;8.673e-01;3.522e-02;9.990e-01;3.468e-02;-4.140e-04;1.000e+01;8.333e-01;7.540e-04;4.994e+01;4.994e+01
30.292500000;9.991e-01;8.625e-01;-9.225e-03;8.633e-01;-9.233e-03;1.013e+00;8.626e-01;3.586e-02;9.991e-01;3.450e-02;-3.690e-04;1.000e+01;8.333e-01;7.540e-04;4.995e+01;4.995e+01
30.295500000;9.992e-01;8.580e-01;-8.200e-03;8.587e-01;-8.206e-03;1.013e+00;8.580e-01;3.638e-02;9.992e-01;3.432e-02;-3.280e-04;1.000e+01;8.333e-01;7.540e-04;4.995e+01;4.995e+01
30.298500000;9.993e-01;8.537e-01;-7.250e-03;8.543e-01;-7.255e-03;1.013e+00;8.536e-01;3.684e-02;9.993e-01;3.415e-02;-2.900e-04;1.000e+01;8.333e-01;7.540e-04;4.995e+01;4.995e+01
30.301500000;9.994e-01;8.495e-01;-6.400e-03;8.501e-01;-6.404e-03;1.013e+00;8.493e-01;3.726e-02;9.994e-01;3.398e-02;-2.560e-04;1.000e+01;8.333e-01;7.540e-04;4.995e+01;4.995e+01
30.301500000;9.994e-01;8.495e-01;-6.400e-03;8.501e-01;-6.404e-03;1.013e+00;8.493e-01;3.726e-02;9.994e-01;3.398e-02;-2.560e-04;1.000e+01;8.333e-01;7.540e-04;4.995e+01;4.995e+01
30.304500000;9.995e-01;8.456e-01;-5.650e-03;8.460e-01;-5.653e-03;1.013e+00;8.452e-01;3.761e-02;9.995e-01;3.382e-02;-2.260e-04;1.000e+01;8.333e-01;7.540e-04;4.995e+01;4.995e+01
30.307500000;9.995e-01;8.419e-01;-4.950e-03;8.423e-01;-4.952e-03;1.013e+00;8.415e-01;3.788e-02;9.995e-01;3.368e-02;-1.980e-04;1.000e+01;8.333e-01;7.540e-04;4.996e+01;4.996e+01
