time;BusPDR_BUS_Voltage;BusPDR_BUS_ActivePower;BusPDR_BUS_ReactivePower;BusPDR_BUS_ActiveCurrent;BusPDR_BUS_ReactiveCurrent;Wind_Turbine_GEN_UPuInjTerminal;Wind_Turbine_GEN_IpInjTerminal;Wind_Turbine_GEN_IqInjTerminal;Measurements_BUS_Voltage;Measurements_BUS_ActivePower;Measurements_BUS_ReactivePower;StepUp_Xfmr_XFMR_Tap;Wind_Turbine_GEN_ActivePowerSetpointPu;Wind_Turbine_GEN_ReactivePowerSetpointPu;Wind_Turbine_GEN_NetworkFrequencyPu;NetworkFrequencyPu
0.000000000;1.000e+00;8.332e-01;2.433e-09;8.332e-01;-5.901e-09;1.014e+00;8.322e-01;4.185e-02;1.000e+00;3.333e-02;6.923e-10;1.000e+01;8.333e-01;7.540e-04;5.000e+01;5.000e+01
19.999996000;1.000e+00;8.332e-01;-8.303e-10;8.332e-01;-6.449e-10;1.014e+00;8.322e-01;4.185e-02;1.000e+00;3.333e-02;-3.530e-09;1.000e+01;8.333e-01;7.540e-04;5.000e+01;5.000e+01
19.999996000;1.000e+00;8.332e-01;-8.543e-10;8.332e-01;-6.553e-10;1.014e+00;8.322e-01;4.185e-02;1.000e+00;3.333e-02;-3.442e-09;1.000e+01;8.333e-01;-2.147e-02;5.000e+01;5.000e+01
19.999997000;1.000e+00;8.332e-01;-7.645e-10;8.332e-01;-7.096e-10;1.014e+00;8.322e-01;4.185e-02;1.000e+00;3.333e-02;-3.071e-09;1.000e+01;8.333e-01;-2.147e-02;5.000e+01;5.000e+01
20.000002000;1.000e+00;8.332e-01;-1.087e-10;8.333e-01;-5.926e-10;1.014e+00;8.322e-01;4.185e-02;1.000e+00;3.333e-02;-1.759e-09;1.000e+01;8.333e-01;-2.147e-02;5.000e+01;5.000e+01
20.000007000;1.000e+00;8.332e-01;9.305e-10;8.333e-01;8.085e-10;1.014e+00;8.322e-01;4.182e-02;1.000e+00;3.333e-02;4.330e-10;1.000e+01;8.333e-01;-2.147e-02;5.000e+01;5.000e+01
20.000020000;1.000e+00;8.332e-01;-2.500e-05;8.333e-01;-2.500e-05;1.014e+00;8.322e-01;4.182e-02;1.000e+00;3.333e-02;-9.991e-07;1.000e+01;8.333e-01;-2.147e-02;5.000e+01;5.000e+01
20.000031000;1.000e+00;8.332e-01;-5.000e-05;8.332e-01;-4.999e-05;1.014e+00;8.322e-01;4.180e-02;1.000e+00;3.333e-02;-2.000e-06;1.000e+01;8.333e-01;-2.147e-02;5.000e+01;5.000e+01
20.000076000;1.000e+00;8.332e-01;-7.500e-05;8.332e-01;-7.500e-05;1.014e+00;8.322e-01;4.175e-02;1.000e+00;3.333e-02;-3.002e-06;1.000e+01;8.333e-01;-2.147e-02;5.000e+01;5.000e+01
20.000099000;1.000e+00;8.332e-01;-1.250e-04;8.333e-01;-1.250e-04;1.014e+00;8.322e-01;4.173e-02;1.000e+00;3.333e-02;-5.003e-06;1.000e+01;8.333e-01;-2.147e-02;5.000e+01;5.000e+01
20.000117000;1.000e+00;8.332e-01;-1.250e-04;8.332e-01;-1.250e-04;1.014e+00;8.322e-01;4.170e-02;1.000e+00;3.333e-02;-5.003e-06;1.000e+01;8.333e-01;-2.147e-02;5.000e+01;5.000e+01
20.000140000;9.999e-01;8.332e-01;-1.500e-04;8.332e-01;-1.500e-04;1.014e+00;8.322e-01;4.168e-02;9.999e-01;3.333e-02;-6.003e-06;1.000e+01;8.333e-01;-2.147e-02;5.000e+01;5.000e+01
20.000164000;9.999e-01;8.332e-01;-1.750e-04;8.333e-01;-1.750e-04;1.014e+00;8.322e-01;4.165e-02;9.999e-01;3.333e-02;-7.003e-06;1.000e+01;8.333e-01;-2.147e-02;5.000e+01;5.000e+01
20.000210000;9.999e-01;8.332e-01;-2.250e-04;8.332e-01;-2.250e-04;1.014e+00;8.322e-01;4.160e-02;9.999e-01;3.333e-02;-9.003e-06;1.000e+01;8.333e-01;-2.147e-02;5.000e+01;5.000e+01
20.000303000;9.999e-01;8.332e-01;-3.250e-04;8.332e-01;-3.250e-04;1.014e+00;8.322e-01;4.151e-02;9.999e-01;3.333e-02;-1.300e-05;1.000e+01;8.333e-01;-2.147e-02;5.000e+01;5.000e+01
20.000397000;9.999e-01;8.331e-01;-4.250e-04;8.332e-01;-4.251e-04;1.014e+00;8.322e-01;4.141e-02;9.999e-01;3.332e-02;-1.700e-05;1.000e+01;8.333e-01;-2.147e-02;5.000e+01;5.000e+01
20.000490000;9.998e-01;8.331e-01;-5.250e-04;8.332e-01;-5.251e-04;1.014e+00;8.322e-01;4.131e-02;9.998e-01;3.332e-02;-2.100e-05;1.000e+01;8.333e-01;-2.147e-02;5.000e+01;5.000e+01
20.000583000;9.998e-01;8.330e-01;-6.250e-04;8.332e-01;-6.251e-04;1.014e+00;8.322e-01;4.122e-02;9.998e-01;3.332e-02;-2.500e-05;1.000e+01;8.333e-01;-2.147e-02;5.000e+01;5.000e+01
20.000770000;9.997e-01;8.330e-01;-8.250e-04;8.332e-01;-8.252e-04;1.013e+00;8.322e-01;4.105e-02;9.997e-01;3.332e-02;-3.300e-05;1.000e+01;8.333e-01;-2.147e-02;5.000e+01;5.000e+01
20.001143000;9.996e-01;8.329e-01;-1.200e-03;8.332e-01;-1.200e-03;1.013e+00;8.322e-01;4.066e-02;9.996e-01;3.331e-02;-4.800e-05;1.000e+01;8.333e-01;-2.147e-02;5.001e+01;5.001e+01
20.001517000;9.995e-01;8.327e-01;-1.575e-03;8.332e-01;-1.576e-03;1.013e+00;8.322e-01;4.032e-02;9.995e-01;3.331e-02;-6.300e-05;1.000e+01;8.333e-01;-2.147e-02;5.001e+01;5.001e+01
20.001890000;9.993e-01;8.326e-01;-1.925e-03;8.332e-01;-1.926e-03;1.013e+00;8.322e-01;3.995e-02;9.993e-01;3.331e-02;-7.700e-05;1.000e+01;8.333e-01;-2.147e-02;5.001e+01;5.001e+01
20.002263000;9.992e-01;8.325e-01;-2.275e-03;8.331e-01;-2.277e-03;1.013e+00;8.322e-01;3.964e-02;9.992e-01;3.330e-02;-9.100e-05;1.000e+01;8.333e-01;-2.147e-02;5.001e+01;5.001e+01
20.002636000;9.991e-01;8.324e-01;-2.600e-03;8.331e-01;-2.602e-03;1.013e+00;8.322e-01;3.930e-02;9.991e-01;3.330e-02;-1.040e-04;1.000e+01;8.333e-01;-2.147e-02;5.001e+01;5.001e+01
20.003010000;9.990e-01;8.323e-01;-2.925e-03;8.331e-01;-2.928e-03;1.013e+00;8.322e-01;3.901e-02;9.990e-01;3.329e-02;-1.170e-04;1.000e+01;8.333e-01;-2.147e-02;5.001e+01;5.001e+01
20.003383000;9.989e-01;8.322e-01;-3.225e-03;8.331e-01;-3.229e-03;1.013e+00;8.322e-01;3.869e-02;9.989e-01;3.329e-02;-1.290e-04;1.000e+01;8.333e-01;-2.147e-02;5.001e+01;5.001e+01
20.003756000;9.988e-01;8.321e-01;-3.500e-03;8.331e-01;-3.504e-03;1.012e+00;8.322e-01;3.842e-02;9.988e-01;3.328e-02;-1.400e-04;1.000e+01;8.333e-01;-2.147e-02;5.001e+01;5.001e+01
20.004129000;9.987e-01;8.320e-01;-3.800e-03;8.331e-01;-3.805e-03;1.012e+00;8.322e-01;3.816e-02;9.987e-01;3.328e-02;-1.520e-04;1.000e+01;8.333e-01;-2.147e-02;5.001e+01;5.001e+01
20.004503000;9.986e-01;8.319e-01;-4.050e-03;8.331e-01;-4.056e-03;1.012e+00;8.322e-01;3.789e-02;9.986e-01;3.328e-02;-1.620e-04;1.000e+01;8.333e-01;-2.147e-02;5.001e+01;5.001e+01
20.004876000;9.985e-01;8.318e-01;-4.325e-03;8.331e-01;-4.331e-03;1.012e+00;8.322e-01;3.762e-02;9.985e-01;3.327e-02;-1.730e-04;1.000e+01;8.333e-01;-2.147e-02;5.001e+01;5.001e+01
20.005249000;9.985e-01;8.318e-01;-4.550e-03;8.331e-01;-4.557e-03;1.012e+00;8.322e-01;3.740e-02;9.985e-01;3.327e-02;-1.820e-04;1.000e+01;8.333e-01;-2.147e-02;5.001e+01;5.001e+01
20.005622000;9.984e-01;8.317e-01;-4.800e-03;8.331e-01;-4.808e-03;1.012e+00;8.322e-01;3.716e-02;9.984e-01;3.327e-02;-1.920e-04;1.000e+01;8.333e-01;-2.147e-02;5.001e+01;5.001e+01
20.005996000;9.983e-01;8.316e-01;-5.025e-03;8.330e-01;-5.034e-03;1.012e+00;8.322e-01;3.694e-02;9.983e-01;3.327e-02;-2.010e-04;1.000e+01;8.333e-01;-2.147e-02;5.001e+01;5.001e+01
20.006369000;9.982e-01;8.316e-01;-5.225e-03;8.331e-01;-5.234e-03;1.012e+00;8.323e-01;3.675e-02;9.982e-01;3.326e-02;-2.090e-04;1.000e+01;8.333e-01;-2.147e-02;5.001e+01;5.001e+01
20.006742000;9.982e-01;8.315e-01;-5.450e-03;8.330e-01;-5.460e-03;1.012e+00;8.323e-01;3.653e-02;9.982e-01;3.326e-02;-2.180e-04;1.000e+01;8.333e-01;-2.147e-02;5.001e+01;5.001e+01
20.007115000;9.981e-01;8.315e-01;-5.650e-03;8.330e-01;-5.661e-03;1.012e+00;8.323e-01;3.633e-02;9.981e-01;3.326e-02;-2.260e-04;1.000e+01;8.333e-01;-2.147e-02;5.001e+01;5.001e+01
20.007488000;9.980e-01;8.314e-01;-5.825e-03;8.330e-01;-5.837e-03;1.011e+00;8.323e-01;3.616e-02;9.980e-01;3.326e-02;-2.330e-04;1.000e+01;8.333e-01;-2.147e-02;5.001e+01;5.001e+01
