time;BusPDR_BUS_Voltage;BusPDR_BUS_ActivePower;BusPDR_BUS_ReactivePower;BusPDR_BUS_ActiveCurrent;BusPDR_BUS_ReactiveCurrent;Wind_Turbine_GEN_UPuInjTerminal;Wind_Turbine_GEN_IpInjTerminal;Wind_Turbine_GEN_IqInjTerminal;Measurements_BUS_Voltage;Measurements_BUS_ActivePower;Measurements_BUS_ReactivePower;StepUp_Xfmr_XFMR_Tap;Wind_Turbine_GEN_ActivePowerSetpointPu;Wind_Turbine_GEN_ReactivePowerSetpointPu;Wind_Turbine_GEN_NetworkFrequencyPu;NetworkFrequencyPu
0.000000000;1.000e+00;8.332e-01;5.581e-09;8.332e-01;-3.307e-09;1.014e+00;8.322e-01;4.185e-02;1.000e+00;3.333e-02;7.810e-09;1.000e+01;8.333e-01;7.540e-04;5.000e+01;5.000e+01
0.000001000;1.000e+00;8.332e-01;5.552e-09;8.332e-01;-3.362e-09;1.014e+00;8.322e-01;4.185e-02;1.000e+00;3.333e-02;7.727e-09;1.000e+01;8.333e-01;7.540e-04;5.000e+01;5.000e+01
20.002020000;1.000e+00;8.332e-01;-7.494e-10;8.332e-01;-1.405e-10;1.014e+00;8.322e-01;4.185e-02;1.000e+00;3.333e-02;8.357e-09;1.000e+01;8.333e-01;7.540e-04;5.000e+01;5.000e+01
20.003020000;1.000e+00;8.332e-01;-7.190e-10;8.332e-01;-2.220e-10;1.014e+00;8.322e-01;4.185e-02;1.000e+00;3.333e-02;8.419e-09;1.000e+01;8.333e-01;7.540e-04;5.001e+01;5.001e+01
20.007020000;1.000e+00;8.332e-01;-5.085e-10;8.332e-01;-5.067e-10;1.014e+00;8.322e-01;4.185e-02;1.000e+00;3.333e-02;8.602e-09;1.000e+01;8.333e-01;7.540e-04;5.001e+01;5.001e+01
20.008020000;1.000e+00;8.332e-01;-4.395e-10;8.332e-01;-5.702e-10;1.014e+00;8.322e-01;4.185e-02;1.000e+00;3.333e-02;8.636e-09;1.000e+01;8.333e-01;7.540e-04;5.002e+01;5.002e+01
20.012020000;1.000e+00;8.332e-01;-9.336e-11;8.332e-01;-7.884e-10;1.014e+00;8.322e-01;4.185e-02;1.000e+00;3.333e-02;8.743e-09;1.000e+01;8.333e-01;7.540e-04;5.002e+01;5.002e+01
20.013020000;1.000e+00;8.332e-01;6.799e-12;8.332e-01;-8.266e-10;1.014e+00;8.322e-01;4.185e-02;1.000e+00;3.333e-02;8.763e-09;1.000e+01;8.333e-01;7.540e-04;5.003e+01;5.003e+01
20.017020000;1.000e+00;8.332e-01;4.178e-10;8.332e-01;-9.094e-10;1.014e+00;8.322e-01;4.185e-02;1.000e+00;3.333e-02;8.783e-09;1.000e+01;8.333e-01;7.540e-04;5.003e+01;5.003e+01
20.018020000;1.000e+00;8.332e-01;5.271e-10;8.332e-01;-9.191e-10;1.014e+00;8.322e-01;4.185e-02;1.000e+00;3.333e-02;8.769e-09;1.000e+01;8.333e-01;7.540e-04;5.004e+01;5.004e+01
20.022020000;1.000e+00;8.332e-01;1.028e-09;8.332e-01;-9.657e-10;1.014e+00;8.322e-01;4.185e-02;1.000e+00;3.333e-02;8.662e-09;1.000e+01;8.333e-01;7.540e-04;5.004e+01;5.004e+01
20.023020000;1.000e+00;8.332e-01;1.168e-09;8.332e-01;-9.961e-10;1.014e+00;8.322e-01;4.185e-02;1.000e+00;3.333e-02;8.630e-09;1.000e+01;8.333e-01;7.540e-04;5.005e+01;5.005e+01
20.027922000;1.000e+00;8.332e-01;5.069e-10;8.332e-01;-3.291e-09;1.014e+00;8.322e-01;4.185e-02;1.000e+00;3.333e-02;-5.253e-10;1.000e+01;8.333e-01;7.540e-04;5.005e+01;5.005e+01
20.028152000;1.000e+00;8.332e-01;2.057e-10;8.332e-01;-3.333e-09;1.014e+00;8.322e-01;4.182e-02;1.000e+00;3.333e-02;-9.736e-10;1.000e+01;8.333e-01;7.540e-04;5.005e+01;5.005e+01
20.028383000;1.000e+00;8.332e-01;-1.014e-10;8.332e-01;-3.374e-09;1.014e+00;8.321e-01;4.182e-02;1.000e+00;3.333e-02;-1.419e-09;1.000e+01;8.333e-01;7.540e-04;5.006e+01;5.006e+01
20.028843000;1.000e+00;8.332e-01;-7.252e-10;8.332e-01;-3.446e-09;1.014e+00;8.321e-01;4.182e-02;1.000e+00;3.333e-02;-2.297e-09;1.000e+01;8.333e-01;7.540e-04;5.006e+01;5.006e+01
20.029074000;1.000e+00;8.332e-01;-1.037e-09;8.331e-01;-3.474e-09;1.014e+00;8.321e-01;4.182e-02;1.000e+00;3.333e-02;-2.727e-09;1.000e+01;8.333e-01;7.540e-04;5.006e+01;5.006e+01
20.029331000;1.000e+00;8.332e-01;-3.196e-09;8.331e-01;-3.406e-09;1.014e+00;8.321e-01;4.182e-02;1.000e+00;3.333e-02;-5.529e-09;1.000e+01;8.333e-01;7.540e-04;5.006e+01;5.006e+01
20.029395000;1.000e+00;8.331e-01;-3.378e-09;8.331e-01;-3.360e-09;1.014e+00;8.321e-01;4.182e-02;1.000e+00;3.333e-02;-5.755e-09;1.000e+01;8.333e-01;7.540e-04;5.006e+01;5.006e+01
20.029651000;1.000e+00;8.331e-01;-3.783e-09;8.331e-01;-3.230e-09;1.014e+00;8.321e-01;4.182e-02;1.000e+00;3.333e-02;-6.254e-09;1.000e+01;8.333e-01;7.540e-04;5.006e+01;5.006e+01
20.029779000;1.000e+00;8.331e-01;-3.879e-09;8.331e-01;-3.198e-09;1.014e+00;8.320e-01;4.182e-02;1.000e+00;3.332e-02;-6.367e-09;1.000e+01;8.333e-01;7.540e-04;5.006e+01;5.006e+01
20.030035000;1.000e+00;8.331e-01;-3.958e-09;8.331e-01;-3.175e-09;1.014e+00;8.320e-01;4.182e-02;1.000e+00;3.332e-02;-6.456e-09;1.000e+01;8.333e-01;7.540e-04;5.006e+01;5.006e+01
20.030291000;1.000e+00;8.330e-01;-4.025e-09;8.330e-01;-3.161e-09;1.014e+00;8.320e-01;4.182e-02;1.000e+00;3.332e-02;-6.521e-09;1.000e+01;8.333e-01;7.540e-04;5.006e+01;5.006e+01
20.030547000;1.000e+00;8.330e-01;-4.081e-09;8.330e-01;-3.159e-09;1.014e+00;8.320e-01;4.182e-02;1.000e+00;3.332e-02;-6.563e-09;1.000e+01;8.333e-01;7.540e-04;5.006e+01;5.006e+01
20.030803000;1.000e+00;8.330e-01;-4.127e-09;8.330e-01;-3.169e-09;1.014e+00;8.319e-01;4.182e-02;1.000e+00;3.332e-02;-6.586e-09;1.000e+01;8.333e-01;7.540e-04;5.006e+01;5.006e+01
20.031059000;1.000e+00;8.329e-01;-4.164e-09;8.329e-01;-3.190e-09;1.014e+00;8.319e-01;4.180e-02;1.000e+00;3.332e-02;-6.592e-09;1.000e+01;8.333e-01;7.540e-04;5.006e+01;5.006e+01
20.031315000;1.000e+00;8.329e-01;-4.192e-09;8.329e-01;-3.225e-09;1.014e+00;8.319e-01;4.180e-02;1.000e+00;3.332e-02;-6.584e-09;1.000e+01;8.333e-01;7.540e-04;5.006e+01;5.006e+01
20.031571000;1.000e+00;8.329e-01;-4.207e-09;8.329e-01;-3.274e-09;1.014e+00;8.318e-01;4.180e-02;1.000e+00;3.332e-02;-6.566e-09;1.000e+01;8.333e-01;7.540e-04;5.006e+01;5.006e+01
20.031827000;1.000e+00;8.329e-01;-4.209e-09;8.328e-01;-3.339e-09;1.014e+00;8.318e-01;4.180e-02;1.000e+00;3.331e-02;-6.539e-09;1.000e+01;8.333e-01;7.540e-04;5.006e+01;5.006e+01
20.032083000;1.000e+00;8.328e-01;-4.196e-09;8.328e-01;-3.418e-09;1.014e+00;8.317e-01;4.180e-02;1.000e+00;3.331e-02;-6.504e-09;1.000e+01;8.333e-01;7.540e-04;5.006e+01;5.006e+01
20.032339000;1.000e+00;8.328e-01;-4.167e-09;8.327e-01;-3.510e-09;1.014e+00;8.317e-01;4.180e-02;1.000e+00;3.331e-02;-6.462e-09;1.000e+01;8.333e-01;7.540e-04;5.006e+01;5.006e+01
20.032595000;1.000e+00;8.327e-01;-4.122e-09;8.327e-01;-3.612e-09;1.014e+00;8.317e-01;4.180e-02;1.000e+00;3.331e-02;-6.416e-09;1.000e+01;8.333e-01;7.540e-04;5.006e+01;5.006e+01
20.032851000;1.000e+00;8.327e-01;-4.064e-09;8.327e-01;-3.720e-09;1.014e+00;8.316e-01;4.180e-02;1.000e+00;3.331e-02;-6.369e-09;1.000e+01;8.333e-01;7.540e-04;5.006e+01;5.006e+01
20.033035000;1.000e+00;8.327e-01;2.500e-05;8.326e-01;2.500e-05;1.014e+00;8.316e-01;4.180e-02;1.000e+00;3.331e-02;9.937e-07;1.000e+01;8.333e-01;7.540e-04;5.006e+01;5.006e+01
20.033067000;1.000e+00;8.327e-01;2.500e-05;8.326e-01;2.500e-05;1.014e+00;8.316e-01;4.180e-02;1.000e+00;3.331e-02;9.940e-07;1.000e+01;8.333e-01;7.540e-04;5.006e+01;5.006e+01
20.033099000;1.000e+00;8.327e-01;2.500e-05;8.326e-01;2.500e-05;1.014e+00;8.315e-01;4.180e-02;1.000e+00;3.331e-02;9.940e-07;1.000e+01;8.333e-01;7.540e-04;5.006e+01;5.006e+01
20.033163000;1.000e+00;8.326e-01;2.500e-05;8.326e-01;2.500e-05;1.014e+00;8.315e-01;4.180e-02;1.000e+00;3.331e-02;9.941e-07;1.000e+01;8.333e-01;7.540e-04;5.006e+01;5.006e+01
20.033227000;1.000e+00;8.326e-01;2.500e-05;8.326e-01;2.500e-05;1.014e+00;8.315e-01;4.180e-02;1.000e+00;3.331e-02;9.943e-07;1.000e+01;8.333e-01;7.540e-04;5.006e+01;5.006e+01
20.033355000;1.000e+00;8.326e-01;2.500e-05;8.326e-01;2.500e-05;1.014e+00;8.315e-01;4.180e-02;1.000e+00;3.330e-02;9.944e-07;1.000e+01;8.333e-01;7.540e-04;5.006e+01;5.006e+01
20.033483000;1.000e+00;8.326e-01;2.500e-05;8.325e-01;2.500e-05;1.014e+00;8.315e-01;4.180e-02;1.000e+00;3.330e-02;9.945e-07;1.000e+01;8.333e-01;7.540e-04;5.006e+01;5.006e+01
20.033611000;1.000e+00;8.325e-01;2.500e-05;8.325e-01;2.500e-05;1.014e+00;8.315e-01;4.180e-02;1.000e+00;3.330e-02;9.947e-07;1.000e+01;8.333e-01;7.540e-04;5.006e+01;5.006e+01
20.033849000;1.000e+00;8.325e-01;2.500e-05;8.325e-01;2.500e-05;1.014e+00;8.314e-01;4.180e-02;1.000e+00;3.330e-02;9.948e-07;1.000e+01;8.333e-01;7.540e-04;5.006e+01;5.006e+01
20.033913000;1.000e+00;8.325e-01;2.500e-05;8.325e-01;2.500e-05;1.014e+00;8.314e-01;4.180e-02;1.000e+00;3.330e-02;9.959e-07;1.000e+01;8.333e-01;7.540e-04;5.006e+01;5.006e+01
20.033977000;1.000e+00;8.325e-01;2.500e-05;8.324e-01;2.500e-05;1.014e+00;8.314e-01;4.180e-02;1.000e+00;3.330e-02;9.960e-07;1.000e+01;8.333e-01;7.540e-04;5.006e+01;5.006e+01
20.034105000;1.000e+00;8.325e-01;2.500e-05;8.324e-01;2.500e-05;1.014e+00;8.314e-01;4.180e-02;1.000e+00;3.330e-02;9.962e-07;1.000e+01;8.333e-01;7.540e-04;5.006e+01;5.006e+01
20.034233000;1.000e+00;8.324e-01;2.500e-05;8.324e-01;2.500e-05;1.014e+00;8.313e-01;4.180e-02;1.000e+00;3.330e-02;9.963e-07;1.000e+01;8.333e-01;7.540e-04;5.006e+01;5.006e+01
20.034361000;1.000e+00;8.324e-01;2.500e-05;8.323e-01;2.500e-05;1.014e+00;8.313e-01;4.180e-02;1.000e+00;3.330e-02;9.964e-07;1.000e+01;8.333e-01;7.540e-04;5.006e+01;5.006e+01
20.034617000;1.000e+00;8.323e-01;5.000e-05;8.323e-01;5.000e-05;1.014e+00;8.312e-01;4.177e-02;1.000e+00;3.329e-02;1.997e-06;1.000e+01;8.333e-01;7.540e-04;5.006e+01;5.006e+01
20.034873000;1.000e+00;8.323e-01;5.000e-05;8.322e-01;5.000e-05;1.014e+00;8.312e-01;4.177e-02;1.000e+00;3.329e-02;1.997e-06;1.000e+01;8.333e-01;7.540e-04;5.006e+01;5.006e+01
20.035129000;1.000e+00;8.323e-01;5.000e-05;8.322e-01;5.000e-05;1.014e+00;8.311e-01;4.177e-02;1.000e+00;3.329e-02;1.997e-06;1.000e+01;8.333e-01;7.540e-04;5.006e+01;5.006e+01
