time;BusPDR_BUS_Voltage;BusPDR_BUS_ActivePower;BusPDR_BUS_ReactivePower;BusPDR_BUS_ActiveCurrent;BusPDR_BUS_ReactiveCurrent;Wind_Turbine_GEN_MagnitudeControlledByAVRPu;Measurements_BUS_Voltage;Measurements_BUS_ActivePower;Measurements_BUS_ReactivePower;StepUp_Xfmr_XFMR_Tap;Wind_Turbine_GEN_InjectedActiveCurrent;Wind_Turbine_GEN_InjectedReactiveCurrent;Wind_Turbine_GEN_AVRSetpointPu;Wind_Turbine_GEN_NetworkFrequencyPu;NetworkFrequencyPu
0.000000000;1.044e+00;8.333e-01;4.444e-01;7.979e-01;4.255e-01;1.197e+00;1.044e+00;7.500e-01;4.000e-01;1.000e+01;8.003e-01;-4.458e-01;1.197e+00;5.000e+01;5.000e+01
19.989996000;1.044e+00;8.333e-01;4.444e-01;7.979e-01;4.255e-01;1.197e+00;1.044e+00;7.500e-01;4.000e-01;1.000e+01;8.004e-01;-4.458e-01;1.197e+00;5.000e+01;5.000e+01
19.989997000;1.044e+00;8.333e-01;4.444e-01;7.979e-01;4.255e-01;1.196e+00;1.044e+00;7.500e-01;4.000e-01;1.000e+01;8.004e-01;-4.458e-01;1.197e+00;5.000e+01;5.000e+01
19.990000000;1.044e+00;8.333e-01;4.444e-01;7.979e-01;4.255e-01;1.197e+00;1.044e+00;7.500e-01;4.000e-01;1.000e+01;8.004e-01;-4.458e-01;1.197e+00;5.000e+01;5.000e+01
19.990004000;1.044e+00;8.334e-01;4.445e-01;7.979e-01;4.255e-01;1.197e+00;1.044e+00;7.500e-01;4.000e-01;1.000e+01;8.004e-01;-4.458e-01;1.197e+00;5.000e+01;5.000e+01
19.990124000;1.046e+00;8.346e-01;4.451e-01;7.979e-01;4.255e-01;1.198e+00;1.046e+00;7.511e-01;4.006e-01;1.000e+01;8.004e-01;-4.458e-01;1.197e+00;5.000e+01;5.000e+01
19.990252000;1.048e+00;8.359e-01;4.458e-01;7.979e-01;4.255e-01;1.200e+00;1.048e+00;7.523e-01;4.012e-01;1.000e+01;8.004e-01;-4.458e-01;1.197e+00;4.999e+01;4.999e+01
19.990380000;1.049e+00;8.372e-01;4.465e-01;7.979e-01;4.255e-01;1.202e+00;1.049e+00;7.535e-01;4.019e-01;1.000e+01;8.003e-01;-4.458e-01;1.197e+00;4.999e+01;4.999e+01
19.990636000;1.053e+00;8.398e-01;4.479e-01;7.979e-01;4.255e-01;1.206e+00;1.053e+00;7.558e-01;4.031e-01;1.000e+01;8.003e-01;-4.458e-01;1.197e+00;4.998e+01;4.998e+01
19.991006000;1.057e+00;8.435e-01;4.498e-01;7.978e-01;4.255e-01;1.211e+00;1.057e+00;7.592e-01;4.048e-01;1.000e+01;8.003e-01;-4.457e-01;1.197e+00;4.998e+01;4.998e+01
19.991262000;1.061e+00;8.461e-01;4.512e-01;7.978e-01;4.254e-01;1.215e+00;1.061e+00;7.615e-01;4.060e-01;1.000e+01;8.003e-01;-4.456e-01;1.197e+00;4.997e+01;4.997e+01
19.993310000;1.087e+00;8.665e-01;4.611e-01;7.974e-01;4.243e-01;1.244e+00;1.087e+00;7.799e-01;4.150e-01;1.000e+01;8.001e-01;-4.441e-01;1.197e+00;4.997e+01;4.997e+01
19.993822000;1.093e+00;8.715e-01;4.633e-01;7.972e-01;4.238e-01;1.251e+00;1.093e+00;7.844e-01;4.170e-01;1.000e+01;8.000e-01;-4.435e-01;1.197e+00;4.997e+01;4.997e+01
19.995204000;1.111e+00;8.848e-01;4.687e-01;7.965e-01;4.219e-01;1.270e+00;1.111e+00;7.963e-01;4.219e-01;1.000e+01;7.994e-01;-4.415e-01;1.197e+00;4.997e+01;4.997e+01
19.995665000;1.117e+00;8.892e-01;4.704e-01;7.962e-01;4.212e-01;1.277e+00;1.117e+00;8.003e-01;4.233e-01;1.000e+01;7.992e-01;-4.406e-01;1.197e+00;4.997e+01;4.997e+01
19.996587000;1.129e+00;8.977e-01;4.734e-01;7.954e-01;4.194e-01;1.289e+00;1.129e+00;8.079e-01;4.260e-01;1.000e+01;7.986e-01;-4.387e-01;1.197e+00;4.997e+01;4.997e+01
19.997048000;1.134e+00;9.019e-01;4.747e-01;7.950e-01;4.185e-01;1.296e+00;1.134e+00;8.117e-01;4.273e-01;1.000e+01;7.982e-01;-4.376e-01;1.197e+00;4.997e+01;4.997e+01
19.997508000;1.140e+00;9.061e-01;4.760e-01;7.945e-01;4.174e-01;1.302e+00;1.140e+00;8.155e-01;4.284e-01;1.000e+01;7.978e-01;-4.365e-01;1.197e+00;4.997e+01;4.997e+01
19.998430000;1.152e+00;9.142e-01;4.782e-01;7.935e-01;4.151e-01;1.314e+00;1.152e+00;8.228e-01;4.304e-01;1.000e+01;7.969e-01;-4.340e-01;1.197e+00;4.997e+01;4.997e+01
19.999996000;1.172e+00;9.275e-01;4.812e-01;7.913e-01;4.105e-01;1.335e+00;1.172e+00;8.347e-01;4.331e-01;1.000e+01;7.949e-01;-4.291e-01;1.197e+00;4.997e+01;4.997e+01
19.999997000;1.172e+00;9.275e-01;4.812e-01;7.913e-01;4.105e-01;1.335e+00;1.172e+00;8.348e-01;4.331e-01;1.000e+01;7.949e-01;-4.291e-01;1.197e+00;4.997e+01;4.997e+01
20.000004000;1.172e+00;9.276e-01;4.812e-01;7.913e-01;4.105e-01;1.335e+00;1.172e+00;8.348e-01;4.331e-01;1.000e+01;7.949e-01;-4.291e-01;1.197e+00;4.997e+01;4.997e+01
20.000124000;1.174e+00;9.286e-01;4.814e-01;7.911e-01;4.101e-01;1.337e+00;1.174e+00;8.357e-01;4.332e-01;1.000e+01;7.947e-01;-4.287e-01;1.197e+00;4.997e+01;4.997e+01
20.000508000;1.179e+00;9.317e-01;4.819e-01;7.904e-01;4.088e-01;1.342e+00;1.179e+00;8.385e-01;4.337e-01;1.000e+01;7.941e-01;-4.274e-01;1.197e+00;4.997e+01;4.997e+01
20.001020000;1.185e+00;9.358e-01;4.825e-01;7.895e-01;4.071e-01;1.348e+00;1.185e+00;8.422e-01;4.343e-01;1.000e+01;7.933e-01;-4.255e-01;1.197e+00;4.997e+01;4.997e+01
20.001532000;1.192e+00;9.398e-01;4.830e-01;7.886e-01;4.053e-01;1.355e+00;1.192e+00;8.459e-01;4.347e-01;1.000e+01;7.924e-01;-4.236e-01;1.197e+00;4.997e+01;4.997e+01
20.003580000;1.218e+00;9.552e-01;4.838e-01;7.843e-01;3.973e-01;1.381e+00;1.218e+00;8.597e-01;4.355e-01;1.000e+01;7.884e-01;-4.152e-01;1.197e+00;4.997e+01;4.997e+01
20.004092000;1.225e+00;9.588e-01;4.838e-01;7.830e-01;3.951e-01;1.388e+00;1.225e+00;8.630e-01;4.354e-01;1.000e+01;7.873e-01;-4.129e-01;1.197e+00;4.997e+01;4.997e+01
20.004604000;1.231e+00;9.624e-01;4.836e-01;7.818e-01;3.928e-01;1.394e+00;1.231e+00;8.662e-01;4.352e-01;1.000e+01;7.861e-01;-4.105e-01;1.197e+00;4.997e+01;4.997e+01
20.005116000;1.238e+00;9.659e-01;4.833e-01;7.805e-01;3.905e-01;1.400e+00;1.238e+00;8.693e-01;4.350e-01;1.000e+01;7.848e-01;-4.081e-01;1.197e+00;4.997e+01;4.997e+01
20.005628000;1.244e+00;9.693e-01;4.830e-01;7.791e-01;3.882e-01;1.407e+00;1.244e+00;8.724e-01;4.347e-01;1.000e+01;7.835e-01;-4.057e-01;1.197e+00;4.997e+01;4.997e+01
20.007164000;1.264e+00;9.790e-01;4.812e-01;7.747e-01;3.808e-01;1.426e+00;1.264e+00;8.811e-01;4.331e-01;1.000e+01;7.794e-01;-3.980e-01;1.197e+00;4.997e+01;4.997e+01
20.009724000;1.296e+00;9.936e-01;4.764e-01;7.664e-01;3.675e-01;1.456e+00;1.296e+00;8.942e-01;4.288e-01;1.000e+01;7.715e-01;-3.841e-01;1.197e+00;4.997e+01;4.997e+01
20.009963000;1.300e+00;9.948e-01;4.758e-01;7.655e-01;3.662e-01;1.459e+00;1.300e+00;8.953e-01;4.283e-01;1.000e+01;7.707e-01;-3.828e-01;1.197e+00;4.997e+01;4.997e+01
20.009997000;1.300e+00;9.950e-01;4.758e-01;7.654e-01;3.660e-01;1.460e+00;1.300e+00;8.955e-01;4.282e-01;1.000e+01;7.706e-01;-3.826e-01;1.197e+00;4.997e+01;4.997e+01
20.010000000;1.300e+00;9.950e-01;4.758e-01;7.654e-01;3.660e-01;1.460e+00;1.300e+00;8.955e-01;4.282e-01;1.000e+01;7.705e-01;-3.825e-01;1.197e+00;4.997e+01;4.997e+01
20.010004000;1.300e+00;9.950e-01;4.757e-01;7.654e-01;3.659e-01;1.460e+00;1.300e+00;8.955e-01;4.282e-01;1.000e+01;7.705e-01;-3.825e-01;1.197e+00;4.997e+01;4.997e+01
20.010012000;1.300e+00;9.950e-01;4.757e-01;7.654e-01;3.659e-01;1.460e+00;1.300e+00;8.955e-01;4.281e-01;1.000e+01;7.705e-01;-3.825e-01;1.197e+00;4.997e+01;4.997e+01
20.010060000;1.300e+00;9.947e-01;4.753e-01;7.652e-01;3.656e-01;1.460e+00;1.300e+00;8.953e-01;4.278e-01;1.000e+01;7.703e-01;-3.822e-01;1.197e+00;4.997e+01;4.997e+01
20.010252000;1.300e+00;9.939e-01;4.740e-01;7.645e-01;3.646e-01;1.459e+00;1.300e+00;8.945e-01;4.266e-01;1.000e+01;7.697e-01;-3.811e-01;1.197e+00;4.997e+01;4.997e+01
20.010380000;1.300e+00;9.933e-01;4.731e-01;7.641e-01;3.639e-01;1.459e+00;1.300e+00;8.939e-01;4.258e-01;1.000e+01;7.693e-01;-3.804e-01;1.197e+00;4.998e+01;4.998e+01
20.011097000;1.300e+00;9.899e-01;4.680e-01;7.615e-01;3.600e-01;1.457e+00;1.300e+00;8.910e-01;4.212e-01;1.000e+01;7.668e-01;-3.764e-01;1.197e+00;4.998e+01;4.998e+01
20.011327000;1.300e+00;9.889e-01;4.664e-01;7.607e-01;3.588e-01;1.457e+00;1.300e+00;8.900e-01;4.197e-01;1.000e+01;7.660e-01;-3.751e-01;1.197e+00;4.999e+01;4.999e+01
20.016626000;1.300e+00;9.631e-01;4.326e-01;7.409e-01;3.328e-01;1.445e+00;1.300e+00;8.668e-01;3.894e-01;1.000e+01;7.467e-01;-3.486e-01;1.197e+00;4.999e+01;4.999e+01
20.017548000;1.300e+00;9.587e-01;4.275e-01;7.375e-01;3.289e-01;1.444e+00;1.300e+00;8.628e-01;3.848e-01;1.000e+01;7.434e-01;-3.446e-01;1.197e+00;4.999e+01;4.999e+01
20.018009000;1.300e+00;9.565e-01;4.251e-01;7.358e-01;3.270e-01;1.443e+00;1.300e+00;8.608e-01;3.826e-01;1.000e+01;7.417e-01;-3.427e-01;1.197e+00;4.999e+01;4.999e+01
20.019391000;1.300e+00;9.499e-01;4.181e-01;7.307e-01;3.216e-01;1.441e+00;1.300e+00;8.550e-01;3.763e-01;1.000e+01;7.368e-01;-3.372e-01;1.197e+00;4.999e+01;4.999e+01
20.019852000;1.300e+00;9.478e-01;4.159e-01;7.291e-01;3.199e-01;1.440e+00;1.300e+00;8.530e-01;3.743e-01;1.000e+01;7.352e-01;-3.354e-01;1.197e+00;4.999e+01;4.999e+01
20.021695000;1.300e+00;9.394e-01;4.077e-01;7.226e-01;3.136e-01;1.437e+00;1.300e+00;8.455e-01;3.669e-01;1.000e+01;7.288e-01;-3.289e-01;1.197e+00;4.999e+01;4.999e+01
20.022156000;1.300e+00;9.374e-01;4.058e-01;7.211e-01;3.121e-01;1.437e+00;1.300e+00;8.436e-01;3.652e-01;1.000e+01;7.273e-01;-3.274e-01;1.197e+00;4.999e+01;4.999e+01
20.023078000;1.300e+00;9.334e-01;4.021e-01;7.180e-01;3.093e-01;1.435e+00;1.300e+00;8.400e-01;3.619e-01;1.000e+01;7.243e-01;-3.245e-01;1.197e+00;4.999e+01;4.999e+01
20.024921000;1.300e+00;9.257e-01;3.951e-01;7.120e-01;3.039e-01;1.433e+00;1.300e+00;8.331e-01;3.556e-01;1.000e+01;7.185e-01;-3.189e-01;1.197e+00;4.999e+01;4.999e+01
20.026150000;1.300e+00;9.207e-01;3.904e-01;7.083e-01;3.003e-01;1.431e+00;1.300e+00;8.287e-01;3.514e-01;1.000e+01;7.147e-01;-3.153e-01;1.197e+00;4.999e+01;4.999e+01
20.026764000;1.300e+00;9.183e-01;3.881e-01;7.064e-01;2.986e-01;1.431e+00;1.300e+00;8.265e-01;3.493e-01;1.000e+01;7.129e-01;-3.134e-01;1.197e+00;4.999e+01;4.999e+01
20.027993000;1.300e+00;9.137e-01;3.836e-01;7.028e-01;2.951e-01;1.429e+00;1.300e+00;8.223e-01;3.452e-01;1.000e+01;7.094e-01;-3.099e-01;1.197e+00;4.999e+01;4.999e+01
20.030450000;1.300e+00;9.049e-01;3.748e-01;6.961e-01;2.883e-01;1.426e+00;1.300e+00;8.144e-01;3.373e-01;1.000e+01;7.028e-01;-3.029e-01;1.197e+00;4.999e+01;4.999e+01
20.031679000;1.300e+00;9.008e-01;3.706e-01;6.929e-01;2.851e-01;1.425e+00;1.300e+00;8.107e-01;3.335e-01;1.000e+01;6.997e-01;-2.996e-01;1.197e+00;4.999e+01;4.999e+01
20.032293000;1.300e+00;8.988e-01;3.685e-01;6.914e-01;2.835e-01;1.424e+00;1.300e+00;8.090e-01;3.317e-01;1.000e+01;6.982e-01;-2.980e-01;1.197e+00;4.999e+01;4.999e+01
20.034136000;1.300e+00;8.932e-01;3.626e-01;6.871e-01;2.789e-01;1.422e+00;1.300e+00;8.039e-01;3.263e-01;1.000e+01;6.939e-01;-2.933e-01;1.197e+00;4.999e+01;4.999e+01
20.034751000;1.300e+00;8.914e-01;3.606e-01;6.857e-01;2.774e-01;1.422e+00;1.300e+00;8.022e-01;3.246e-01;1.000e+01;6.926e-01;-2.917e-01;1.197e+00;4.999e+01;4.999e+01
20.035365000;1.300e+00;8.896e-01;3.587e-01;6.843e-01;2.759e-01;1.421e+00;1.300e+00;8.006e-01;3.229e-01;1.000e+01;6.912e-01;-2.902e-01;1.197e+00;4.999e+01;4.999e+01
20.035980000;1.300e+00;8.879e-01;3.569e-01;6.830e-01;2.745e-01;1.420e+00;1.300e+00;7.991e-01;3.212e-01;1.000e+01;6.899e-01;-2.888e-01;1.197e+00;4.999e+01;4.999e+01
