time;BusPDR_BUS_Voltage;BusPDR_BUS_ActivePower;BusPDR_BUS_ReactivePower;BusPDR_BUS_ActiveCurrent;BusPDR_BUS_ReactiveCurrent;Wind_Turbine_GEN_UPuInjTerminal;Wind_Turbine_GEN_IpInjTerminal;Wind_Turbine_GEN_IqInjTerminal;Measurements_BUS_Voltage;Measurements_BUS_ActivePower;Measurements_BUS_ReactivePower;StepUp_Xfmr_XFMR_Tap;Wind_Turbine_GEN_ActivePowerSetpointPu;Wind_Turbine_GEN_ReactivePowerSetpointPu;Wind_Turbine_GEN_NetworkFrequencyPu;NetworkFrequencyPu
30.105000000;2.070e-06;1.018e-07;-7.085e-08;8.863e-07;4.726e-07;8.116e-02;3.080e-01;1.253e+00;1.436e-06;1.180e-08;-1.666e-08;1.000e+01;8.333e-01;-4.435e-01;5.752e+01;5.752e+01
30.108000000;2.081e-06;1.414e-07;-2.700e-07;8.908e-07;4.645e-07;8.124e-02;3.084e-01;1.254e+00;1.412e-06;1.500e-08;-1.847e-08;1.000e+01;8.333e-01;-4.435e-01;5.759e+01;5.759e+01
30.111000000;2.079e-06;1.568e-07;-4.300e-07;8.336e-07;4.364e-07;8.131e-02;3.087e-01;1.255e+00;1.398e-06;1.845e-08;-1.914e-08;1.000e+01;8.333e-01;-4.435e-01;5.766e+01;5.766e+01
30.114000000;2.065e-06;1.586e-07;-5.532e-07;7.101e-07;4.033e-07;8.138e-02;3.088e-01;1.256e+00;1.401e-06;2.153e-08;-1.921e-08;1.000e+01;8.333e-01;-4.435e-01;5.774e+01;5.774e+01
30.117000000;2.043e-06;1.633e-07;-6.313e-07;5.354e-07;3.743e-07;8.143e-02;3.089e-01;1.257e+00;1.424e-06;2.359e-08;-1.915e-08;1.000e+01;8.333e-01;-4.435e-01;5.781e+01;5.781e+01
30.120000000;2.014e-06;1.900e-07;-6.495e-07;3.397e-07;3.509e-07;8.148e-02;3.093e-01;1.257e+00;1.467e-06;2.455e-08;-1.925e-08;1.000e+01;8.333e-01;-4.435e-01;5.789e+01;5.789e+01
30.123000000;1.980e-06;2.494e-07;-6.056e-07;1.444e-07;3.344e-07;8.152e-02;3.094e-01;1.258e+00;1.524e-06;2.494e-08;-1.956e-08;1.000e+01;8.333e-01;-4.435e-01;5.796e+01;5.796e+01
30.126000000;1.943e-06;3.269e-07;-5.200e-07;-4.423e-08;3.295e-07;8.155e-02;3.096e-01;1.259e+00;1.588e-06;2.545e-08;-1.986e-08;1.000e+01;8.333e-01;-4.435e-01;5.803e+01;5.803e+01
30.129000000;1.904e-06;3.918e-07;-4.181e-07;-2.265e-07;3.380e-07;8.158e-02;3.095e-01;1.259e+00;1.649e-06;2.650e-08;-1.980e-08;1.000e+01;8.333e-01;-4.435e-01;5.811e+01;5.811e+01
30.132000000;1.861e-06;4.226e-07;-3.091e-07;-4.055e-07;3.582e-07;8.161e-02;3.097e-01;1.260e+00;1.699e-06;2.809e-08;-1.909e-08;1.000e+01;8.333e-01;-4.435e-01;5.819e+01;5.819e+01
30.135000000;1.815e-06;4.156e-07;-1.878e-07;-5.899e-07;3.935e-07;8.164e-02;3.099e-01;1.260e+00;1.730e-06;3.003e-08;-1.766e-08;1.000e+01;8.333e-01;-4.435e-01;5.826e+01;5.826e+01
30.138000000;1.765e-06;3.777e-07;-5.339e-08;-7.899e-07;4.527e-07;8.166e-02;3.098e-01;1.260e+00;1.737e-06;3.221e-08;-1.560e-08;1.000e+01;8.333e-01;-4.435e-01;5.834e+01;5.834e+01
30.141000000;1.715e-06;3.206e-07;7.710e-08;-1.006e-06;5.468e-07;8.167e-02;3.101e-01;1.261e+00;1.727e-06;3.458e-08;-1.293e-08;1.000e+01;8.333e-01;-4.435e-01;5.841e+01;5.841e+01
30.144000000;1.668e-06;2.585e-07;1.778e-07;-1.222e-06;6.906e-07;8.169e-02;3.100e-01;1.261e+00;1.706e-06;3.696e-08;-9.443e-09;1.000e+01;8.333e-01;-4.435e-01;5.849e+01;5.849e+01
30.147000000;1.628e-06;2.049e-07;2.296e-07;-1.414e-06;8.954e-07;8.170e-02;3.100e-01;1.261e+00;1.681e-06;3.908e-08;-4.613e-09;1.000e+01;8.333e-01;-4.435e-01;5.857e+01;5.857e+01
30.150000000;5.994e-07;1.687e-07;2.287e-07;-1.567e-06;1.151e-06;8.171e-02;3.102e-01;1.261e+00;6.579e-07;4.071e-08;2.348e-09;1.000e+01;8.333e-01;-4.435e-01;5.864e+01;5.864e+01
30.150000000;1.234e+00;1.551e+00;4.038e-01;1.257e+00;3.273e-01;1.275e+00;1.236e+00;3.976e-01;1.234e+00;6.202e-02;1.615e-02;1.000e+01;8.333e-01;-4.435e-01;-6.792e+01;-6.792e+01
30.153000000;1.443e+00;1.325e+00;1.257e+00;9.178e-01;8.710e-01;1.511e+00;8.927e-01;8.968e-01;1.443e+00;5.298e-02;5.028e-02;1.000e+01;8.333e-01;-4.435e-01;1.456e+01;1.456e+01
30.156000000;1.488e+00;1.185e+00;1.472e+00;7.960e-01;9.892e-01;1.561e+00;7.744e-01;1.006e+00;1.488e+00;4.738e-02;5.889e-02;1.000e+01;8.333e-01;-4.435e-01;4.113e+01;4.113e+01
30.159000000;1.441e+00;1.137e+00;1.223e+00;7.890e-01;8.487e-01;1.505e+00;7.688e-01;8.671e-01;1.441e+00;4.548e-02;4.892e-02;1.000e+01;8.333e-01;-4.435e-01;4.855e+01;4.855e+01
30.162000000;1.377e+00;1.085e+00;9.076e-01;7.881e-01;6.592e-01;1.429e+00;7.702e-01;6.800e-01;1.377e+00;4.340e-02;3.630e-02;1.000e+01;8.333e-01;-4.435e-01;5.011e+01;5.011e+01
30.165000000;1.320e+00;1.033e+00;6.496e-01;7.825e-01;4.920e-01;1.363e+00;7.676e-01;5.150e-01;1.320e+00;4.133e-02;2.599e-02;1.000e+01;8.333e-01;-4.435e-01;5.030e+01;5.030e+01
30.168000000;1.262e+00;9.741e-01;4.017e-01;7.719e-01;3.183e-01;1.294e+00;7.611e-01;3.435e-01;1.262e+00;3.896e-02;1.607e-02;1.000e+01;8.333e-01;-4.435e-01;5.030e+01;5.030e+01
30.171000000;1.241e+00;9.541e-01;3.189e-01;7.687e-01;2.569e-01;1.269e+00;7.596e-01;2.829e-01;1.241e+00;3.817e-02;1.276e-02;1.000e+01;8.333e-01;-4.435e-01;5.015e+01;5.015e+01
30.174000000;1.221e+00;9.365e-01;2.391e-01;7.672e-01;1.959e-01;1.245e+00;7.598e-01;2.229e-01;1.221e+00;3.746e-02;9.565e-03;1.000e+01;8.333e-01;-4.435e-01;5.014e+01;5.014e+01
30.177000000;1.200e+00;9.204e-01;1.618e-01;7.671e-01;1.348e-01;1.220e+00;7.616e-01;1.629e-01;1.200e+00;3.682e-02;6.471e-03;1.000e+01;8.333e-01;-4.435e-01;5.016e+01;5.016e+01
30.180000000;1.179e+00;9.047e-01;8.678e-02;7.673e-01;7.359e-02;1.196e+00;7.639e-01;1.029e-01;1.179e+00;3.619e-02;3.471e-03;1.000e+01;8.333e-01;-4.435e-01;5.018e+01;5.018e+01
30.183000000;1.158e+00;8.887e-01;1.425e-02;7.672e-01;1.230e-02;1.172e+00;7.661e-01;4.287e-02;1.158e+00;3.555e-02;5.701e-04;1.000e+01;8.333e-01;-4.435e-01;5.018e+01;5.018e+01
30.186000000;1.138e+00;8.722e-01;-5.580e-02;7.668e-01;-4.905e-02;1.147e+00;7.681e-01;-1.720e-02;1.138e+00;3.489e-02;-2.232e-03;1.000e+01;8.333e-01;-4.435e-01;5.018e+01;5.018e+01
30.189000000;1.117e+00;8.554e-01;-1.233e-01;7.659e-01;-1.104e-01;1.123e+00;7.700e-01;-7.728e-02;1.117e+00;3.421e-02;-4.933e-03;1.000e+01;8.333e-01;-4.435e-01;5.017e+01;5.017e+01
30.192000000;1.096e+00;8.382e-01;-1.883e-01;7.649e-01;-1.719e-01;1.098e+00;7.718e-01;-1.373e-01;1.096e+00;3.353e-02;-7.534e-03;1.000e+01;8.333e-01;-4.435e-01;5.017e+01;5.017e+01
30.195000000;1.075e+00;8.209e-01;-2.509e-01;7.635e-01;-2.333e-01;1.074e+00;7.736e-01;-1.974e-01;1.075e+00;3.284e-02;-1.004e-02;1.000e+01;8.333e-01;-4.435e-01;5.017e+01;5.017e+01
30.198000000;1.056e+00;8.049e-01;-3.069e-01;7.624e-01;-2.907e-01;1.051e+00;7.756e-01;-2.534e-01;1.056e+00;3.220e-02;-1.228e-02;1.000e+01;8.333e-01;-4.435e-01;5.017e+01;5.017e+01
30.201000000;1.040e+00;7.926e-01;-3.517e-01;7.624e-01;-3.383e-01;1.032e+00;7.784e-01;-2.997e-01;1.040e+00;3.170e-02;-1.407e-02;1.000e+01;8.333e-01;-4.435e-01;5.016e+01;5.016e+01
30.204000000;1.026e+00;7.837e-01;-3.873e-01;7.637e-01;-3.774e-01;1.016e+00;7.821e-01;-3.376e-01;1.026e+00;3.135e-02;-1.549e-02;1.000e+01;8.333e-01;-4.435e-01;5.015e+01;5.015e+01
30.207000000;1.015e+00;7.777e-01;-4.156e-01;7.660e-01;-4.094e-01;1.003e+00;7.866e-01;-3.684e-01;1.015e+00;3.111e-02;-1.663e-02;1.000e+01;8.333e-01;-4.435e-01;5.015e+01;5.015e+01
30.210000000;1.006e+00;7.742e-01;-4.380e-01;7.694e-01;-4.353e-01;9.927e-01;7.917e-01;-3.932e-01;1.006e+00;3.097e-02;-1.752e-02;1.000e+01;8.333e-01;-4.435e-01;5.015e+01;5.015e+01
30.213000000;9.990e-01;7.727e-01;-4.557e-01;7.734e-01;-4.561e-01;9.843e-01;7.974e-01;-4.129e-01;9.990e-01;3.091e-02;-1.823e-02;1.000e+01;8.333e-01;-4.435e-01;5.014e+01;5.014e+01
30.216000000;9.932e-01;7.728e-01;-4.695e-01;7.781e-01;-4.728e-01;9.775e-01;8.034e-01;-4.285e-01;9.932e-01;3.091e-02;-1.878e-02;1.000e+01;8.333e-01;-4.435e-01;5.014e+01;5.014e+01
30.219000000;9.884e-01;7.742e-01;-4.803e-01;7.833e-01;-4.859e-01;9.721e-01;8.096e-01;-4.407e-01;9.884e-01;3.097e-02;-1.921e-02;1.000e+01;8.333e-01;-4.435e-01;5.013e+01;5.013e+01
30.222000000;9.847e-01;7.766e-01;-4.887e-01;7.887e-01;-4.963e-01;9.678e-01;8.159e-01;-4.501e-01;9.847e-01;3.106e-02;-1.955e-02;1.000e+01;8.333e-01;-4.435e-01;5.013e+01;5.013e+01
30.225000000;9.816e-01;7.798e-01;-4.951e-01;7.944e-01;-5.044e-01;9.644e-01;8.224e-01;-4.573e-01;9.816e-01;3.119e-02;-1.980e-02;1.000e+01;8.333e-01;-4.435e-01;5.013e+01;5.013e+01
30.228000000;9.792e-01;7.835e-01;-5.000e-01;8.002e-01;-5.106e-01;9.617e-01;8.288e-01;-4.627e-01;9.792e-01;3.134e-02;-2.000e-02;1.000e+01;8.333e-01;-4.435e-01;5.012e+01;5.012e+01
30.231000000;9.773e-01;7.877e-01;-5.037e-01;8.060e-01;-5.154e-01;9.596e-01;8.352e-01;-4.666e-01;9.773e-01;3.151e-02;-2.015e-02;1.000e+01;8.333e-01;-4.435e-01;5.012e+01;5.012e+01
30.234000000;9.758e-01;7.922e-01;-5.065e-01;8.118e-01;-5.190e-01;9.580e-01;8.415e-01;-4.695e-01;9.758e-01;3.169e-02;-2.026e-02;1.000e+01;8.333e-01;-4.435e-01;5.011e+01;5.011e+01
30.237000000;9.745e-01;7.968e-01;-5.084e-01;8.176e-01;-5.217e-01;9.567e-01;8.476e-01;-4.714e-01;9.745e-01;3.187e-02;-2.034e-02;1.000e+01;8.333e-01;-4.435e-01;5.011e+01;5.011e+01
30.240000000;9.736e-01;8.015e-01;-5.099e-01;8.233e-01;-5.237e-01;9.557e-01;8.536e-01;-4.727e-01;9.736e-01;3.206e-02;-2.039e-02;1.000e+01;8.333e-01;-4.435e-01;5.010e+01;5.010e+01
30.243000000;9.728e-01;8.063e-01;-5.109e-01;8.288e-01;-5.252e-01;9.549e-01;8.594e-01;-4.734e-01;9.728e-01;3.225e-02;-2.044e-02;1.000e+01;8.333e-01;-4.435e-01;5.010e+01;5.010e+01
30.246000000;9.721e-01;8.110e-01;-5.116e-01;8.342e-01;-5.262e-01;9.543e-01;8.651e-01;-4.738e-01;9.721e-01;3.244e-02;-2.046e-02;1.000e+01;8.333e-01;-4.435e-01;5.009e+01;5.009e+01
30.249000000;9.720e-01;8.160e-01;-5.111e-01;8.396e-01;-5.259e-01;9.543e-01;8.706e-01;-4.728e-01;9.720e-01;3.264e-02;-2.045e-02;1.000e+01;8.333e-01;-4.435e-01;5.009e+01;5.009e+01
30.252000000;9.724e-01;8.216e-01;-5.093e-01;8.450e-01;-5.238e-01;9.549e-01;8.759e-01;-4.702e-01;9.724e-01;3.286e-02;-2.037e-02;1.000e+01;8.333e-01;-4.435e-01;5.008e+01;5.008e+01
30.255000000;9.731e-01;8.275e-01;-5.067e-01;8.503e-01;-5.207e-01;9.560e-01;8.812e-01;-4.665e-01;9.731e-01;3.310e-02;-2.027e-02;1.000e+01;8.333e-01;-4.435e-01;5.008e+01;5.008e+01
30.258000000;9.741e-01;8.335e-01;-5.035e-01;8.556e-01;-5.169e-01;9.573e-01;8.863e-01;-4.622e-01;9.741e-01;3.334e-02;-2.014e-02;1.000e+01;8.333e-01;-4.435e-01;5.007e+01;5.007e+01
30.261000000;9.753e-01;8.394e-01;-5.000e-01;8.607e-01;-5.127e-01;9.588e-01;8.912e-01;-4.576e-01;9.753e-01;3.358e-02;-2.000e-02;1.000e+01;8.333e-01;-4.435e-01;5.007e+01;5.007e+01
30.264000000;9.765e-01;8.452e-01;-4.964e-01;8.656e-01;-5.084e-01;9.603e-01;8.959e-01;-4.528e-01;9.765e-01;3.381e-02;-1.986e-02;1.000e+01;8.333e-01;-4.435e-01;5.006e+01;5.006e+01
30.267000000;9.777e-01;8.508e-01;-4.928e-01;8.702e-01;-5.040e-01;9.619e-01;9.003e-01;-4.481e-01;9.777e-01;3.403e-02;-1.971e-02;1.000e+01;8.333e-01;-4.435e-01;5.006e+01;5.006e+01
30.270000000;9.789e-01;8.561e-01;-4.893e-01;8.746e-01;-4.998e-01;9.634e-01;9.045e-01;-4.435e-01;9.789e-01;3.424e-02;-1.957e-02;1.000e+01;8.333e-01;-4.435e-01;5.006e+01;5.006e+01
30.273000000;9.800e-01;8.611e-01;-4.859e-01;8.787e-01;-4.959e-01;9.648e-01;9.084e-01;-4.392e-01;9.800e-01;3.444e-02;-1.944e-02;1.000e+01;8.333e-01;-4.435e-01;5.005e+01;5.005e+01
30.276000000;9.810e-01;8.658e-01;-4.828e-01;8.825e-01;-4.921e-01;9.662e-01;9.120e-01;-4.352e-01;9.810e-01;3.463e-02;-1.931e-02;1.000e+01;8.333e-01;-4.435e-01;5.005e+01;5.005e+01
30.279000000;9.820e-01;8.699e-01;-4.799e-01;8.858e-01;-4.887e-01;9.674e-01;9.151e-01;-4.314e-01;9.820e-01;3.479e-02;-1.920e-02;1.000e+01;8.333e-01;-4.435e-01;5.004e+01;5.004e+01
30.282000000;9.829e-01;8.733e-01;-4.772e-01;8.885e-01;-4.855e-01;9.686e-01;9.175e-01;-4.280e-01;9.829e-01;3.493e-02;-1.909e-02;1.000e+01;8.333e-01;-4.435e-01;5.003e+01;5.003e+01
30.285000000;9.839e-01;8.760e-01;-4.747e-01;8.904e-01;-4.825e-01;9.697e-01;9.192e-01;-4.249e-01;9.839e-01;3.504e-02;-1.899e-02;1.000e+01;8.333e-01;-4.435e-01;5.002e+01;5.002e+01
30.288000000;9.847e-01;8.779e-01;-4.724e-01;8.915e-01;-4.797e-01;9.708e-01;9.202e-01;-4.221e-01;9.847e-01;3.512e-02;-1.889e-02;1.000e+01;8.333e-01;-4.435e-01;5.000e+01;5.000e+01
30.291000000;9.856e-01;8.792e-01;-4.702e-01;8.920e-01;-4.771e-01;9.718e-01;9.205e-01;-4.195e-01;9.856e-01;3.517e-02;-1.881e-02;1.000e+01;8.333e-01;-4.435e-01;4.999e+01;4.999e+01
30.294000000;9.864e-01;8.797e-01;-4.682e-01;8.918e-01;-4.746e-01;9.728e-01;9.201e-01;-4.172e-01;9.864e-01;3.519e-02;-1.873e-02;1.000e+01;8.333e-01;-4.435e-01;4.998e+01;4.998e+01
30.297000000;9.873e-01;8.797e-01;-4.663e-01;8.911e-01;-4.724e-01;9.737e-01;9.191e-01;-4.151e-01;9.873e-01;3.519e-02;-1.865e-02;1.000e+01;8.333e-01;-4.435e-01;4.997e+01;4.997e+01
30.300000000;9.880e-01;8.792e-01;-4.646e-01;8.898e-01;-4.703e-01;9.746e-01;9.177e-01;-4.132e-01;9.880e-01;3.517e-02;-1.859e-02;1.000e+01;8.333e-01;-4.435e-01;4.996e+01;4.996e+01
30.303000000;9.888e-01;8.781e-01;-4.631e-01;8.881e-01;-4.683e-01;9.755e-01;9.157e-01;-4.116e-01;9.888e-01;3.513e-02;-1.852e-02;1.000e+01;8.333e-01;-4.435e-01;4.995e+01;4.995e+01
30.306000000;9.896e-01;8.767e-01;-4.616e-01;8.859e-01;-4.665e-01;9.763e-01;9.134e-01;-4.101e-01;9.896e-01;3.507e-02;-1.846e-02;1.000e+01;8.333e-01;-4.435e-01;4.994e+01;4.994e+01
30.309000000;9.903e-01;8.752e-01;-4.603e-01;8.839e-01;-4.648e-01;9.770e-01;9.112e-01;-4.087e-01;9.903e-01;3.501e-02;-1.841e-02;1.000e+01;8.333e-01;-4.435e-01;4.994e+01;4.994e+01
