time;BusPDR_BUS_Voltage;BusPDR_BUS_ActivePower;BusPDR_BUS_ReactivePower;BusPDR_BUS_ActiveCurrent;BusPDR_BUS_ReactiveCurrent;Measurements_BUS_Voltage;Measurements_BUS_ActivePower;Measurements_BUS_ReactivePower;StepUp_Xfmr_XFMR_Tap;Wind_Turbine_GEN_ActivePowerSetpointPu;Wind_Turbine_GEN_ReactivePowerSetpointPu
30.981000000;1.044e+00;8.230e-01;-2.325e-03;7.880e-01;-2.226e-03;1.044e+00;3.292e-02;-9.300e-05;1.000e+01;8.333e-01;6.920e-04
30.990000000;1.044e+00;8.239e-01;-2.300e-03;7.889e-01;-2.202e-03;1.044e+00;3.295e-02;-9.200e-05;1.000e+01;8.333e-01;6.920e-04
31.074000000;1.043e+00;8.348e-01;-1.925e-03;8.000e-01;-1.845e-03;1.043e+00;3.339e-02;-7.700e-05;1.000e+01;8.333e-01;6.920e-04
31.110000000;1.043e+00;8.394e-01;-1.750e-03;8.046e-01;-1.678e-03;1.043e+00;3.358e-02;-6.999e-05;1.000e+01;8.333e-01;6.920e-04
31.122000000;1.043e+00;8.407e-01;-1.700e-03;8.060e-01;-1.630e-03;1.043e+00;3.363e-02;-6.798e-05;1.000e+01;8.333e-01;6.920e-04
31.188000000;1.043e+00;8.449e-01;-1.525e-03;8.103e-01;-1.462e-03;1.043e+00;3.380e-02;-6.100e-05;1.000e+01;8.333e-01;6.920e-04
31.191000000;1.043e+00;8.450e-01;-1.525e-03;8.103e-01;-1.462e-03;1.043e+00;3.380e-02;-6.100e-05;1.000e+01;8.333e-01;6.920e-04
31.194000000;1.043e+00;8.450e-01;-1.500e-03;8.104e-01;-1.439e-03;1.043e+00;3.380e-02;-6.000e-05;1.000e+01;8.333e-01;6.920e-04
31.254000000;1.043e+00;8.434e-01;-1.475e-03;8.087e-01;-1.414e-03;1.043e+00;3.374e-02;-5.899e-05;1.000e+01;8.333e-01;6.920e-04
31.263000000;1.043e+00;8.428e-01;-1.475e-03;8.081e-01;-1.414e-03;1.043e+00;3.371e-02;-5.900e-05;1.000e+01;8.333e-01;6.920e-04
31.266000000;1.043e+00;8.426e-01;-1.475e-03;8.078e-01;-1.414e-03;1.043e+00;3.370e-02;-5.900e-05;1.000e+01;8.333e-01;6.920e-04
31.410000000;1.044e+00;8.274e-01;-1.725e-03;7.923e-01;-1.652e-03;1.044e+00;3.309e-02;-6.900e-05;1.000e+01;8.333e-01;6.920e-04
31.413000000;1.044e+00;8.271e-01;-1.725e-03;7.920e-01;-1.652e-03;1.044e+00;3.308e-02;-6.900e-05;1.000e+01;8.333e-01;6.920e-04
31.416000000;1.044e+00;8.268e-01;-1.725e-03;7.918e-01;-1.652e-03;1.044e+00;3.307e-02;-6.900e-05;1.000e+01;8.333e-01;6.920e-04
31.458000000;1.045e+00;8.241e-01;-1.750e-03;7.890e-01;-1.675e-03;1.045e+00;3.297e-02;-7.000e-05;1.000e+01;8.333e-01;6.920e-04
31.485000000;1.045e+00;8.234e-01;-1.725e-03;7.883e-01;-1.651e-03;1.045e+00;3.294e-02;-6.901e-05;1.000e+01;8.333e-01;6.920e-04
31.488000000;1.045e+00;8.234e-01;-1.725e-03;7.882e-01;-1.651e-03;1.045e+00;3.293e-02;-6.901e-05;1.000e+01;8.333e-01;6.920e-04
31.542000000;1.044e+00;8.247e-01;-1.650e-03;7.896e-01;-1.580e-03;1.044e+00;3.299e-02;-6.599e-05;1.000e+01;8.333e-01;6.920e-04
31.548000000;1.044e+00;8.251e-01;-1.625e-03;7.899e-01;-1.556e-03;1.044e+00;3.300e-02;-6.499e-05;1.000e+01;8.333e-01;6.920e-04
31.695000000;1.044e+00;8.383e-01;-1.175e-03;8.033e-01;-1.126e-03;1.044e+00;3.353e-02;-4.700e-05;1.000e+01;8.333e-01;6.920e-04
31.698000000;1.043e+00;8.385e-01;-1.150e-03;8.036e-01;-1.102e-03;1.043e+00;3.354e-02;-4.600e-05;1.000e+01;8.333e-01;6.920e-04
31.704000000;1.043e+00;8.389e-01;-1.150e-03;8.040e-01;-1.102e-03;1.043e+00;3.356e-02;-4.600e-05;1.000e+01;8.333e-01;6.920e-04
31.767000000;1.043e+00;8.416e-01;-1.025e-03;8.067e-01;-9.825e-04;1.043e+00;3.366e-02;-4.100e-05;1.000e+01;8.333e-01;6.920e-04
31.773000000;1.043e+00;8.416e-01;-1.000e-03;8.067e-01;-9.585e-04;1.043e+00;3.367e-02;-4.000e-05;1.000e+01;8.333e-01;6.920e-04
31.776000000;1.043e+00;8.417e-01;-1.000e-03;8.067e-01;-9.585e-04;1.043e+00;3.367e-02;-4.000e-05;1.000e+01;8.333e-01;6.920e-04
31.836000000;1.043e+00;8.401e-01;-9.750e-04;8.052e-01;-9.344e-04;1.043e+00;3.361e-02;-3.900e-05;1.000e+01;8.333e-01;6.920e-04
31.839000000;1.043e+00;8.400e-01;-1.000e-03;8.050e-01;-9.584e-04;1.043e+00;3.360e-02;-4.000e-05;1.000e+01;8.333e-01;6.920e-04
31.989000000;1.044e+00;8.286e-01;-1.150e-03;7.934e-01;-1.101e-03;1.044e+00;3.314e-02;-4.599e-05;1.000e+01;8.333e-01;6.920e-04
31.992000000;1.044e+00;8.284e-01;-1.150e-03;7.932e-01;-1.101e-03;1.044e+00;3.314e-02;-4.600e-05;1.000e+01;8.333e-01;6.920e-04
31.995000000;1.044e+00;8.283e-01;-1.150e-03;7.930e-01;-1.101e-03;1.044e+00;3.313e-02;-4.600e-05;1.000e+01;8.333e-01;6.920e-04
32.022000000;1.045e+00;8.269e-01;-1.175e-03;7.917e-01;-1.125e-03;1.045e+00;3.308e-02;-4.700e-05;1.000e+01;8.333e-01;6.920e-04
32.052000000;1.045e+00;8.261e-01;-1.175e-03;7.909e-01;-1.125e-03;1.045e+00;3.304e-02;-4.701e-05;1.000e+01;8.333e-01;6.920e-04
32.061000000;1.045e+00;8.260e-01;-1.175e-03;7.908e-01;-1.125e-03;1.045e+00;3.304e-02;-4.700e-05;1.000e+01;8.333e-01;6.920e-04
32.064000000;1.045e+00;8.260e-01;-1.175e-03;7.907e-01;-1.125e-03;1.045e+00;3.304e-02;-4.700e-05;1.000e+01;8.333e-01;6.920e-04
32.124000000;1.045e+00;8.273e-01;-1.100e-03;7.920e-01;-1.053e-03;1.045e+00;3.309e-02;-4.400e-05;1.000e+01;8.333e-01;6.920e-04
32.133000000;1.044e+00;8.277e-01;-1.075e-03;7.925e-01;-1.029e-03;1.044e+00;3.311e-02;-4.300e-05;1.000e+01;8.333e-01;6.920e-04
32.136000000;1.044e+00;8.279e-01;-1.075e-03;7.926e-01;-1.029e-03;1.044e+00;3.311e-02;-4.300e-05;1.000e+01;8.333e-01;6.920e-04
32.259000000;1.044e+00;8.361e-01;-7.750e-04;8.010e-01;-7.424e-04;1.044e+00;3.345e-02;-3.100e-05;1.000e+01;8.333e-01;6.920e-04
32.277000000;1.044e+00;8.372e-01;-7.250e-04;8.021e-01;-6.946e-04;1.044e+00;3.349e-02;-2.900e-05;1.000e+01;8.333e-01;6.920e-04
32.337000000;1.044e+00;8.391e-01;-6.500e-04;8.041e-01;-6.228e-04;1.044e+00;3.357e-02;-2.599e-05;1.000e+01;8.333e-01;6.920e-04
32.346000000;1.044e+00;8.393e-01;-6.250e-04;8.042e-01;-5.989e-04;1.044e+00;3.357e-02;-2.499e-05;1.000e+01;8.333e-01;6.920e-04
32.406000000;1.044e+00;8.384e-01;-6.250e-04;8.032e-01;-5.988e-04;1.044e+00;3.353e-02;-2.499e-05;1.000e+01;8.333e-01;6.920e-04
32.415000000;1.044e+00;8.380e-01;-6.250e-04;8.029e-01;-5.988e-04;1.044e+00;3.352e-02;-2.499e-05;1.000e+01;8.333e-01;6.920e-04
32.418000000;1.044e+00;8.379e-01;-6.250e-04;8.027e-01;-5.988e-04;1.044e+00;3.352e-02;-2.499e-05;1.000e+01;8.333e-01;6.920e-04
32.568000000;1.044e+00;8.296e-01;-7.500e-04;7.943e-01;-7.181e-04;1.044e+00;3.319e-02;-3.000e-05;1.000e+01;8.333e-01;6.920e-04
32.622000000;1.045e+00;8.281e-01;-7.500e-04;7.928e-01;-7.180e-04;1.045e+00;3.312e-02;-3.000e-05;1.000e+01;8.333e-01;6.920e-04
32.628000000;1.045e+00;8.280e-01;-7.500e-04;7.927e-01;-7.180e-04;1.045e+00;3.312e-02;-3.000e-05;1.000e+01;8.333e-01;6.920e-04
32.637000000;1.045e+00;8.280e-01;-7.500e-04;7.926e-01;-7.180e-04;1.045e+00;3.312e-02;-3.000e-05;1.000e+01;8.333e-01;6.920e-04
32.694000000;1.045e+00;8.287e-01;-7.000e-04;7.934e-01;-6.701e-04;1.045e+00;3.315e-02;-2.800e-05;1.000e+01;8.333e-01;6.920e-04
32.697000000;1.045e+00;8.289e-01;-7.000e-04;7.935e-01;-6.702e-04;1.045e+00;3.315e-02;-2.800e-05;1.000e+01;8.333e-01;6.920e-04
32.715000000;1.044e+00;8.295e-01;-6.750e-04;7.941e-01;-6.462e-04;1.044e+00;3.318e-02;-2.700e-05;1.000e+01;8.333e-01;6.920e-04
32.850000000;1.044e+00;8.360e-01;-4.250e-04;8.007e-01;-4.071e-04;1.044e+00;3.344e-02;-1.700e-05;1.000e+01;8.333e-01;6.920e-04
32.856000000;1.044e+00;8.362e-01;-4.250e-04;8.010e-01;-4.071e-04;1.044e+00;3.345e-02;-1.700e-05;1.000e+01;8.333e-01;6.920e-04
32.904000000;1.044e+00;8.374e-01;-3.750e-04;8.022e-01;-3.592e-04;1.044e+00;3.350e-02;-1.501e-05;1.000e+01;8.333e-01;6.920e-04
32.913000000;1.044e+00;8.375e-01;-3.750e-04;8.023e-01;-3.592e-04;1.044e+00;3.350e-02;-1.501e-05;1.000e+01;8.333e-01;6.920e-04
32.925000000;1.044e+00;8.376e-01;-3.500e-04;8.023e-01;-3.353e-04;1.044e+00;3.350e-02;-1.401e-05;1.000e+01;8.333e-01;6.920e-04
32.988000000;1.044e+00;8.367e-01;-3.500e-04;8.015e-01;-3.353e-04;1.044e+00;3.347e-02;-1.400e-05;1.000e+01;8.333e-01;6.920e-04
32.991000000;1.044e+00;8.366e-01;-3.500e-04;8.014e-01;-3.352e-04;1.044e+00;3.347e-02;-1.400e-05;1.000e+01;8.333e-01;6.920e-04
33.186000000;1.045e+00;8.296e-01;-4.500e-04;7.942e-01;-4.308e-04;1.045e+00;3.318e-02;-1.800e-05;1.000e+01;8.333e-01;6.920e-04
33.201000000;1.045e+00;8.295e-01;-4.500e-04;7.940e-01;-4.308e-04;1.045e+00;3.318e-02;-1.800e-05;1.000e+01;8.333e-01;6.920e-04
33.204000000;1.045e+00;8.294e-01;-4.500e-04;7.940e-01;-4.308e-04;1.045e+00;3.318e-02;-1.800e-05;1.000e+01;8.333e-01;6.920e-04
33.273000000;1.045e+00;8.301e-01;-4.000e-04;7.946e-01;-3.829e-04;1.045e+00;3.320e-02;-1.600e-05;1.000e+01;8.333e-01;6.920e-04
33.276000000;1.045e+00;8.301e-01;-4.000e-04;7.947e-01;-3.829e-04;1.045e+00;3.320e-02;-1.600e-05;1.000e+01;8.333e-01;6.920e-04
33.471000000;1.044e+00;8.361e-01;-1.750e-04;8.008e-01;-1.676e-04;1.044e+00;3.345e-02;-7.004e-06;1.000e+01;8.333e-01;6.920e-04
33.483000000;1.044e+00;8.363e-01;-1.750e-04;8.009e-01;-1.676e-04;1.044e+00;3.345e-02;-6.999e-06;1.000e+01;8.333e-01;6.920e-04
33.489000000;1.044e+00;8.363e-01;-1.750e-04;8.010e-01;-1.676e-04;1.044e+00;3.345e-02;-6.997e-06;1.000e+01;8.333e-01;6.920e-04
33.564000000;1.044e+00;8.357e-01;-1.500e-04;8.004e-01;-1.437e-04;1.044e+00;3.343e-02;-6.000e-06;1.000e+01;8.333e-01;6.920e-04
33.567000000;1.044e+00;8.356e-01;-1.500e-04;8.003e-01;-1.437e-04;1.044e+00;3.343e-02;-6.001e-06;1.000e+01;8.333e-01;6.920e-04
33.759000000;1.045e+00;8.306e-01;-2.250e-04;7.952e-01;-2.154e-04;1.045e+00;3.322e-02;-8.999e-06;1.000e+01;8.333e-01;6.920e-04
