time;BusPDR_BUS_Voltage;BusPDR_BUS_ActivePower;BusPDR_BUS_ReactivePower;BusPDR_BUS_ActiveCurrent;BusPDR_BUS_ReactiveCurrent;Wind_Turbine_GEN_UPuInjTerminal;Wind_Turbine_GEN_IpInjTerminal;Wind_Turbine_GEN_IqInjTerminal;Measurements_BUS_Voltage;Measurements_BUS_ActivePower;Measurements_BUS_ReactivePower;InfiniteBus_BUS_NetworkFrequencyPu;StepUp_Xfmr_XFMR_Tap;Wind_Turbine_GEN_ActivePowerSetpointPu;Wind_Turbine_GEN_ReactivePowerSetpointPu;Wind_Turbine_GEN_NetworkFrequencyPu;NetworkFrequencyPu
32.253000000;1.004e+00;4.166e-01;4.629e-01;4.151e-01;4.613e-01;1.004e+00;4.150e-01;4.615e-01;1.004e+00;1.666e-02;1.852e-02;5.000e+01;1.000e+01;4.166e-01;4.448e-01;5.000e+01;5.000e+01
32.262000000;1.004e+00;4.166e-01;4.629e-01;4.151e-01;4.613e-01;1.004e+00;4.150e-01;4.615e-01;1.004e+00;1.666e-02;1.852e-02;5.000e+01;1.000e+01;4.166e-01;4.448e-01;5.000e+01;5.000e+01
32.265000000;1.004e+00;4.166e-01;4.629e-01;4.151e-01;4.613e-01;1.004e+00;4.150e-01;4.614e-01;1.004e+00;1.666e-02;1.852e-02;5.000e+01;1.000e+01;4.166e-01;4.448e-01;5.000e+01;5.000e+01
32.277000000;1.004e+00;4.166e-01;4.629e-01;4.151e-01;4.612e-01;1.004e+00;4.150e-01;4.614e-01;1.004e+00;1.666e-02;1.852e-02;5.000e+01;1.000e+01;4.166e-01;4.448e-01;5.000e+01;5.000e+01
32.280000000;1.004e+00;4.166e-01;4.628e-01;4.151e-01;4.612e-01;1.004e+00;4.150e-01;4.614e-01;1.004e+00;1.666e-02;1.851e-02;5.000e+01;1.000e+01;4.166e-01;4.448e-01;5.000e+01;5.000e+01
32.283000000;1.004e+00;4.166e-01;4.628e-01;4.152e-01;4.612e-01;1.004e+00;4.150e-01;4.614e-01;1.004e+00;1.666e-02;1.851e-02;5.000e+01;1.000e+01;4.166e-01;4.448e-01;5.000e+01;5.000e+01
32.295000000;1.004e+00;4.166e-01;4.628e-01;4.152e-01;4.612e-01;1.004e+00;4.150e-01;4.614e-01;1.004e+00;1.666e-02;1.851e-02;5.000e+01;1.000e+01;4.166e-01;4.448e-01;5.000e+01;5.000e+01
32.298000000;1.004e+00;4.166e-01;4.628e-01;4.152e-01;4.611e-01;1.004e+00;4.150e-01;4.613e-01;1.004e+00;1.666e-02;1.851e-02;5.000e+01;1.000e+01;4.166e-01;4.448e-01;5.000e+01;5.000e+01
32.301000000;1.004e+00;4.166e-01;4.628e-01;4.152e-01;4.611e-01;1.004e+00;4.150e-01;4.613e-01;1.004e+00;1.666e-02;1.851e-02;5.000e+01;1.000e+01;4.166e-01;4.448e-01;5.000e+01;5.000e+01
32.304000000;1.004e+00;4.166e-01;4.627e-01;4.152e-01;4.611e-01;1.004e+00;4.150e-01;4.613e-01;1.004e+00;1.666e-02;1.851e-02;5.000e+01;1.000e+01;4.166e-01;4.448e-01;5.000e+01;5.000e+01
32.322000000;1.004e+00;4.166e-01;4.627e-01;4.152e-01;4.611e-01;1.004e+00;4.150e-01;4.612e-01;1.004e+00;1.666e-02;1.851e-02;5.000e+01;1.000e+01;4.166e-01;4.448e-01;5.000e+01;5.000e+01
32.325000000;1.004e+00;4.166e-01;4.627e-01;4.152e-01;4.610e-01;1.004e+00;4.150e-01;4.612e-01;1.004e+00;1.666e-02;1.851e-02;5.000e+01;1.000e+01;4.166e-01;4.448e-01;5.000e+01;5.000e+01
32.334000000;1.004e+00;4.166e-01;4.627e-01;4.152e-01;4.610e-01;1.004e+00;4.150e-01;4.612e-01;1.004e+00;1.666e-02;1.851e-02;5.000e+01;1.000e+01;4.166e-01;4.448e-01;5.000e+01;5.000e+01
32.337000000;1.004e+00;4.166e-01;4.626e-01;4.152e-01;4.610e-01;1.004e+00;4.150e-01;4.612e-01;1.004e+00;1.666e-02;1.851e-02;5.000e+01;1.000e+01;4.166e-01;4.448e-01;5.000e+01;5.000e+01
32.340000000;1.004e+00;4.166e-01;4.626e-01;4.152e-01;4.610e-01;1.004e+00;4.150e-01;4.612e-01;1.004e+00;1.666e-02;1.851e-02;5.000e+01;1.000e+01;4.166e-01;4.448e-01;5.000e+01;5.000e+01
32.343000000;1.004e+00;4.166e-01;4.626e-01;4.152e-01;4.610e-01;1.004e+00;4.150e-01;4.612e-01;1.004e+00;1.666e-02;1.850e-02;5.000e+01;1.000e+01;4.166e-01;4.448e-01;5.000e+01;5.000e+01
32.346000000;1.004e+00;4.166e-01;4.626e-01;4.152e-01;4.610e-01;1.004e+00;4.150e-01;4.612e-01;1.004e+00;1.666e-02;1.850e-02;5.000e+01;1.000e+01;4.166e-01;4.448e-01;5.000e+01;5.000e+01
32.349000000;1.004e+00;4.166e-01;4.626e-01;4.152e-01;4.610e-01;1.004e+00;4.150e-01;4.611e-01;1.004e+00;1.666e-02;1.850e-02;5.000e+01;1.000e+01;4.166e-01;4.448e-01;5.000e+01;5.000e+01
32.352000000;1.004e+00;4.166e-01;4.626e-01;4.152e-01;4.610e-01;1.004e+00;4.150e-01;4.611e-01;1.004e+00;1.666e-02;1.850e-02;5.000e+01;1.000e+01;4.166e-01;4.448e-01;5.000e+01;5.000e+01
32.355000000;1.004e+00;4.166e-01;4.626e-01;4.152e-01;4.609e-01;1.004e+00;4.150e-01;4.611e-01;1.004e+00;1.666e-02;1.850e-02;5.000e+01;1.000e+01;4.166e-01;4.448e-01;5.000e+01;5.000e+01
32.361000000;1.004e+00;4.166e-01;4.626e-01;4.152e-01;4.609e-01;1.004e+00;4.150e-01;4.611e-01;1.004e+00;1.666e-02;1.850e-02;5.000e+01;1.000e+01;4.166e-01;4.448e-01;5.000e+01;5.000e+01
32.364000000;1.004e+00;4.166e-01;4.625e-01;4.152e-01;4.609e-01;1.004e+00;4.150e-01;4.611e-01;1.004e+00;1.666e-02;1.850e-02;5.000e+01;1.000e+01;4.166e-01;4.448e-01;5.000e+01;5.000e+01
32.370000000;1.004e+00;4.166e-01;4.625e-01;4.152e-01;4.609e-01;1.004e+00;4.150e-01;4.611e-01;1.004e+00;1.666e-02;1.850e-02;5.000e+01;1.000e+01;4.166e-01;4.448e-01;5.000e+01;5.000e+01
32.373000000;1.004e+00;4.166e-01;4.625e-01;4.152e-01;4.609e-01;1.004e+00;4.150e-01;4.610e-01;1.004e+00;1.666e-02;1.850e-02;5.000e+01;1.000e+01;4.166e-01;4.448e-01;5.000e+01;5.000e+01
32.379000000;1.004e+00;4.166e-01;4.625e-01;4.152e-01;4.609e-01;1.004e+00;4.150e-01;4.610e-01;1.004e+00;1.666e-02;1.850e-02;5.000e+01;1.000e+01;4.166e-01;4.448e-01;5.000e+01;5.000e+01
32.382000000;1.004e+00;4.166e-01;4.625e-01;4.152e-01;4.608e-01;1.004e+00;4.150e-01;4.610e-01;1.004e+00;1.666e-02;1.850e-02;5.000e+01;1.000e+01;4.166e-01;4.448e-01;5.000e+01;5.000e+01
32.385000000;1.004e+00;4.166e-01;4.625e-01;4.152e-01;4.608e-01;1.004e+00;4.150e-01;4.610e-01;1.004e+00;1.666e-02;1.850e-02;5.000e+01;1.000e+01;4.166e-01;4.448e-01;5.000e+01;5.000e+01
32.388000000;1.004e+00;4.166e-01;4.624e-01;4.152e-01;4.608e-01;1.004e+00;4.150e-01;4.610e-01;1.004e+00;1.666e-02;1.850e-02;5.000e+01;1.000e+01;4.166e-01;4.448e-01;5.000e+01;5.000e+01
32.400000000;1.004e+00;4.166e-01;4.624e-01;4.152e-01;4.608e-01;1.004e+00;4.150e-01;4.610e-01;1.004e+00;1.666e-02;1.850e-02;5.000e+01;1.000e+01;4.166e-01;4.448e-01;5.000e+01;5.000e+01
32.403000000;1.003e+00;4.166e-01;4.624e-01;4.152e-01;4.608e-01;1.004e+00;4.150e-01;4.610e-01;1.003e+00;1.666e-02;1.850e-02;5.000e+01;1.000e+01;4.166e-01;4.448e-01;5.000e+01;5.000e+01
32.406000000;1.003e+00;4.166e-01;4.623e-01;4.152e-01;4.607e-01;1.004e+00;4.150e-01;4.609e-01;1.003e+00;1.666e-02;1.849e-02;5.000e+01;1.000e+01;4.166e-01;4.448e-01;5.000e+01;5.000e+01
32.427000000;1.003e+00;4.166e-01;4.623e-01;4.152e-01;4.607e-01;1.004e+00;4.150e-01;4.609e-01;1.003e+00;1.666e-02;1.849e-02;5.000e+01;1.000e+01;4.166e-01;4.448e-01;5.000e+01;5.000e+01
32.430000000;1.003e+00;4.166e-01;4.623e-01;4.152e-01;4.607e-01;1.004e+00;4.150e-01;4.608e-01;1.003e+00;1.666e-02;1.849e-02;5.000e+01;1.000e+01;4.166e-01;4.448e-01;5.000e+01;5.000e+01
32.433000000;1.003e+00;4.166e-01;4.622e-01;4.152e-01;4.606e-01;1.004e+00;4.150e-01;4.608e-01;1.003e+00;1.666e-02;1.849e-02;5.000e+01;1.000e+01;4.166e-01;4.448e-01;5.000e+01;5.000e+01
32.454000000;1.003e+00;4.166e-01;4.622e-01;4.152e-01;4.606e-01;1.004e+00;4.150e-01;4.608e-01;1.003e+00;1.666e-02;1.849e-02;5.000e+01;1.000e+01;4.166e-01;4.448e-01;5.000e+01;5.000e+01
32.457000000;1.003e+00;4.166e-01;4.621e-01;4.152e-01;4.606e-01;1.004e+00;4.150e-01;4.607e-01;1.003e+00;1.666e-02;1.849e-02;5.000e+01;1.000e+01;4.166e-01;4.448e-01;5.000e+01;5.000e+01
32.466000000;1.003e+00;4.166e-01;4.621e-01;4.152e-01;4.605e-01;1.004e+00;4.150e-01;4.607e-01;1.003e+00;1.666e-02;1.849e-02;5.000e+01;1.000e+01;4.166e-01;4.448e-01;5.000e+01;5.000e+01
32.469000000;1.003e+00;4.166e-01;4.621e-01;4.152e-01;4.605e-01;1.004e+00;4.150e-01;4.607e-01;1.003e+00;1.666e-02;1.848e-02;5.000e+01;1.000e+01;4.166e-01;4.448e-01;5.000e+01;5.000e+01
32.478000000;1.003e+00;4.166e-01;4.621e-01;4.152e-01;4.605e-01;1.004e+00;4.150e-01;4.607e-01;1.003e+00;1.666e-02;1.848e-02;5.000e+01;1.000e+01;4.166e-01;4.448e-01;5.000e+01;5.000e+01
32.481000000;1.003e+00;4.166e-01;4.621e-01;4.152e-01;4.605e-01;1.004e+00;4.150e-01;4.606e-01;1.003e+00;1.666e-02;1.848e-02;5.000e+01;1.000e+01;4.166e-01;4.448e-01;5.000e+01;5.000e+01
32.484000000;1.003e+00;4.166e-01;4.620e-01;4.152e-01;4.605e-01;1.004e+00;4.150e-01;4.606e-01;1.003e+00;1.666e-02;1.848e-02;5.000e+01;1.000e+01;4.166e-01;4.448e-01;5.000e+01;5.000e+01
32.487000000;1.003e+00;4.166e-01;4.620e-01;4.152e-01;4.605e-01;1.004e+00;4.150e-01;4.606e-01;1.003e+00;1.666e-02;1.848e-02;5.000e+01;1.000e+01;4.166e-01;4.448e-01;5.000e+01;5.000e+01
32.490000000;1.003e+00;4.166e-01;4.620e-01;4.152e-01;4.604e-01;1.004e+00;4.150e-01;4.606e-01;1.003e+00;1.666e-02;1.848e-02;5.000e+01;1.000e+01;4.166e-01;4.448e-01;5.000e+01;5.000e+01
32.508000000;1.003e+00;4.166e-01;4.620e-01;4.152e-01;4.604e-01;1.004e+00;4.150e-01;4.606e-01;1.003e+00;1.666e-02;1.848e-02;5.000e+01;1.000e+01;4.166e-01;4.448e-01;5.000e+01;5.000e+01
32.511000000;1.003e+00;4.166e-01;4.620e-01;4.152e-01;4.604e-01;1.004e+00;4.150e-01;4.605e-01;1.003e+00;1.666e-02;1.848e-02;5.000e+01;1.000e+01;4.166e-01;4.448e-01;5.000e+01;5.000e+01
32.514000000;1.003e+00;4.166e-01;4.619e-01;4.152e-01;4.603e-01;1.004e+00;4.150e-01;4.605e-01;1.003e+00;1.666e-02;1.848e-02;5.000e+01;1.000e+01;4.166e-01;4.448e-01;5.000e+01;5.000e+01
32.523000000;1.003e+00;4.166e-01;4.619e-01;4.152e-01;4.603e-01;1.004e+00;4.150e-01;4.605e-01;1.003e+00;1.666e-02;1.848e-02;5.000e+01;1.000e+01;4.166e-01;4.448e-01;5.000e+01;5.000e+01
32.526000000;1.003e+00;4.166e-01;4.619e-01;4.152e-01;4.603e-01;1.004e+00;4.150e-01;4.605e-01;1.003e+00;1.666e-02;1.847e-02;5.000e+01;1.000e+01;4.166e-01;4.448e-01;5.000e+01;5.000e+01
32.532000000;1.003e+00;4.166e-01;4.619e-01;4.152e-01;4.603e-01;1.004e+00;4.150e-01;4.605e-01;1.003e+00;1.666e-02;1.847e-02;5.000e+01;1.000e+01;4.166e-01;4.448e-01;5.000e+01;5.000e+01
32.535000000;1.003e+00;4.166e-01;4.619e-01;4.152e-01;4.603e-01;1.004e+00;4.150e-01;4.604e-01;1.003e+00;1.666e-02;1.847e-02;5.000e+01;1.000e+01;4.166e-01;4.448e-01;5.000e+01;5.000e+01
32.538000000;1.003e+00;4.166e-01;4.618e-01;4.152e-01;4.602e-01;1.004e+00;4.150e-01;4.604e-01;1.003e+00;1.666e-02;1.847e-02;5.000e+01;1.000e+01;4.166e-01;4.448e-01;5.000e+01;5.000e+01
32.553000000;1.003e+00;4.166e-01;4.618e-01;4.152e-01;4.602e-01;1.004e+00;4.150e-01;4.604e-01;1.003e+00;1.666e-02;1.847e-02;5.000e+01;1.000e+01;4.166e-01;4.448e-01;5.000e+01;5.000e+01
32.556000000;1.003e+00;4.166e-01;4.617e-01;4.152e-01;4.602e-01;1.004e+00;4.150e-01;4.604e-01;1.003e+00;1.666e-02;1.847e-02;5.000e+01;1.000e+01;4.166e-01;4.448e-01;5.000e+01;5.000e+01
32.559000000;1.003e+00;4.166e-01;4.617e-01;4.152e-01;4.602e-01;1.004e+00;4.150e-01;4.604e-01;1.003e+00;1.666e-02;1.847e-02;5.000e+01;1.000e+01;4.166e-01;4.448e-01;5.000e+01;5.000e+01
32.562000000;1.003e+00;4.166e-01;4.617e-01;4.152e-01;4.601e-01;1.004e+00;4.150e-01;4.603e-01;1.003e+00;1.666e-02;1.847e-02;5.000e+01;1.000e+01;4.166e-01;4.448e-01;5.000e+01;5.000e+01
32.583000000;1.003e+00;4.166e-01;4.617e-01;4.152e-01;4.601e-01;1.004e+00;4.150e-01;4.603e-01;1.003e+00;1.666e-02;1.847e-02;5.000e+01;1.000e+01;4.166e-01;4.448e-01;5.000e+01;5.000e+01
32.586000000;1.003e+00;4.166e-01;4.616e-01;4.152e-01;4.601e-01;1.004e+00;4.150e-01;4.602e-01;1.003e+00;1.666e-02;1.846e-02;5.000e+01;1.000e+01;4.166e-01;4.448e-01;5.000e+01;5.000e+01
32.604000000;1.003e+00;4.166e-01;4.616e-01;4.152e-01;4.600e-01;1.004e+00;4.150e-01;4.602e-01;1.003e+00;1.666e-02;1.846e-02;5.000e+01;1.000e+01;4.166e-01;4.448e-01;5.000e+01;5.000e+01
32.607000000;1.003e+00;4.166e-01;4.615e-01;4.152e-01;4.600e-01;1.004e+00;4.150e-01;4.602e-01;1.003e+00;1.666e-02;1.846e-02;5.000e+01;1.000e+01;4.166e-01;4.448e-01;5.000e+01;5.000e+01
32.613000000;1.003e+00;4.166e-01;4.615e-01;4.152e-01;4.600e-01;1.004e+00;4.150e-01;4.602e-01;1.003e+00;1.666e-02;1.846e-02;5.000e+01;1.000e+01;4.166e-01;4.448e-01;5.000e+01;5.000e+01
32.616000000;1.003e+00;4.166e-01;4.615e-01;4.152e-01;4.600e-01;1.004e+00;4.150e-01;4.601e-01;1.003e+00;1.666e-02;1.846e-02;5.000e+01;1.000e+01;4.166e-01;4.448e-01;5.000e+01;5.000e+01
32.619000000;1.003e+00;4.166e-01;4.615e-01;4.152e-01;4.599e-01;1.004e+00;4.150e-01;4.601e-01;1.003e+00;1.666e-02;1.846e-02;5.000e+01;1.000e+01;4.166e-01;4.448e-01;5.000e+01;5.000e+01
32.628000000;1.003e+00;4.166e-01;4.615e-01;4.152e-01;4.599e-01;1.004e+00;4.150e-01;4.601e-01;1.003e+00;1.666e-02;1.846e-02;5.000e+01;1.000e+01;4.166e-01;4.448e-01;5.000e+01;5.000e+01
32.631000000;1.003e+00;4.166e-01;4.614e-01;4.152e-01;4.599e-01;1.004e+00;4.150e-01;4.601e-01;1.003e+00;1.666e-02;1.846e-02;5.000e+01;1.000e+01;4.166e-01;4.448e-01;5.000e+01;5.000e+01
32.646000000;1.003e+00;4.166e-01;4.614e-01;4.152e-01;4.598e-01;1.004e+00;4.150e-01;4.600e-01;1.003e+00;1.666e-02;1.846e-02;5.000e+01;1.000e+01;4.166e-01;4.448e-01;5.000e+01;5.000e+01
32.649000000;1.003e+00;4.166e-01;4.614e-01;4.152e-01;4.598e-01;1.004e+00;4.150e-01;4.600e-01;1.003e+00;1.666e-02;1.845e-02;5.000e+01;1.000e+01;4.166e-01;4.448e-01;5.000e+01;5.000e+01
32.658000000;1.003e+00;4.166e-01;4.614e-01;4.152e-01;4.598e-01;1.004e+00;4.150e-01;4.600e-01;1.003e+00;1.666e-02;1.845e-02;5.000e+01;1.000e+01;4.166e-01;4.448e-01;5.000e+01;5.000e+01
32.661000000;1.003e+00;4.166e-01;4.613e-01;4.152e-01;4.598e-01;1.004e+00;4.150e-01;4.600e-01;1.003e+00;1.666e-02;1.845e-02;5.000e+01;1.000e+01;4.166e-01;4.448e-01;5.000e+01;5.000e+01
32.664000000;1.003e+00;4.166e-01;4.613e-01;4.152e-01;4.598e-01;1.004e+00;4.150e-01;4.599e-01;1.003e+00;1.666e-02;1.845e-02;5.000e+01;1.000e+01;4.166e-01;4.448e-01;5.000e+01;5.000e+01
32.667000000;1.003e+00;4.166e-01;4.613e-01;4.152e-01;4.597e-01;1.004e+00;4.150e-01;4.599e-01;1.003e+00;1.666e-02;1.845e-02;5.000e+01;1.000e+01;4.166e-01;4.448e-01;5.000e+01;5.000e+01
32.682000000;1.003e+00;4.166e-01;4.613e-01;4.152e-01;4.597e-01;1.004e+00;4.150e-01;4.599e-01;1.003e+00;1.666e-02;1.845e-02;5.000e+01;1.000e+01;4.166e-01;4.448e-01;5.000e+01;5.000e+01
32.685000000;1.003e+00;4.166e-01;4.612e-01;4.152e-01;4.597e-01;1.004e+00;4.150e-01;4.599e-01;1.003e+00;1.666e-02;1.845e-02;5.000e+01;1.000e+01;4.166e-01;4.448e-01;5.000e+01;5.000e+01
32.688000000;1.003e+00;4.166e-01;4.612e-01;4.152e-01;4.597e-01;1.004e+00;4.150e-01;4.598e-01;1.003e+00;1.666e-02;1.845e-02;5.000e+01;1.000e+01;4.166e-01;4.448e-01;5.000e+01;5.000e+01
32.694000000;1.003e+00;4.166e-01;4.612e-01;4.152e-01;4.597e-01;1.004e+00;4.150e-01;4.598e-01;1.003e+00;1.666e-02;1.845e-02;5.000e+01;1.000e+01;4.166e-01;4.448e-01;5.000e+01;5.000e+01
32.697000000;1.003e+00;4.166e-01;4.612e-01;4.152e-01;4.596e-01;1.004e+00;4.150e-01;4.598e-01;1.003e+00;1.666e-02;1.845e-02;5.000e+01;1.000e+01;4.166e-01;4.448e-01;5.000e+01;5.000e+01
32.706000000;1.003e+00;4.166e-01;4.612e-01;4.152e-01;4.596e-01;1.004e+00;4.150e-01;4.598e-01;1.003e+00;1.666e-02;1.845e-02;5.000e+01;1.000e+01;4.166e-01;4.448e-01;5.000e+01;5.000e+01
32.709000000;1.003e+00;4.166e-01;4.611e-01;4.152e-01;4.596e-01;1.004e+00;4.150e-01;4.598e-01;1.003e+00;1.666e-02;1.844e-02;5.000e+01;1.000e+01;4.166e-01;4.448e-01;5.000e+01;5.000e+01
32.715000000;1.003e+00;4.166e-01;4.611e-01;4.152e-01;4.596e-01;1.004e+00;4.150e-01;4.598e-01;1.003e+00;1.666e-02;1.844e-02;5.000e+01;1.000e+01;4.166e-01;4.448e-01;5.000e+01;5.000e+01
32.718000000;1.003e+00;4.166e-01;4.611e-01;4.152e-01;4.596e-01;1.004e+00;4.150e-01;4.597e-01;1.003e+00;1.666e-02;1.844e-02;5.000e+01;1.000e+01;4.166e-01;4.448e-01;5.000e+01;5.000e+01
32.730000000;1.003e+00;4.166e-01;4.611e-01;4.152e-01;4.595e-01;1.004e+00;4.150e-01;4.597e-01;1.003e+00;1.666e-02;1.844e-02;5.000e+01;1.000e+01;4.166e-01;4.448e-01;5.000e+01;5.000e+01
32.733000000;1.003e+00;4.166e-01;4.610e-01;4.152e-01;4.595e-01;1.004e+00;4.150e-01;4.597e-01;1.003e+00;1.666e-02;1.844e-02;5.000e+01;1.000e+01;4.166e-01;4.448e-01;5.000e+01;5.000e+01
32.739000000;1.003e+00;4.166e-01;4.610e-01;4.152e-01;4.595e-01;1.004e+00;4.150e-01;4.597e-01;1.003e+00;1.666e-02;1.844e-02;5.000e+01;1.000e+01;4.166e-01;4.448e-01;5.000e+01;5.000e+01
32.742000000;1.003e+00;4.166e-01;4.610e-01;4.152e-01;4.595e-01;1.004e+00;4.150e-01;4.596e-01;1.003e+00;1.666e-02;1.844e-02;5.000e+01;1.000e+01;4.166e-01;4.448e-01;5.000e+01;5.000e+01
32.748000000;1.003e+00;4.166e-01;4.610e-01;4.152e-01;4.594e-01;1.004e+00;4.150e-01;4.596e-01;1.003e+00;1.666e-02;1.844e-02;5.000e+01;1.000e+01;4.166e-01;4.448e-01;5.000e+01;5.000e+01
32.751000000;1.003e+00;4.166e-01;4.609e-01;4.152e-01;4.594e-01;1.004e+00;4.150e-01;4.596e-01;1.003e+00;1.666e-02;1.844e-02;5.000e+01;1.000e+01;4.166e-01;4.448e-01;5.000e+01;5.000e+01
32.766000000;1.003e+00;4.166e-01;4.609e-01;4.152e-01;4.594e-01;1.004e+00;4.150e-01;4.595e-01;1.003e+00;1.666e-02;1.844e-02;5.000e+01;1.000e+01;4.166e-01;4.448e-01;5.000e+01;5.000e+01
32.769000000;1.003e+00;4.166e-01;4.609e-01;4.152e-01;4.593e-01;1.004e+00;4.150e-01;4.595e-01;1.003e+00;1.666e-02;1.843e-02;5.000e+01;1.000e+01;4.166e-01;4.448e-01;5.000e+01;5.000e+01
32.772000000;1.003e+00;4.166e-01;4.609e-01;4.152e-01;4.593e-01;1.004e+00;4.150e-01;4.595e-01;1.003e+00;1.666e-02;1.843e-02;5.000e+01;1.000e+01;4.166e-01;4.448e-01;5.000e+01;5.000e+01
32.775000000;1.003e+00;4.166e-01;4.608e-01;4.152e-01;4.593e-01;1.004e+00;4.150e-01;4.595e-01;1.003e+00;1.666e-02;1.843e-02;5.000e+01;1.000e+01;4.166e-01;4.448e-01;5.000e+01;5.000e+01
32.796000000;1.003e+00;4.166e-01;4.608e-01;4.152e-01;4.593e-01;1.004e+00;4.150e-01;4.594e-01;1.003e+00;1.666e-02;1.843e-02;5.000e+01;1.000e+01;4.166e-01;4.448e-01;5.000e+01;5.000e+01
32.799000000;1.003e+00;4.166e-01;4.607e-01;4.152e-01;4.592e-01;1.004e+00;4.150e-01;4.594e-01;1.003e+00;1.666e-02;1.843e-02;5.000e+01;1.000e+01;4.166e-01;4.448e-01;5.000e+01;5.000e+01
32.805000000;1.003e+00;4.166e-01;4.607e-01;4.152e-01;4.592e-01;1.004e+00;4.150e-01;4.594e-01;1.003e+00;1.666e-02;1.843e-02;5.000e+01;1.000e+01;4.166e-01;4.448e-01;5.000e+01;5.000e+01
32.808000000;1.003e+00;4.166e-01;4.607e-01;4.153e-01;4.592e-01;1.004e+00;4.150e-01;4.594e-01;1.003e+00;1.666e-02;1.843e-02;5.000e+01;1.000e+01;4.166e-01;4.448e-01;5.000e+01;5.000e+01
32.811000000;1.003e+00;4.166e-01;4.607e-01;4.153e-01;4.592e-01;1.004e+00;4.150e-01;4.594e-01;1.003e+00;1.666e-02;1.843e-02;5.000e+01;1.000e+01;4.166e-01;4.448e-01;5.000e+01;5.000e+01
32.814000000;1.003e+00;4.166e-01;4.607e-01;4.153e-01;4.592e-01;1.004e+00;4.150e-01;4.593e-01;1.003e+00;1.666e-02;1.843e-02;5.000e+01;1.000e+01;4.166e-01;4.448e-01;5.000e+01;5.000e+01
32.826000000;1.003e+00;4.166e-01;4.607e-01;4.153e-01;4.591e-01;1.004e+00;4.150e-01;4.593e-01;1.003e+00;1.666e-02;1.843e-02;5.000e+01;1.000e+01;4.166e-01;4.448e-01;5.000e+01;5.000e+01
32.829000000;1.003e+00;4.166e-01;4.606e-01;4.153e-01;4.591e-01;1.004e+00;4.150e-01;4.593e-01;1.003e+00;1.666e-02;1.843e-02;5.000e+01;1.000e+01;4.166e-01;4.448e-01;5.000e+01;5.000e+01
32.832000000;1.003e+00;4.166e-01;4.606e-01;4.153e-01;4.591e-01;1.004e+00;4.150e-01;4.593e-01;1.003e+00;1.666e-02;1.843e-02;5.000e+01;1.000e+01;4.166e-01;4.448e-01;5.000e+01;5.000e+01
32.835000000;1.003e+00;4.166e-01;4.606e-01;4.153e-01;4.591e-01;1.004e+00;4.150e-01;4.593e-01;1.003e+00;1.666e-02;1.842e-02;5.000e+01;1.000e+01;4.166e-01;4.448e-01;5.000e+01;5.000e+01
32.841000000;1.003e+00;4.166e-01;4.606e-01;4.153e-01;4.591e-01;1.004e+00;4.150e-01;4.593e-01;1.003e+00;1.666e-02;1.842e-02;5.000e+01;1.000e+01;4.166e-01;4.448e-01;5.000e+01;5.000e+01
32.844000000;1.003e+00;4.166e-01;4.606e-01;4.153e-01;4.591e-01;1.004e+00;4.150e-01;4.592e-01;1.003e+00;1.666e-02;1.842e-02;5.000e+01;1.000e+01;4.166e-01;4.448e-01;5.000e+01;5.000e+01
32.847000000;1.003e+00;4.166e-01;4.606e-01;4.153e-01;4.590e-01;1.004e+00;4.150e-01;4.592e-01;1.003e+00;1.666e-02;1.842e-02;5.000e+01;1.000e+01;4.166e-01;4.448e-01;5.000e+01;5.000e+01
32.850000000;1.003e+00;4.166e-01;4.606e-01;4.153e-01;4.590e-01;1.004e+00;4.151e-01;4.592e-01;1.003e+00;1.666e-02;1.842e-02;5.000e+01;1.000e+01;4.166e-01;4.448e-01;5.000e+01;5.000e+01
32.853000000;1.003e+00;4.166e-01;4.605e-01;4.153e-01;4.590e-01;1.004e+00;4.151e-01;4.592e-01;1.003e+00;1.666e-02;1.842e-02;5.000e+01;1.000e+01;4.166e-01;4.448e-01;5.000e+01;5.000e+01
32.865000000;1.003e+00;4.166e-01;4.605e-01;4.153e-01;4.590e-01;1.004e+00;4.151e-01;4.592e-01;1.003e+00;1.666e-02;1.842e-02;5.000e+01;1.000e+01;4.166e-01;4.448e-01;5.000e+01;5.000e+01
32.868000000;1.003e+00;4.166e-01;4.605e-01;4.153e-01;4.589e-01;1.004e+00;4.151e-01;4.591e-01;1.003e+00;1.666e-02;1.842e-02;5.000e+01;1.000e+01;4.166e-01;4.448e-01;5.000e+01;5.000e+01
32.871000000;1.003e+00;4.166e-01;4.605e-01;4.153e-01;4.589e-01;1.004e+00;4.151e-01;4.591e-01;1.003e+00;1.666e-02;1.842e-02;5.000e+01;1.000e+01;4.166e-01;4.448e-01;5.000e+01;5.000e+01
32.874000000;1.003e+00;4.166e-01;4.604e-01;4.153e-01;4.589e-01;1.004e+00;4.151e-01;4.591e-01;1.003e+00;1.666e-02;1.842e-02;5.000e+01;1.000e+01;4.166e-01;4.448e-01;5.000e+01;5.000e+01
32.889000000;1.003e+00;4.166e-01;4.604e-01;4.153e-01;4.589e-01;1.004e+00;4.151e-01;4.591e-01;1.003e+00;1.666e-02;1.842e-02;5.000e+01;1.000e+01;4.166e-01;4.448e-01;5.000e+01;5.000e+01
