Time (s);Ip PGU (pu);Ip lower (pu);Ip upper (pu);Ip upper_overdamped (pu);Ip lower_overdamped (pu);Ip upper_underdamped (pu);Ip lower_underdamped (pu)
4.835e-02;-1.242e+00;-1.200e+00;-9.486e-01;-1.200e+00;-9.500e-01;-1.200e+00;-9.486e-01
5.002e-02;-1.241e+00;-1.200e+00;-9.500e-01;-1.200e+00;-9.500e-01;-1.200e+00;-9.500e-01
5.168e-02;-1.240e+00;-1.200e+00;-9.500e-01;-1.200e+00;-9.500e-01;-1.200e+00;-9.500e-01
5.335e-02;-1.239e+00;-1.200e+00;-9.500e-01;-1.200e+00;-9.500e-01;-1.200e+00;-9.500e-01
5.502e-02;-1.238e+00;-1.200e+00;-9.500e-01;-1.200e+00;-9.500e-01;-1.200e+00;-9.500e-01
5.669e-02;-1.237e+00;-1.200e+00;-9.500e-01;-1.200e+00;-9.500e-01;-1.200e+00;-9.500e-01
5.835e-02;-1.236e+00;-1.200e+00;-9.500e-01;-1.200e+00;-9.500e-01;-1.200e+00;-9.500e-01
6.002e-02;-1.235e+00;-1.200e+00;-9.500e-01;-1.200e+00;-9.500e-01;-1.200e+00;-9.500e-01
6.169e-02;-1.234e+00;-1.200e+00;-9.500e-01;-1.200e+00;-9.500e-01;-1.200e+00;-9.500e-01
6.335e-02;-1.233e+00;-1.200e+00;-9.500e-01;-1.200e+00;-9.500e-01;-1.200e+00;-9.500e-01
6.502e-02;-1.232e+00;-1.200e+00;-9.500e-01;-1.200e+00;-9.500e-01;-1.200e+00;-9.500e-01
6.669e-02;-1.231e+00;-1.200e+00;-9.500e-01;-1.200e+00;-9.500e-01;-1.200e+00;-9.500e-01
6.836e-02;-1.230e+00;-1.200e+00;-9.500e-01;-1.200e+00;-9.500e-01;-1.200e+00;-9.500e-01
7.002e-02;-1.228e+00;-1.200e+00;-9.500e-01;-1.200e+00;-9.500e-01;-1.200e+00;-9.500e-01
7.169e-02;-1.227e+00;-1.200e+00;-9.500e-01;-1.200e+00;-9.500e-01;-1.200e+00;-9.500e-01
7.336e-02;-1.226e+00;-1.200e+00;-9.500e-01;-1.200e+00;-9.500e-01;-1.200e+00;-9.500e-01
7.503e-02;-1.225e+00;-1.200e+00;-9.500e-01;-1.200e+00;-9.500e-01;-1.200e+00;-9.500e-01
7.669e-02;-1.224e+00;-1.200e+00;-9.500e-01;-1.200e+00;-9.500e-01;-1.200e+00;-9.500e-01
7.836e-02;-1.222e+00;-1.200e+00;-9.500e-01;-1.200e+00;-9.500e-01;-1.200e+00;-9.500e-01
8.003e-02;-1.221e+00;-1.200e+00;-9.500e-01;-1.200e+00;-9.500e-01;-1.200e+00;-9.500e-01
8.169e-02;-1.220e+00;-1.200e+00;-9.500e-01;-1.200e+00;-9.500e-01;-1.200e+00;-9.500e-01
8.336e-02;-1.219e+00;-1.200e+00;-9.500e-01;-1.200e+00;-9.500e-01;-1.200e+00;-9.500e-01
8.503e-02;-1.217e+00;-1.200e+00;-9.500e-01;-1.200e+00;-9.500e-01;-1.200e+00;-9.500e-01
8.670e-02;-1.216e+00;-1.200e+00;-9.500e-01;-1.200e+00;-9.500e-01;-1.200e+00;-9.500e-01
8.836e-02;-1.215e+00;-1.200e+00;-9.500e-01;-1.200e+00;-9.500e-01;-1.200e+00;-9.500e-01
9.003e-02;-1.213e+00;-1.200e+00;-9.500e-01;-1.200e+00;-9.500e-01;-1.200e+00;-9.500e-01
9.170e-02;-1.212e+00;-1.200e+00;-9.500e-01;-1.200e+00;-9.500e-01;-1.200e+00;-9.500e-01
9.336e-02;-1.211e+00;-1.200e+00;-9.500e-01;-1.200e+00;-9.500e-01;-1.200e+00;-9.500e-01
9.503e-02;-1.210e+00;-1.200e+00;-9.500e-01;-1.200e+00;-9.500e-01;-1.200e+00;-9.500e-01
9.670e-02;-1.208e+00;-1.200e+00;-9.500e-01;-1.200e+00;-9.500e-01;-1.200e+00;-9.500e-01
9.837e-02;-1.207e+00;-1.200e+00;-9.500e-01;-1.200e+00;-9.500e-01;-1.200e+00;-9.500e-01
1.000e-01;-1.205e+00;-1.200e+00;-9.500e-01;-1.200e+00;-9.500e-01;-1.200e+00;-9.500e-01
1.017e-01;-1.204e+00;-1.200e+00;-9.500e-01;-1.200e+00;-9.500e-01;-1.200e+00;-9.500e-01
1.034e-01;-1.203e+00;-1.200e+00;-9.500e-01;-1.200e+00;-9.500e-01;-1.200e+00;-9.500e-01
1.050e-01;-1.201e+00;-1.200e+00;-9.500e-01;-1.200e+00;-9.500e-01;-1.200e+00;-9.500e-01
1.067e-01;-1.200e+00;-1.200e+00;-9.500e-01;-1.200e+00;-9.500e-01;-1.200e+00;-9.500e-01
1.084e-01;-1.199e+00;-1.200e+00;-9.500e-01;-1.200e+00;-9.500e-01;-1.200e+00;-9.500e-01
1.100e-01;-1.197e+00;-1.200e+00;-9.500e-01;-1.200e+00;-9.500e-01;-1.200e+00;-9.500e-01
1.117e-01;-1.196e+00;-1.200e+00;-9.500e-01;-1.200e+00;-9.500e-01;-1.200e+00;-9.500e-01
1.134e-01;-1.195e+00;-1.200e+00;-9.500e-01;-1.200e+00;-9.500e-01;-1.200e+00;-9.500e-01
1.150e-01;-1.193e+00;-1.200e+00;-9.500e-01;-1.200e+00;-9.500e-01;-1.200e+00;-9.500e-01
1.167e-01;-1.192e+00;-1.200e+00;-9.500e-01;-1.200e+00;-9.500e-01;-1.200e+00;-9.500e-01
1.184e-01;-1.191e+00;-1.200e+00;-9.500e-01;-1.200e+00;-9.500e-01;-1.200e+00;-9.500e-01
1.200e-01;-1.189e+00;-1.200e+00;-9.500e-01;-1.200e+00;-9.500e-01;-1.200e+00;-9.500e-01
1.217e-01;-1.188e+00;-1.200e+00;-9.500e-01;-1.200e+00;-9.500e-01;-1.200e+00;-9.500e-01
1.234e-01;-1.186e+00;-1.200e+00;-9.500e-01;-1.200e+00;-9.500e-01;-1.200e+00;-9.500e-01
1.250e-01;-1.185e+00;-1.200e+00;-9.500e-01;-1.200e+00;-9.500e-01;-1.200e+00;-9.500e-01
1.267e-01;-1.184e+00;-1.200e+00;-9.500e-01;-1.200e+00;-9.500e-01;-1.200e+00;-9.500e-01
1.284e-01;-1.182e+00;-1.200e+00;-9.500e-01;-1.200e+00;-9.500e-01;-1.200e+00;-9.500e-01
1.300e-01;-1.181e+00;-1.200e+00;-9.500e-01;-1.200e+00;-9.500e-01;-1.200e+00;-9.500e-01
1.317e-01;-1.180e+00;-1.200e+00;-9.500e-01;-1.200e+00;-9.500e-01;-1.200e+00;-9.500e-01
1.334e-01;-1.178e+00;-1.200e+00;-9.500e-01;-1.200e+00;-9.500e-01;-1.200e+00;-9.500e-01
1.350e-01;-1.177e+00;-1.200e+00;-9.500e-01;-1.200e+00;-9.500e-01;-1.200e+00;-9.500e-01
1.367e-01;-1.176e+00;-1.200e+00;-9.500e-01;-1.200e+00;-9.500e-01;-1.200e+00;-9.500e-01
1.384e-01;-1.174e+00;-1.200e+00;-9.500e-01;-1.200e+00;-9.500e-01;-1.200e+00;-9.500e-01
1.400e-01;-1.173e+00;-1.200e+00;-9.500e-01;-1.200e+00;-9.500e-01;-1.200e+00;-9.500e-01
1.417e-01;-1.172e+00;-1.200e+00;-9.500e-01;-1.200e+00;-9.500e-01;-1.200e+00;-9.500e-01
1.434e-01;-1.170e+00;-1.200e+00;-9.500e-01;-1.200e+00;-9.500e-01;-1.200e+00;-9.500e-01
1.450e-01;-1.169e+00;-1.200e+00;-9.475e-01;-1.200e+00;-9.500e-01;-1.200e+00;-9.475e-01
1.467e-01;-1.168e+00;-1.200e+00;-9.446e-01;-1.200e+00;-9.500e-01;-1.200e+00;-9.446e-01
1.484e-01;-1.166e+00;-1.200e+00;-9.418e-01;-1.200e+00;-9.500e-01;-1.200e+00;-9.418e-01
1.501e-01;-1.165e+00;-1.200e+00;-9.389e-01;-1.200e+00;-9.500e-01;-1.200e+00;-9.389e-01
1.517e-01;-1.164e+00;-1.200e+00;-9.362e-01;-1.200e+00;-9.500e-01;-1.200e+00;-9.362e-01
1.534e-01;-1.162e+00;-1.200e+00;-9.334e-01;-1.200e+00;-9.500e-01;-1.200e+00;-9.334e-01
1.551e-01;-1.161e+00;-1.200e+00;-9.307e-01;-1.200e+00;-9.500e-01;-1.200e+00;-9.307e-01
1.567e-01;-1.160e+00;-1.200e+00;-9.281e-01;-1.200e+00;-9.500e-01;-1.200e+00;-9.281e-01
1.584e-01;-1.158e+00;-1.200e+00;-9.254e-01;-1.200e+00;-9.500e-01;-1.200e+00;-9.254e-01
1.601e-01;-1.157e+00;-1.200e+00;-9.229e-01;-1.200e+00;-9.500e-01;-1.200e+00;-9.229e-01
1.617e-01;-1.156e+00;-1.200e+00;-9.203e-01;-1.200e+00;-9.500e-01;-1.200e+00;-9.203e-01
1.634e-01;-1.154e+00;-1.200e+00;-9.178e-01;-1.200e+00;-9.500e-01;-1.200e+00;-9.178e-01
1.651e-01;-1.153e+00;-1.200e+00;-9.154e-01;-1.200e+00;-9.500e-01;-1.200e+00;-9.154e-01
1.667e-01;-1.152e+00;-1.200e+00;-9.130e-01;-1.200e+00;-9.500e-01;-1.200e+00;-9.130e-01
1.684e-01;-1.151e+00;-1.200e+00;-9.106e-01;-1.200e+00;-9.500e-01;-1.200e+00;-9.106e-01
1.701e-01;-1.149e+00;-1.200e+00;-9.083e-01;-1.200e+00;-9.500e-01;-1.200e+00;-9.083e-01
1.717e-01;-1.148e+00;-1.200e+00;-9.060e-01;-1.200e+00;-9.500e-01;-1.200e+00;-9.060e-01
1.734e-01;-1.147e+00;-1.200e+00;-9.038e-01;-1.200e+00;-9.500e-01;-1.200e+00;-9.038e-01
1.751e-01;-1.146e+00;-1.200e+00;-9.015e-01;-1.200e+00;-9.500e-01;-1.200e+00;-9.015e-01
1.767e-01;-1.144e+00;-1.200e+00;-8.994e-01;-1.200e+00;-9.500e-01;-1.200e+00;-8.994e-01
1.784e-01;-1.143e+00;-1.200e+00;-8.973e-01;-1.200e+00;-9.500e-01;-1.200e+00;-8.973e-01
1.801e-01;-1.142e+00;-1.200e+00;-8.952e-01;-1.200e+00;-9.500e-01;-1.200e+00;-8.952e-01
1.817e-01;-1.141e+00;-1.200e+00;-8.931e-01;-1.200e+00;-9.500e-01;-1.200e+00;-8.931e-01
1.834e-01;-1.140e+00;-1.200e+00;-8.912e-01;-1.200e+00;-9.500e-01;-1.200e+00;-8.912e-01
1.851e-01;-1.138e+00;-1.200e+00;-8.892e-01;-1.200e+00;-9.500e-01;-1.200e+00;-8.892e-01
1.867e-01;-1.137e+00;-1.200e+00;-8.873e-01;-1.200e+00;-9.500e-01;-1.200e+00;-8.873e-01
1.884e-01;-1.136e+00;-1.200e+00;-8.854e-01;-1.200e+00;-9.500e-01;-1.200e+00;-8.854e-01
1.901e-01;-1.135e+00;-1.200e+00;-8.836e-01;-1.200e+00;-9.500e-01;-1.200e+00;-8.836e-01
1.917e-01;-1.134e+00;-1.200e+00;-8.818e-01;-1.200e+00;-9.500e-01;-1.199e+00;-8.818e-01
1.934e-01;-1.132e+00;-1.200e+00;-8.800e-01;-1.200e+00;-9.500e-01;-1.198e+00;-8.800e-01
1.951e-01;-1.131e+00;-1.200e+00;-8.783e-01;-1.200e+00;-9.500e-01;-1.196e+00;-8.783e-01
1.967e-01;-1.130e+00;-1.200e+00;-8.766e-01;-1.200e+00;-9.500e-01;-1.195e+00;-8.766e-01
1.984e-01;-1.129e+00;-1.200e+00;-8.750e-01;-1.200e+00;-9.500e-01;-1.193e+00;-8.750e-01
2.001e-01;-1.128e+00;-1.200e+00;-8.734e-01;-1.200e+00;-9.500e-01;-1.191e+00;-8.734e-01
2.017e-01;-1.127e+00;-1.200e+00;-8.718e-01;-1.200e+00;-9.500e-01;-1.190e+00;-8.718e-01
2.034e-01;-1.125e+00;-1.200e+00;-8.703e-01;-1.200e+00;-9.500e-01;-1.188e+00;-8.703e-01
2.051e-01;-1.124e+00;-1.200e+00;-8.688e-01;-1.200e+00;-9.500e-01;-1.187e+00;-8.688e-01
2.067e-01;-1.123e+00;-1.200e+00;-8.674e-01;-1.200e+00;-9.500e-01;-1.185e+00;-8.674e-01
2.084e-01;-1.122e+00;-1.200e+00;-8.660e-01;-1.200e+00;-9.500e-01;-1.184e+00;-8.660e-01
2.101e-01;-1.121e+00;-1.200e+00;-8.646e-01;-1.200e+00;-9.500e-01;-1.182e+00;-8.646e-01
2.117e-01;-1.120e+00;-1.200e+00;-8.633e-01;-1.200e+00;-9.500e-01;-1.181e+00;-8.633e-01
2.134e-01;-1.119e+00;-1.200e+00;-8.620e-01;-1.200e+00;-9.500e-01;-1.179e+00;-8.620e-01
2.151e-01;-1.118e+00;-1.200e+00;-8.607e-01;-1.200e+00;-9.500e-01;-1.178e+00;-8.607e-01
2.167e-01;-1.116e+00;-1.200e+00;-8.595e-01;-1.200e+00;-9.500e-01;-1.176e+00;-8.595e-01
2.184e-01;-1.115e+00;-1.200e+00;-8.583e-01;-1.200e+00;-9.500e-01;-1.175e+00;-8.583e-01
2.201e-01;-1.114e+00;-1.200e+00;-8.572e-01;-1.200e+00;-9.500e-01;-1.173e+00;-8.572e-01
2.217e-01;-1.113e+00;-1.200e+00;-8.560e-01;-1.200e+00;-9.500e-01;-1.172e+00;-8.560e-01
2.234e-01;-1.112e+00;-1.200e+00;-8.550e-01;-1.200e+00;-9.500e-01;-1.170e+00;-8.550e-01
2.251e-01;-1.111e+00;-1.200e+00;-8.539e-01;-1.200e+00;-9.500e-01;-1.169e+00;-8.539e-01
2.267e-01;-1.110e+00;-1.200e+00;-8.529e-01;-1.200e+00;-9.500e-01;-1.168e+00;-8.529e-01
2.284e-01;-1.109e+00;-1.200e+00;-8.519e-01;-1.200e+00;-9.500e-01;-1.166e+00;-8.519e-01
2.301e-01;-1.108e+00;-1.200e+00;-8.510e-01;-1.200e+00;-9.500e-01;-1.165e+00;-8.510e-01
2.317e-01;-1.107e+00;-1.200e+00;-8.501e-01;-1.200e+00;-9.500e-01;-1.163e+00;-8.501e-01
2.334e-01;-1.106e+00;-1.200e+00;-8.492e-01;-1.200e+00;-9.500e-01;-1.162e+00;-8.492e-01
2.351e-01;-1.105e+00;-1.200e+00;-8.484e-01;-1.200e+00;-9.500e-01;-1.161e+00;-8.484e-01
2.367e-01;-1.104e+00;-1.200e+00;-8.476e-01;-1.200e+00;-9.500e-01;-1.159e+00;-8.476e-01
2.384e-01;-1.103e+00;-1.200e+00;-8.468e-01;-1.200e+00;-9.500e-01;-1.158e+00;-8.468e-01
2.401e-01;-1.102e+00;-1.200e+00;-8.461e-01;-1.200e+00;-9.500e-01;-1.157e+00;-8.461e-01
2.417e-01;-1.101e+00;-1.200e+00;-8.454e-01;-1.200e+00;-9.500e-01;-1.155e+00;-8.454e-01
2.434e-01;-1.100e+00;-1.199e+00;-8.447e-01;-1.199e+00;-9.500e-01;-1.154e+00;-8.447e-01
2.451e-01;-1.099e+00;-1.198e+00;-8.441e-01;-1.198e+00;-9.500e-01;-1.153e+00;-8.441e-01
2.467e-01;-1.098e+00;-1.197e+00;-8.434e-01;-1.197e+00;-9.500e-01;-1.152e+00;-8.434e-01
2.484e-01;-1.097e+00;-1.195e+00;-8.429e-01;-1.195e+00;-9.500e-01;-1.150e+00;-8.429e-01
2.501e-01;-1.096e+00;-1.194e+00;-8.423e-01;-1.194e+00;-9.500e-01;-1.149e+00;-8.423e-01
2.518e-01;-1.095e+00;-1.193e+00;-8.418e-01;-1.193e+00;-9.500e-01;-1.148e+00;-8.418e-01
2.534e-01;-1.094e+00;-1.191e+00;-8.413e-01;-1.191e+00;-9.500e-01;-1.147e+00;-8.413e-01
2.551e-01;-1.093e+00;-1.190e+00;-8.408e-01;-1.190e+00;-9.500e-01;-1.145e+00;-8.408e-01
2.568e-01;-1.092e+00;-1.189e+00;-8.404e-01;-1.189e+00;-9.500e-01;-1.144e+00;-8.404e-01
2.584e-01;-1.091e+00;-1.187e+00;-8.400e-01;-1.187e+00;-9.500e-01;-1.143e+00;-8.400e-01
2.601e-01;-1.090e+00;-1.186e+00;-8.396e-01;-1.186e+00;-9.500e-01;-1.142e+00;-8.396e-01
2.618e-01;-1.089e+00;-1.185e+00;-8.393e-01;-1.185e+00;-9.500e-01;-1.141e+00;-8.393e-01
2.634e-01;-1.088e+00;-1.184e+00;-8.390e-01;-1.184e+00;-9.500e-01;-1.140e+00;-8.390e-01
2.651e-01;-1.087e+00;-1.182e+00;-8.387e-01;-1.182e+00;-9.500e-01;-1.138e+00;-8.387e-01
2.668e-01;-1.086e+00;-1.181e+00;-8.384e-01;-1.181e+00;-9.500e-01;-1.137e+00;-8.384e-01
2.684e-01;-1.086e+00;-1.180e+00;-8.382e-01;-1.180e+00;-9.500e-01;-1.136e+00;-8.382e-01
2.701e-01;-1.085e+00;-1.179e+00;-8.379e-01;-1.179e+00;-9.500e-01;-1.135e+00;-8.379e-01
2.718e-01;-1.084e+00;-1.178e+00;-8.377e-01;-1.178e+00;-9.500e-01;-1.134e+00;-8.377e-01
2.734e-01;-1.083e+00;-1.176e+00;-8.376e-01;-1.176e+00;-9.500e-01;-1.133e+00;-8.376e-01
2.751e-01;-1.082e+00;-1.175e+00;-8.374e-01;-1.175e+00;-9.500e-01;-1.132e+00;-8.374e-01
2.768e-01;-1.081e+00;-1.174e+00;-8.373e-01;-1.174e+00;-9.500e-01;-1.131e+00;-8.373e-01
2.784e-01;-1.080e+00;-1.173e+00;-8.372e-01;-1.173e+00;-9.500e-01;-1.129e+00;-8.372e-01
2.801e-01;-1.079e+00;-1.172e+00;-8.372e-01;-1.172e+00;-9.500e-01;-1.128e+00;-8.372e-01
2.818e-01;-1.079e+00;-1.170e+00;-8.371e-01;-1.170e+00;-9.500e-01;-1.127e+00;-8.371e-01
2.834e-01;-1.078e+00;-1.169e+00;-8.371e-01;-1.169e+00;-9.500e-01;-1.126e+00;-8.371e-01
2.851e-01;-1.077e+00;-1.168e+00;-8.371e-01;-1.168e+00;-9.500e-01;-1.125e+00;-8.371e-01
2.868e-01;-1.076e+00;-1.167e+00;-8.371e-01;-1.167e+00;-9.500e-01;-1.124e+00;-8.371e-01
2.884e-01;-1.075e+00;-1.166e+00;-8.372e-01;-1.166e+00;-9.500e-01;-1.123e+00;-8.372e-01
2.901e-01;-1.074e+00;-1.165e+00;-8.372e-01;-1.165e+00;-9.500e-01;-1.122e+00;-8.372e-01
2.918e-01;-1.073e+00;-1.164e+00;-8.373e-01;-1.164e+00;-9.500e-01;-1.121e+00;-8.373e-01
2.934e-01;-1.073e+00;-1.162e+00;-8.374e-01;-1.162e+00;-9.500e-01;-1.120e+00;-8.374e-01
2.951e-01;-1.072e+00;-1.161e+00;-8.376e-01;-1.161e+00;-9.500e-01;-1.119e+00;-8.376e-01
2.968e-01;-1.071e+00;-1.160e+00;-8.377e-01;-1.160e+00;-9.500e-01;-1.118e+00;-8.377e-01
2.984e-01;-1.070e+00;-1.159e+00;-8.379e-01;-1.159e+00;-9.500e-01;-1.117e+00;-8.379e-01
3.001e-01;-1.069e+00;-1.158e+00;-8.381e-01;-1.158e+00;-9.500e-01;-1.116e+00;-8.381e-01
3.018e-01;-1.069e+00;-1.157e+00;-8.383e-01;-1.157e+00;-9.500e-01;-1.115e+00;-8.383e-01
3.034e-01;-1.068e+00;-1.156e+00;-8.385e-01;-1.156e+00;-9.500e-01;-1.114e+00;-8.385e-01
3.051e-01;-1.067e+00;-1.155e+00;-8.387e-01;-1.155e+00;-9.500e-01;-1.113e+00;-8.387e-01
3.068e-01;-1.066e+00;-1.154e+00;-8.390e-01;-1.154e+00;-9.500e-01;-1.112e+00;-8.390e-01
3.084e-01;-1.065e+00;-1.153e+00;-8.393e-01;-1.153e+00;-9.500e-01;-1.111e+00;-8.393e-01
3.101e-01;-1.065e+00;-1.152e+00;-8.396e-01;-1.152e+00;-9.500e-01;-1.110e+00;-8.396e-01
3.118e-01;-1.064e+00;-1.151e+00;-8.399e-01;-1.151e+00;-9.500e-01;-1.110e+00;-8.399e-01
3.134e-01;-1.063e+00;-1.150e+00;-8.402e-01;-1.150e+00;-9.500e-01;-1.109e+00;-8.402e-01
3.151e-01;-1.062e+00;-1.149e+00;-8.405e-01;-1.149e+00;-9.500e-01;-1.108e+00;-8.405e-01
3.168e-01;-1.062e+00;-1.148e+00;-8.409e-01;-1.148e+00;-9.500e-01;-1.107e+00;-8.409e-01
3.184e-01;-1.061e+00;-1.147e+00;-8.413e-01;-1.147e+00;-9.500e-01;-1.106e+00;-8.413e-01
3.201e-01;-1.060e+00;-1.146e+00;-8.416e-01;-1.146e+00;-9.500e-01;-1.105e+00;-8.416e-01
3.218e-01;-1.059e+00;-1.145e+00;-8.420e-01;-1.145e+00;-9.500e-01;-1.104e+00;-8.420e-01
3.234e-01;-1.059e+00;-1.144e+00;-8.425e-01;-1.144e+00;-9.500e-01;-1.103e+00;-8.425e-01
3.251e-01;-1.058e+00;-1.143e+00;-8.429e-01;-1.143e+00;-9.500e-01;-1.102e+00;-8.429e-01
3.268e-01;-1.057e+00;-1.142e+00;-8.433e-01;-1.142e+00;-9.500e-01;-1.102e+00;-8.433e-01
3.284e-01;-1.056e+00;-1.141e+00;-8.438e-01;-1.141e+00;-9.500e-01;-1.101e+00;-8.438e-01
3.301e-01;-1.056e+00;-1.140e+00;-8.442e-01;-1.140e+00;-9.500e-01;-1.100e+00;-8.442e-01
3.318e-01;-1.055e+00;-1.139e+00;-8.447e-01;-1.139e+00;-9.500e-01;-1.099e+00;-8.447e-01
3.334e-01;-1.054e+00;-1.138e+00;-8.452e-01;-1.138e+00;-9.500e-01;-1.098e+00;-8.452e-01
3.351e-01;-1.054e+00;-1.137e+00;-8.457e-01;-1.137e+00;-9.500e-01;-1.097e+00;-8.457e-01
3.368e-01;-1.053e+00;-1.136e+00;-8.462e-01;-1.136e+00;-9.500e-01;-1.097e+00;-8.462e-01
3.384e-01;-1.052e+00;-1.135e+00;-8.466e-01;-1.135e+00;-9.500e-01;-1.096e+00;-8.466e-01
3.401e-01;-1.052e+00;-1.134e+00;-8.468e-01;-1.134e+00;-9.500e-01;-1.095e+00;-8.468e-01
3.418e-01;-1.051e+00;-1.133e+00;-8.472e-01;-1.133e+00;-9.500e-01;-1.094e+00;-8.472e-01
3.434e-01;-1.050e+00;-1.132e+00;-8.475e-01;-1.132e+00;-9.500e-01;-1.093e+00;-8.475e-01
3.451e-01;-1.050e+00;-1.131e+00;-8.478e-01;-1.131e+00;-9.500e-01;-1.093e+00;-8.478e-01
3.468e-01;-1.049e+00;-1.130e+00;-8.481e-01;-1.130e+00;-9.500e-01;-1.092e+00;-8.481e-01
3.484e-01;-1.048e+00;-1.129e+00;-8.485e-01;-1.129e+00;-9.500e-01;-1.091e+00;-8.485e-01
3.501e-01;-1.048e+00;-1.129e+00;-8.488e-01;-1.129e+00;-9.500e-01;-1.090e+00;-8.488e-01
3.518e-01;-1.047e+00;-1.128e+00;-8.492e-01;-1.128e+00;-9.500e-01;-1.090e+00;-8.492e-01
3.535e-01;-1.046e+00;-1.127e+00;-8.496e-01;-1.127e+00;-9.500e-01;-1.089e+00;-8.496e-01
3.551e-01;-1.046e+00;-1.126e+00;-8.500e-01;-1.126e+00;-9.500e-01;-1.088e+00;-8.500e-01
3.568e-01;-1.045e+00;-1.125e+00;-8.504e-01;-1.125e+00;-9.500e-01;-1.087e+00;-8.504e-01
3.585e-01;-1.044e+00;-1.124e+00;-8.508e-01;-1.124e+00;-9.500e-01;-1.087e+00;-8.508e-01
3.601e-01;-1.044e+00;-1.123e+00;-8.512e-01;-1.123e+00;-9.500e-01;-1.086e+00;-8.512e-01
3.618e-01;-1.043e+00;-1.123e+00;-8.516e-01;-1.123e+00;-9.500e-01;-1.085e+00;-8.516e-01
3.635e-01;-1.042e+00;-1.122e+00;-8.520e-01;-1.122e+00;-9.500e-01;-1.085e+00;-8.520e-01
